storm_number,variable,PCA_1,PCA_2,PCA_3
1,total_totals_index_min,11.599076162544765,-4.976587823620011,-3.8657994513502167
2,total_totals_index_min,-1.3396588723867662,3.293480033393048,-2.8257983657134838
3,total_totals_index_min,-0.35192380419265057,-1.9777230463059987,-0.3585028650651918
5,total_totals_index_min,0.6454322511342693,-3.512316087091825,1.3362191365115086
6,total_totals_index_min,-1.4365427276114977,-1.8616505508086327,2.332850734348857
7,total_totals_index_min,6.80065325677658,-4.774025733967003,5.704204623786031
8,total_totals_index_min,1.6441721764488482,0.6976524763748487,-3.467081224559354
11,total_totals_index_min,0.34659377286368537,1.2611912636136458,-5.150536415267675
12,total_totals_index_min,-6.184020374134981,-1.1140678133035964,-0.903700706182002
13,total_totals_index_min,-6.02202705153787,-1.9407439198387513,-1.1092551853116912
16,total_totals_index_min,-5.64011622969368,-0.22617205998531933,0.32585807902236563
19,total_totals_index_min,9.903727576059028,4.26953578253373,2.3479083251591004
21,total_totals_index_min,-2.189345864599212,2.1517812732513284,-1.5017003563073044
26,total_totals_index_min,2.3084505532987967,-1.730971640141177,-0.012786110547244232
27,total_totals_index_min,4.786599937719974,0.39051430309510954,2.186700653073803
29,total_totals_index_min,1.6813329712239273,-2.2579642515181506,-2.56991860240397
31,total_totals_index_min,-4.254386383553929,2.4427465884786996,3.190330269621555
32,total_totals_index_min,3.2706541592872918,1.818971322522992,-3.2449255065924896
33,total_totals_index_min,1.4932957821784982,-0.5880757817036103,-3.194960249153243
34,total_totals_index_min,1.5154010575716812,-1.4222191189480156,4.965988224041358
38,total_totals_index_min,7.214907408532473,0.8000808113424195,1.5574584802068894
39,total_totals_index_min,8.32876309726895,1.7603932307678385,1.1593208021311938
43,total_totals_index_min,-8.333251601303173,2.3778189146660784,-2.410620895437946
44,total_totals_index_min,-0.8132384841802456,4.006515663777136,2.5257531265478117
45,total_totals_index_min,-1.3842123280189516,1.7538961635474128,-0.9622709315275538
46,total_totals_index_min,-2.3178628985600715,1.155079582250993,-0.8228555702706366
47,total_totals_index_min,5.037441721290963,-1.054360340964772,-1.4854858766914365
48,total_totals_index_min,2.630361909127408,-3.645422945629873,-0.028388417293427233
49,total_totals_index_min,-0.4475285202949918,2.5223690786722957,1.8016854958039745
50,total_totals_index_min,-0.6446330511136139,3.1599935358739244,0.230838686875027
51,total_totals_index_min,-0.8000102425526916,1.9475371103980843,2.638298358341651
53,total_totals_index_min,-0.08749338899026023,5.413581922406878,0.9112234880245601
54,total_totals_index_min,-3.4753781691749706,-4.021604360232735,1.5646755907762075
56,total_totals_index_min,-8.615293099939839,-1.4099315055529673,-0.5049543012058244
58,total_totals_index_min,1.3488761764132833,-1.032326079374913,-0.7394655010394754
60,total_totals_index_min,3.162753970955232,6.368569771061988,2.5745004755826666
61,total_totals_index_min,4.13281306784188,-3.1517608817128298,2.285198942531502
62,total_totals_index_min,2.953002823738307,-0.6641876007983616,-0.5615640389289399
63,total_totals_index_min,-2.729241991592772,-0.2665210844606464,1.966838960701908
64,total_totals_index_min,-5.459005229888664,-0.25929761426329906,0.07003413172268598
65,total_totals_index_min,-5.0835291970970315,0.08312118077785598,2.401990102484739
66,total_totals_index_min,0.028533354862549598,-5.775137737467377,2.13484007300532
67,total_totals_index_min,-3.0225133474738612,-0.5396493515571242,-4.156260919745827
68,total_totals_index_min,4.12603230499454,-1.2195491757099828,-4.954782862796316
69,total_totals_index_min,5.114837667903749,-1.0330197800194238,-3.9581326431118837
71,total_totals_index_min,1.3985963412329825,-4.552613469217942,-0.2921710423023702
72,total_totals_index_min,-9.079548710455267,-3.3705436826418125,2.2826413964956327
73,total_totals_index_min,0.010208149128021938,3.093876291476675,1.8608672250756864
76,total_totals_index_min,0.704107709971388,1.2099953963826706,2.6286727313745737
77,total_totals_index_min,2.670346310746023,3.3700672672342824,-1.4421855208850907
78,total_totals_index_min,0.15673432656462324,2.5913346448111825,1.7563797405539665
79,total_totals_index_min,0.9579955765061318,-0.47005407495836793,0.04704926632676189
80,total_totals_index_min,2.598805456723561,1.0886271408680233,-2.453413196934785
81,total_totals_index_min,1.8788209516043974,4.218289350317167,-0.37149116437628893
82,total_totals_index_min,2.6702179955364684,-1.872410339593155,1.9223005007666023
83,total_totals_index_min,0.6219520245676082,-0.6550175405092916,-0.4822593722743767
85,total_totals_index_min,-3.6656466487013084,-2.15238693925399,-0.7804737355468809
86,total_totals_index_min,-2.5797805218387238,2.389226865441605,-0.6280978279446806
87,total_totals_index_min,-1.3023215579915244,-2.533860343805919,0.779728035730195
89,total_totals_index_min,-5.413778314928771,-1.2655561212735993,-1.3266203557316019
90,total_totals_index_min,-2.588638486205908,1.5290818868276013,-0.09564955074525501
93,total_totals_index_min,-8.094463828660805,-0.7387607132406226,-0.6478869253124223
95,total_totals_index_min,-0.38610707594385113,0.9011606573055948,-0.18035996806725293
