storm_number,variable,PCA_1,PCA_2
1,convective_available_potential_energy_mean,-3.0399995712844423,-1.0258913042396265
2,convective_available_potential_energy_mean,-0.2968981974296548,0.9423669052322983
3,convective_available_potential_energy_mean,-0.8261973105806817,3.8981683066962076
5,convective_available_potential_energy_mean,-3.549970549065602,-0.20485794692131173
6,convective_available_potential_energy_mean,-3.6313248336023807,-1.4810954926182909
7,convective_available_potential_energy_mean,0.11210270495543637,-0.41259545528353525
8,convective_available_potential_energy_mean,-1.6031290329432772,-2.581614990872609
11,convective_available_potential_energy_mean,0.8141832459822363,-1.1447402638336301
12,convective_available_potential_energy_mean,4.257693304054375,-2.0709055886943095
13,convective_available_potential_energy_mean,-1.479543028048909,-4.497711130392557
16,convective_available_potential_energy_mean,6.512620811036673,-2.145840861407362
19,convective_available_potential_energy_mean,-1.0693630842304158,1.4214221028892273
21,convective_available_potential_energy_mean,-0.8033620918590259,-2.236429097270299
26,convective_available_potential_energy_mean,0.4954878407405883,2.9411032615291703
27,convective_available_potential_energy_mean,2.413175493335758,-1.1891043506255226
29,convective_available_potential_energy_mean,-1.3529007955039116,-2.0744054442098876
31,convective_available_potential_energy_mean,5.670780146422336,5.290002712049057
32,convective_available_potential_energy_mean,1.3064855227734258,7.07942127457815
33,convective_available_potential_energy_mean,-0.5608783055091003,-0.0077987669400292545
34,convective_available_potential_energy_mean,-1.0376441264876535,1.3775520103519554
38,convective_available_potential_energy_mean,-1.9750015602561104,-2.7325758261932998
39,convective_available_potential_energy_mean,2.68118357261484,-1.6083151683652244
43,convective_available_potential_energy_mean,-3.775826155047994,-0.04227739395884443
44,convective_available_potential_energy_mean,0.4430306276919716,0.6251262738735736
45,convective_available_potential_energy_mean,-2.8707818676966506,0.23936623590703962
46,convective_available_potential_energy_mean,2.268100628043107,1.2126480058304165
47,convective_available_potential_energy_mean,-1.5038957956516363,1.8143558790096506
48,convective_available_potential_energy_mean,3.3561209886340837,4.756835504872568
49,convective_available_potential_energy_mean,-0.11191365676157912,5.1552360990974115
50,convective_available_potential_energy_mean,0.5252563890479146,1.4381492850322086
51,convective_available_potential_energy_mean,-2.127035918928416,-1.29559088677231
53,convective_available_potential_energy_mean,-2.961926942154497,1.5497408416808787
54,convective_available_potential_energy_mean,-2.4335638842454843,-0.9752049397973968
56,convective_available_potential_energy_mean,-1.7422629141807737,-2.823902413110538
58,convective_available_potential_energy_mean,-3.0081345042925376,0.8711091046475884
60,convective_available_potential_energy_mean,-3.8619241758162963,-3.498281054179046
61,convective_available_potential_energy_mean,-2.5164341461974753,0.9995055933448946
62,convective_available_potential_energy_mean,-1.7747728814748667,-0.36535658545478683
63,convective_available_potential_energy_mean,0.11940046500017644,2.69988684311639
64,convective_available_potential_energy_mean,1.1436652487199481,1.2937209513286732
65,convective_available_potential_energy_mean,28.061929700850513,-2.436625350308099
66,convective_available_potential_energy_mean,0.4542449998617688,5.24359891312703
67,convective_available_potential_energy_mean,-0.891502175466729,1.1882243307802638
68,convective_available_potential_energy_mean,-3.0924337848447983,0.09386907411594299
69,convective_available_potential_energy_mean,-1.6470679590214774,0.7874073938057736
71,convective_available_potential_energy_mean,8.717081561473304,-0.4924758251050438
72,convective_available_potential_energy_mean,-3.555471694536567,-1.0743808150879075
73,convective_available_potential_energy_mean,-3.1625982956792433,1.4196659151570488
76,convective_available_potential_energy_mean,0.5579507774315371,5.913827175283554
77,convective_available_potential_energy_mean,4.80619984894937,-5.491056656162857
78,convective_available_potential_energy_mean,-1.9356723633380633,0.7722780536272381
79,convective_available_potential_energy_mean,-1.197080734115164,1.8702011692485487
80,convective_available_potential_energy_mean,-1.9294597808411544,-2.648618808004446
81,convective_available_potential_energy_mean,-1.693394419742313,-3.386940515429223
82,convective_available_potential_energy_mean,-2.679076932200768,-0.3561245675417261
83,convective_available_potential_energy_mean,-2.996571254269295,-1.3815197491332911
85,convective_available_potential_energy_mean,-3.62222837255056,-0.7806369422490335
86,convective_available_potential_energy_mean,-4.102968992773154,-3.7124731945672194
87,convective_available_potential_energy_mean,-4.813188577384027,-3.477490341297943
89,convective_available_potential_energy_mean,-2.309290689517727,1.037536097173314
90,convective_available_potential_energy_mean,14.212324226119014,-1.346422382638503
93,convective_available_potential_energy_mean,-3.366087601177575,-2.3651419686704527
95,convective_available_potential_energy_mean,3.9797608529696165,-0.5679232360499212
