storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
1,vertical_velocity_50_max,10.31944494923313,-3.8689435399673515,-1.7497761389208726,-1.0200551271222393,-1.9671402251719459,2.950750982334919,0.06338980549693457,-0.7934142956976341
2,vertical_velocity_50_max,7.852470551163816,1.5602547750897913,4.9252504923062395,2.4587513318339713,-0.46910361905831294,0.2559148665866999,-0.3385979783713818,-0.8701932922268477
3,vertical_velocity_50_max,1.0211731819531369,-0.5258612948057181,-0.5555800576990897,0.22394441281322905,-0.10903337181454224,0.18455426299212738,0.08136954332309024,0.12150571988443779
5,vertical_velocity_50_max,-4.4034672609956695,0.18983003830806283,-0.3171762762990481,-0.18275661106665153,0.08455306937126705,0.13255733150536267,-0.23999244632802008,0.41687719668664575
6,vertical_velocity_50_max,-5.298113026310877,0.6904820168075213,-0.2770316043760835,-0.028984844662200485,-0.6032949576951354,-0.02533361173345294,0.09593524099604038,0.07763497225193652
7,vertical_velocity_50_max,-1.1021740056822127,-1.8669400223441062,-3.0738504746121906,-0.17632650417492124,0.661304932424167,0.12780510699534658,-0.007260794759651688,-0.27549175707099544
8,vertical_velocity_50_max,4.378088714904219,-0.40597767320952033,-3.2287264675765437,-0.13241745851396228,-0.10118421269761933,-0.04560749427837135,-0.44813590099160205,1.221319488441275
11,vertical_velocity_50_max,-2.7304498874701713,-0.5886645832132363,-1.0447355065489699,0.0246229092822108,0.12577669422115856,0.14358242739805271,-0.3610348122761625,0.05555115499703769
12,vertical_velocity_50_max,-3.900362180183937,0.22050023801263952,-0.6920879044296476,-0.006879640743124709,0.029777718942592995,-0.046028585410820826,-0.21339868301384837,0.13500536023833665
13,vertical_velocity_50_max,-4.916929983096197,-0.1985105473682917,-0.5444096224576405,0.3697439583858677,1.1149693186839682,1.0327999613397703,0.8875610078262464,0.37795513127760116
16,vertical_velocity_50_max,1.7600854732891478,-0.7765533467567891,-0.49202635556544755,0.36374464056076483,-0.07506242916665155,-1.0934643688388015,1.091479720616605,-0.07223200914425593
19,vertical_velocity_50_max,-1.5437645812537082,-0.35987886568696015,0.264423756140008,-0.3051988997927147,-0.18789390068837172,0.5131307950729966,-0.004395364968188729,0.360486442345388
21,vertical_velocity_50_max,4.87019092354103,-1.427778251758479,3.3736173620243246,-2.580945022251095,-0.4846883396567334,-0.7336295903075237,-0.40878548673955495,0.25113711368054664
26,vertical_velocity_50_max,0.5322873242262308,-0.19769759381398516,-1.8301471202219992,0.03795648827992227,0.3858608209232962,-0.4628112749644048,-0.7391192591088985,-0.7317191984209939
27,vertical_velocity_50_max,-5.35078344017442,0.7342977679664684,-0.06927794456644241,0.04027231341934383,-0.31016588098297754,-0.24682269545077853,-0.11364634528704069,-0.07095951834546504
29,vertical_velocity_50_max,5.172891483234494,-1.0549797963452294,3.328285745110255,0.04319491278427849,0.47820180966119713,0.20897918974132773,-0.03938158448130095,-0.4083373975533674
31,vertical_velocity_50_max,-1.3991863173839496,-0.6664965007302205,-0.7881864443785127,-0.57273038047695,-0.2415942093027338,-0.4008528941282516,0.1288945255765615,-0.3471329484940289
32,vertical_velocity_50_max,-4.899334103205856,-0.09916617325728218,-0.8141042560264269,-0.10267353453016456,0.021804934505018258,0.17937037041603549,-0.04252543510953119,-0.11288201437895028
33,vertical_velocity_50_max,-4.452958718735294,0.17193082767565276,-0.7363826946711228,0.08120112274073712,-0.22127967500969578,-0.10948028366019703,-0.0011196539129267314,-0.022554599116197647
34,vertical_velocity_50_max,-5.170270442015691,0.4321034149052306,-0.12206431028447538,-0.3402495099437438,-0.4207650665344728,0.08380856927438025,-0.10142809494843362,0.05347119815425094
38,vertical_velocity_50_max,2.7882488099012734,0.6454465337982516,-0.3366994399604475,1.342539929269343,-0.22939504997946328,0.4255205296260172,-0.002739792282724007,0.05219336940220936
39,vertical_velocity_50_max,0.5001267102023066,0.3805353238346525,-0.5381622768507287,0.03728794612715504,-0.31754804978208157,-0.03327853698820354,-0.10902691070140849,0.03737225908458016
43,vertical_velocity_50_max,0.10408915790446781,1.40961326522906,3.0530609423843122,3.164348816188481,-0.14982013483604154,-0.9936007549262401,-0.06265187733626446,0.09224227513161218
44,vertical_velocity_50_max,-4.608498112011384,0.6262958158560836,-0.08109597147499426,0.05288088784824044,-0.5846580551426092,-0.0489901748532329,-0.18193477044507947,0.027303154846114935
45,vertical_velocity_50_max,-5.4720141653278365,0.587417727685157,0.439681917822684,-0.07627142984981446,-0.3961013311355973,-0.06919798330089832,-0.14040809693748177,-0.06160142535971338
46,vertical_velocity_50_max,-4.890742345036474,0.6844151394224431,0.04775355015205525,-0.00587154300580243,-0.266752483668509,0.02233362164125437,-0.11781941664152629,-0.05713570723326745
47,vertical_velocity_50_max,4.107355606808886,-3.3119411737909585,-1.6535351249332746,0.39154301643212985,0.49353603358127535,-0.4328478963664805,0.33124512124410477,-0.8672052033613615
48,vertical_velocity_50_max,0.021676280571253825,-1.9493808914856365,-2.671623223110689,-0.025340970271822496,0.24229677319422283,0.18420945871993327,-0.45541894286793094,0.10230564977189908
49,vertical_velocity_50_max,-5.536125755531313,0.8531555657444938,-0.11739941053034902,0.05552054778267607,-0.300987869554463,0.12504305655700235,-0.16054497670024467,0.07409400647782512
50,vertical_velocity_50_max,-4.842850722067922,0.5593331055440384,0.4961813100214381,-0.11771739865850538,-0.11982817929302038,0.03173190566816477,-0.05645713921611594,-0.13188911227507663
51,vertical_velocity_50_max,-1.060546176715447,0.21861111051873913,-1.8455470617725203,0.8310019772797558,-1.7291467620447427,0.6935157795866328,0.3685022958002815,0.6278264212800184
53,vertical_velocity_50_max,-1.7485161029278515,0.9566060902194969,0.24780488449861224,-0.9208683854155183,0.07404928855709136,0.2924302881299007,0.09357259116121136,-0.8755944731220283
54,vertical_velocity_50_max,-0.5846469845274016,0.26496071958113304,-1.1540621718590343,0.12189250857481986,-0.07642578429081628,-0.5351983657259166,0.20562146143643956,0.20055242689368397
56,vertical_velocity_50_max,-2.172134233582867,-0.4514469202229641,2.217040429626104,-0.530922977138794,0.30283406988154427,0.07320460286809656,0.15437109384344339,-0.27457327589001024
58,vertical_velocity_50_max,2.828610441176755,-0.32099691770439764,0.6830417621668927,0.36776825438122923,0.5805644259689638,0.0021824027969774965,-0.37293927366030943,0.0726949201367337
60,vertical_velocity_50_max,-5.56713756273347,0.9183264132393407,-0.06746226853413609,0.17209130581994178,-0.4610605406587444,0.03189033389270423,-0.2305524000332897,0.03206299687105139
61,vertical_velocity_50_max,-4.281377232147139,0.5993288930062814,0.16646546033213122,0.26219351998753193,-0.2451206049785359,-0.16337795806389518,0.15869513144338124,-0.05060417427687671
62,vertical_velocity_50_max,-0.2661038211574677,0.15516206525372644,1.0009413578341506,0.438009306949196,0.15659745723847474,0.22689514868767197,-0.43816959107843145,-0.15226310124070427
63,vertical_velocity_50_max,-1.7452804112704117,-0.42418020635484477,4.695420416247238,-3.106913048467962,0.2601839695952554,0.07775153276804146,-0.44773330790279803,0.937490811769919
64,vertical_velocity_50_max,-3.8772195123076805,0.5244108832720656,0.783606770137777,-0.22003477876368216,-0.3486149374463798,0.02934455603253198,0.009680360655304282,-0.05809290621967351
65,vertical_velocity_50_max,-4.1420951423770935,1.0818235958335165,0.5841597611466265,-0.1505110814068484,-0.36560309850253786,-0.07126367286093069,0.10995912380844157,-0.11055760604317065
