,PCA_1
0,-1.3882148321882606
1,-3.173168765004839
2,-0.22882549452369538
3,-1.7519342817889254
4,2.220446049250313e-16
5,2.830457397351438e-07
6,2.220446049250313e-16
7,2.220446049250313e-16
8,2.220446049250313e-16
9,-0.10356247401371776
10,-2.1966529255130895
11,-2.634867649953403
12,-2.830457392910546e-07
13,-2.830457392910546e-07
14,-2.830457392910546e-07
15,2.220446049250313e-16
16,-0.8269619959354931
17,-0.98448743983925
18,2.220446049250313e-16
19,5.660914793592653e-07
20,-2.830457392910546e-07
21,-2.830457392910546e-07
22,-2.830457392910546e-07
23,-3.08108305362057
24,-0.22986851696964133
25,2.220446049250313e-16
26,-0.8964590587817873
27,-1.3293127660132775
28,-0.31407321989977843
29,2.220446049250313e-16
30,2.220446049250313e-16
31,-3.104393568319064
32,-0.326279274015628
33,-2.6065128249712086
34,-0.6702381662894773
35,-1.1257711382657551
36,-0.2084592285163831
37,2.220446049250313e-16
38,-1.3216246117991326
39,-0.2920154554175439
40,-1.2444868059550298
41,-1.8734021827432228
42,-0.631770553176275
43,-1.2666642412099849
44,5.660914793592653e-07
45,2.220446049250313e-16
46,-0.6377362943711018
47,-1.767221870459056
48,-1.1677281439609486
49,-2.058061333203915
50,2.220446049250313e-16
51,-0.0853646146907785
52,2.220446049250313e-16
53,-0.11971674458115766
54,2.220446049250313e-16
55,-0.06453499521919859
56,-1.3528117099049024
57,-2.5885507817442908
58,-2.830457392910546e-07
59,-2.830457392910546e-07
60,-2.830457392910546e-07
61,-0.20469953121766665
62,-0.6535996010882159
63,-0.7082704714963833
64,2.220446049250313e-16
65,-0.035412986247700395
66,-2.830457392910546e-07
67,-2.830457392910546e-07
68,-0.12479996123838555
69,-1.821810634365907
70,-0.5176968812082839
71,2.220446049250313e-16
72,-0.42145143126992185
73,-1.0733346490730007
74,-0.18927155672029344
75,2.220446049250313e-16
76,2.220446049250313e-16
77,-2.293200956265452
78,-0.4441273650728439
79,-5.225540752248444
80,-0.8531570576627543
81,-0.8934619405060288
82,-0.017191066340306982
83,2.220446049250313e-16
84,-0.7450081101090986
85,-1.0621724440602023
86,-2.8887826738931826
87,-0.9242236019638774
88,-1.55412690693329
89,-1.2241422883236215
90,5.660914793592653e-07
91,2.220446049250313e-16
92,-0.8023421293224655
93,-2.6406377165487056
94,-0.024284759273276335
95,-1.0553677674706723
96,2.220446049250313e-16
97,-0.036343357212287986
98,2.220446049250313e-16
99,-0.11890525177100753
100,2.220446049250313e-16
101,-0.102586816827824
102,-1.1446621738849698
103,-2.4096045612848553
104,-2.830457392910546e-07
105,-2.830457392910546e-07
106,-2.830457392910546e-07
107,-0.16965026680228412
108,-0.3156851526283112
109,-2.381829368814173
110,2.220446049250313e-16
111,5.660914793592653e-07
112,-2.830457392910546e-07
113,-2.830457392910546e-07
114,-2.830457392910546e-07
115,-1.466071367758572
116,-0.9294876571569327
117,2.220446049250313e-16
118,-0.9644695976451183
119,-0.3561309805080468
120,-0.19995879859918275
121,2.220446049250313e-16
122,2.220446049250313e-16
123,-2.0892234614024146
124,-0.5375418061867331
125,-3.1978388875071824
126,-0.5281616550720586
127,-1.3656693886407618
128,2.220446049250313e-16
129,2.220446049250313e-16
130,-0.6435676308459776
131,-0.6692950720995009
132,-0.8651270525481396
133,-1.62038026455199
134,-0.17800973952630106
135,-0.776353440110209
136,5.660914793592653e-07
137,2.220446049250313e-16
138,-1.6298040096722493
139,-2.961722520448793
140,2.220446049250313e-16
141,-0.42088167001678545
142,2.220446049250313e-16
143,2.830457397351438e-07
144,-0.08748151334345522
145,-0.01447411018098621
146,2.220446049250313e-16
147,-0.025925573942263136
148,-1.0298262754389627
149,-1.7175328977231343
150,-2.830457392910546e-07
151,-2.830457392910546e-07
152,-2.830457392910546e-07
153,-0.070687842955787
154,-0.6782689941872315
155,-1.7111165068386738
156,2.220446049250313e-16
157,5.660914793592653e-07
158,-2.830457392910546e-07
159,-2.830457392910546e-07
160,-2.830457392910546e-07
161,-1.6920943974413736
162,-1.2519101867610214
163,2.220446049250313e-16
164,-1.6756115841641366
165,-0.2950799948742766
166,-0.7744957714003904
167,2.220446049250313e-16
168,2.220446049250313e-16
169,-2.097682035725296
170,-0.5932627499396861
171,-1.4369714815900196
172,-0.2857239140694342
173,-1.69647796556346
174,2.220446049250313e-16
175,2.220446049250313e-16
176,-0.8063070442475836
177,-0.2830032882819691
178,-0.38958472376978204
179,-1.1467439882375579
180,-0.45244183361150814
181,-0.2201331707475559
182,5.660914793592653e-07
183,2.220446049250313e-16
184,-1.296750572439656
185,-1.4069804833753503
186,-0.1463935237171472
187,-0.8744279175210338
188,2.220446049250313e-16
189,-0.030285893548934184
190,-0.11971193538188007
191,2.220446049250313e-16
192,-0.3384536477135875
193,2.220446049250313e-16
194,-1.5069966324459632
195,-1.4026385641833063
196,-2.830457392910546e-07
197,-2.830457392910546e-07
198,-2.830457392910546e-07
199,-0.04712541909250478
200,-1.1257040574730008
201,-0.8461686443748394
202,-0.4264316270010685
203,-0.23908080806504245
204,-2.830457392910546e-07
205,-2.830457392910546e-07
206,-2.830457392910546e-07
207,-1.5108653876989746
208,-2.0008413440441974
209,2.220446049250313e-16
210,-1.4213713679071804
211,-0.3700854144016996
212,-0.9003319959472138
213,2.220446049250313e-16
214,2.220446049250313e-16
215,-3.068933382381993
216,-0.9801797782901895
217,-2.1282673760852635
218,-0.2284745299555882
219,-1.2382090746432683
220,2.220446049250313e-16
221,2.220446049250313e-16
222,-0.7167496393065652
223,-0.15406632155988786
224,-0.8330658861206897
225,-0.8249209795423982
226,5.660914793592653e-07
227,-0.40428613961189047
228,5.660914793592653e-07
229,2.220446049250313e-16
230,-1.4536728727312873
231,-0.05747866475604646
232,-0.1390399954365571
233,-0.6810040864740402
234,2.220446049250313e-16
235,-0.041696034909725066
236,-0.0504987563109387
237,2.220446049250313e-16
238,-0.1469066857033562
239,2.220446049250313e-16
240,-1.2240029722879266
241,-0.9302971975975076
242,-2.830457392910546e-07
243,-2.830457392910546e-07
244,-2.830457392910546e-07
