,PCA_1,PCA_2,PCA_3,PCA_4
0,7.076867686771986,-0.5212692615322496,-2.057248578503965,-0.0382038995898153
1,-0.314048560519395,-6.73445077281613,-0.3520791414411703,0.598999574627222
2,3.3010152400813095,-1.2092696677916734,0.27352626131317953,-0.615693078081923
3,2.7981764850444852,-4.637174686814781,2.1571608333896406,0.5805397111797204
4,-2.342450780146948,1.0318203648269082,-0.1230230701680203,0.5497553774849004
5,4.297094830644748,3.182767433540525,-1.7788685356821048,0.4452983566181954
6,-1.5489391511936728,2.4713403147657464,-2.0947266510705145,-0.22467917287154465
7,-6.83739246981492,1.3603642421312807,-1.3687386447767111,-0.5692977132829972
8,-10.066234207219987,-1.650523541537828,1.4164561909285776,1.3405585912380549
9,0.44380916001979764,0.7649552970362652,1.2444884661042102,0.3597042724912935
10,-1.3173886286457088,0.767746434660296,0.15522667542074695,-0.6350147464525154
11,-1.4673189783567182,0.998922412755998,1.1595535345143475,-0.7019961668944643
12,-3.899173807228856,0.601024052695277,-0.13654706345313333,-0.5167140168494657
13,-6.517680026050964,0.7177246673240634,0.4129758102360183,-0.42583369706607305
14,-0.20686490839058702,3.0669011159093427,0.8807964220884151,1.2539928818697235
15,12.641028397219037,2.6019879921797044,1.171835635331885,-0.3773613959024666
16,0.1309553962631118,-0.8143199156491299,-0.4485845445243803,0.5916104327997952
17,-4.240999219349234,0.5200535326000483,0.3367038069546555,-0.04209808037513165
18,-0.010887214132293793,12.37921602868741,0.3001094341192645,0.3528185212970563
19,2.440053277345971,-3.321244557020225,1.159514689173531,0.4888333486907373
20,3.592799226567388,0.05455759102231789,-1.4526123587062065,0.8483233333729775
21,0.29101075945615285,-0.5839712604089559,1.0166548554949635,0.6927051030730976
22,0.5794470710513971,-1.099897489421526,-3.0134989807211054,0.16352265192699453
23,1.9643144389534988,-0.9294372920838239,0.23914527737217056,-0.6503888410604043
24,-2.11549075694389,1.635170423538987,0.24711705169947634,0.8852330946443554
25,0.4340094003389318,3.1320718399847514,-0.43371751465299657,0.09591566002805631
26,4.7931860887610815,-2.6886907832796596,-0.5043380793235824,-0.3629583742707678
27,-1.2812268876815465,-3.4422211491929526,-0.11159199525696567,0.2854453572110002
28,4.622947601237323,-2.926576642195892,1.2258230484483135,-0.9661560169386415
29,6.583850573877253,0.9306878011443386,1.4237925692375335,-0.9555059147830736
30,-7.420652774320019,-1.6238848651515112,-0.874792281274259,-0.1843511046383241
31,-7.606724888233754,-1.0086900333028015,-0.40271058487038175,-0.9568276717735565
32,-1.1457821984033951,-3.380342047522386,-0.7709448642718691,0.3138341120546627
33,-1.2227576352792635,-3.6736917900306163,-0.05876409918428933,-0.42904326579117796
34,0.7414199101362213,2.565372240173857,0.3421758054849172,-0.44465526402351657
35,-2.7251663871058236,-6.982535223127916,-2.3843301238498973,0.0019261971975543916
36,10.609874096953549,1.447926803394667,-1.4814097402773168,0.5734118078157073
37,-9.90915019136501,2.3880060547388626,-1.0293829680574065,-0.7541823622161353
38,2.4375357940225326,-1.3344026600560557,0.12735033576177518,-0.6962648284426927
39,1.9780558828718688,-2.276575234200782,1.886203434437455,-0.3802887934864424
40,0.1004509466717028,-2.36032206456406,3.0043412518904926,0.5144117661191311
41,5.019648594904997,1.1190900908365111,-1.86885402097382,0.7485449149346791
42,7.734604542171853,1.0852894244280706,0.07308960734021877,-0.7358029776212797
43,-3.847193637461624,3.8474371417825144,1.8871388835595495,0.08695606043769008
44,-5.955969823484128,2.5235751368385224,0.06658280397922649,-0.3701932997906854
45,-2.6126622700384696,2.0054825007046913,0.5390011567595322,0.26116955509049133
