storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
33,surface_sensible_heat_flux_mean,-3.477804499689147,-0.34443108877982054,0.320389509956027,-0.14097655513661392,-0.3964049153708968,-0.025273569694086197
34,surface_sensible_heat_flux_mean,-3.4794126837607653,-0.34688739230781956,0.32094026665256403,-0.1409116817594062,-0.3957849952406873,-0.025034292853423193
38,surface_sensible_heat_flux_mean,-3.480105424779009,-0.34546478605902775,0.3205458148461825,-0.14107139190766393,-0.3967087043480004,-0.025287616815376
39,surface_sensible_heat_flux_mean,-3.478185360874881,-0.3464796452219116,0.32004881282157915,-0.14066472559151227,-0.3964992701052166,-0.025137437613307542
43,surface_sensible_heat_flux_mean,-3.4764108897807096,-0.34733956547761585,0.32010637948884063,-0.14008777341114295,-0.3962013028436668,-0.02524349057729674
44,surface_sensible_heat_flux_mean,-3.4779861989129013,-0.34529689977434486,0.3198462629409149,-0.14018666303572994,-0.3964556244031382,-0.025234293895421166
45,surface_sensible_heat_flux_mean,-3.477417355772219,-0.3450729595567633,0.31980851313979963,-0.14221707325785402,-0.3970058107764246,-0.025433927208547664
46,surface_sensible_heat_flux_mean,-3.477367889815719,-0.34496256905108924,0.32012472182564133,-0.14118956274250197,-0.39691494790124554,-0.025104248550636796
47,surface_sensible_heat_flux_mean,-3.477388144608431,-0.3455245241882522,0.31990191828728143,-0.14143422940042102,-0.39663478107075756,-0.025127655396321596
48,surface_sensible_heat_flux_mean,-3.475593519664865,-0.34509943764691503,0.31889439709847883,-0.14027243940918838,-0.3968347484737814,-0.025535461376378236
49,surface_sensible_heat_flux_mean,-3.477635277596877,-0.3467962905920339,0.31968396073293026,-0.14144590547802124,-0.39674137764664635,-0.02525839555445571
50,surface_sensible_heat_flux_mean,-3.4791040239749824,-0.346367700991261,0.3197314960768727,-0.14101460496195767,-0.3966259082622861,-0.02538025321428441
51,surface_sensible_heat_flux_mean,2.6118666191596542,1.777149078086987,-2.4100477828156466,-1.908612488401937,0.26577049466462904,0.47679302222024345
53,surface_sensible_heat_flux_mean,6.315820847817014,-1.6925205910742291,-0.7666534753097837,1.9705294505875255,-1.8731526699734793,-0.4673037773595822
54,surface_sensible_heat_flux_mean,1.6314297279240433,-0.977718987618933,0.633180515944454,-0.24259968817635258,0.6560748850338758,1.4052673466058476
56,surface_sensible_heat_flux_mean,8.440517160562706,-4.6923207180645194,1.7511229302260163,2.4379204399257555,-0.2578735637524872,0.21639509221127431
58,surface_sensible_heat_flux_mean,5.8513852947051435,-4.281358449116029,-1.724997908850804,-1.2179624520588903,0.5790934367934301,2.190560185316549
60,surface_sensible_heat_flux_mean,4.175505336158879,-1.472671469881428,-4.814708057988947,0.17484390427279067,0.26685429553894735,-0.32721301032807587
61,surface_sensible_heat_flux_mean,-0.10215860206643051,-3.3927381543465183,-1.085406689459072,0.36433306095726975,-0.7146089678198746,-0.952071455941751
62,surface_sensible_heat_flux_mean,-4.6439990475534065,0.214990348415311,0.3385976152817537,-0.20938299895076293,1.443096529696698,0.2772282201046906
63,surface_sensible_heat_flux_mean,4.975006519541412,7.068600076831595,-0.5890347820121993,4.271648183466402,0.9567316422940287,0.08654649707307535
64,surface_sensible_heat_flux_mean,-0.6037383583625976,3.7050759347802185,0.0722760499777638,-1.6860278275630185,-0.31670736887657547,-0.18119982557390424
65,surface_sensible_heat_flux_mean,0.7762278677058106,1.962984433535024,-0.3782505791983623,-0.8109062580546531,-0.7481478127495558,0.26816719772931236
66,surface_sensible_heat_flux_mean,18.133064140093175,-1.2275593981623147,5.295024259572469,-3.028962052938599,0.39135441261175435,-1.8320417107950648
67,surface_sensible_heat_flux_mean,2.838196003968988,-1.506212953866561,-0.6146118514917575,1.0205628509818467,0.43748445119529566,-0.01732997433048741
68,surface_sensible_heat_flux_mean,2.353790545379467,-0.2625605440077894,-1.294289296460225,0.5516778287105739,0.835126823554401,-0.3812008446859509
69,surface_sensible_heat_flux_mean,-5.340980275979849,-0.6593599196581801,1.514233794923756,-1.0640940253274143,1.721309326606759,0.17298221179570328
71,surface_sensible_heat_flux_mean,-2.7989434890715716,1.7492586884832477,0.42224003870316584,0.4797386627984066,0.2602369484999118,0.467805348293095
72,surface_sensible_heat_flux_mean,-1.5687422257612926,0.9676033962152285,0.5573689105566686,0.5055075388059229,0.9893083506941901,-0.27751779804665894
73,surface_sensible_heat_flux_mean,4.695244594328314,-4.586615755094697,-0.8307731405971468,2.575195338181673,1.5563622153120633,-1.8175641841070584
76,surface_sensible_heat_flux_mean,14.142011897426721,3.7756225458508794,1.1970727823081986,-3.6656534864343837,0.4759720051416781,0.2596350031710215
77,surface_sensible_heat_flux_mean,0.18748837322325676,1.790436087375234,-0.25006106253831695,-0.784197052139583,-1.0664495781554566,-0.044885265949204244
78,surface_sensible_heat_flux_mean,2.2681382552117473,-2.2706700057650746,-0.7371131580377308,-0.6852095710966171,2.085227317623244,0.27364811714212856
79,surface_sensible_heat_flux_mean,6.708455292531568,4.63668220965557,0.1692381933213746,0.8452620429544673,1.0295311064277999,0.62940451292307
80,surface_sensible_heat_flux_mean,-4.797327961125231,3.8397831903912625,0.7172682634173047,-0.9064517774014454,2.7950816331603114,-0.7584067590977068
81,surface_sensible_heat_flux_mean,-2.2966008015315706,6.5642233793282605,0.3297765685098188,2.607154456408284,1.2794459567088747,-1.5403846545811908
82,surface_sensible_heat_flux_mean,3.7815230008184444,-1.9070104521004712,-1.2949894239609034,0.834240720212123,1.910866709046153,1.580019145316618
83,surface_sensible_heat_flux_mean,7.442718604360971,-1.1756189854533454,-2.7910004668077733,-0.813263700560399,0.48585099971710743,0.10753381608093814
85,surface_sensible_heat_flux_mean,-4.0088489759005865,-2.710923024584987,1.867581611075161,0.2959147587726172,2.874887691779978,0.7050825443542809
86,surface_sensible_heat_flux_mean,8.752949933933378,-0.7429558893009756,4.35225935612922,3.5075265593786096,-1.889011873896877,1.6957316865990866
87,surface_sensible_heat_flux_mean,3.696549202718546,-4.5635179388283955,-1.5964905929235707,-1.3485266398948084,-0.9510028999646348,-1.1141750439858362
89,surface_sensible_heat_flux_mean,5.082012295365933,-2.807556256037722,-2.0564616560300646,1.2830123676134921,0.08055023242867825,-0.914799746931455
90,surface_sensible_heat_flux_mean,0.9456669830409288,1.190431223356856,-0.7569137894634829,0.049544267397145306,-0.23267660769836596,-0.008912469424797552
93,surface_sensible_heat_flux_mean,6.629876713804631,7.189949080945402,-1.5017828051112911,-0.10797397466154604,-1.6540180383321395,0.3538800808336566
95,surface_sensible_heat_flux_mean,0.990113624473486,2.776111852002647,-2.3468615538093314,-1.295611112766037,-0.5231318015424428,0.08844921371496715
