,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23
0,6.743166629083841,3.2116926937819126,-0.37244889008792836,3.2135751540017257,3.107990511387487,-2.1582602972271383,-0.6587603749806294,0.9724277961801641,-2.314069875134002,-1.3899981202901037,0.3874110157946992,-0.5385538044429101,0.7408537295267575,-0.011294556536896714,0.27759478415380884,-0.031927746347895136,-0.7575822854090261,0.009848209716248441,0.2733685622817569,0.7402386870621335,0.12874778134992207,-0.2661111565564057,-0.33414471968772563
1,6.155141601867656,2.873902795081747,-2.2250699847667854,1.4949727766155927,1.9258966425475834,-0.4694642951098864,0.49737971338505904,-0.9862269179243961,0.5665871361138811,-0.24331509032554,0.008640049295068442,0.8716272458367198,-0.9723579690195617,0.05076875676187532,-1.5348284069799127,0.013399769510497723,0.08705945571113224,-0.02361388174050127,-0.2658511714197026,-0.11149971249059536,-0.010530878546917692,-0.22291078323590896,-0.07246161430162
2,5.636630700579893,1.9203955317802164,-1.997017320149213,0.6532316597241085,-0.4559208535182181,-0.690303566943744,1.0338019647174745,-1.0157701531998506,2.949474308361981,1.265580674952793,0.06559520437257904,0.04142533128646898,0.31659583287848764,1.1168857650611879,-0.1488264567666761,0.8399479893107362,-0.01594469544340622,-0.5033204150882429,0.23494136951000968,0.20220146595816993,0.2182914783230416,-0.5199536187572796,0.2683959551336652
3,4.565955848713435,2.8729666370421008,-2.43806766885673,1.0785573466584288,-0.5593894539199157,0.2606236072619958,0.26820990439581865,-0.8994516074362767,-0.2968299434910631,0.6986714806854104,-0.46324444141351123,-0.45527081993040375,1.1884922673171543,-0.18789990183352712,0.45592653362346064,0.12394335335059446,0.7457809862259095,0.7069989325996833,-0.2874337804926815,-1.2015415603036235,0.11443221438831647,0.43777350658374997,0.8319970863541208
4,4.45358379072736,2.4990729221859436,-0.5929717140035203,-0.9355562627332363,-2.4779064865464178,2.490103150590711,0.11399669574386659,-0.1934557441422036,0.3868200208618516,0.43967026736194864,-0.41127965464456184,-1.7227687630253021,0.6435468415758177,-0.20094875676162238,-0.23091918865497213,-1.084377104950152,-1.267464901600486,-0.7231005882259351,-0.2323794420774289,0.23976995892399758,-0.3783029614705626,0.020231814436376498,-0.20879072493256312
5,5.281065504891078,2.273495573422131,-0.2354278968342888,0.24229114394055593,-2.379676629008276,1.7447857890896816,-0.38992501754789544,2.651305740030051,-1.2036326973448672,0.6697088100280082,-0.4202927992843154,0.7533890390423986,-0.49483296870955895,-1.5729804605831865,0.2600631939370094,-0.5839163412759745,0.4371782022461435,-0.010138913974555953,-0.5890895786515481,0.14277262483184888,0.10474127005360472,0.09360660379354316,-0.043924766705649376
6,3.836038258489942,0.11666120136798214,1.2693175453379963,0.32300596520015407,-2.131522093415028,0.12876870887080968,0.3808661316077923,1.29265449241215,1.5187084464234173,-1.5211257048869187,0.1149920563219116,1.892402827500895,-1.1534582826739874,0.2870960647058518,1.6000815204768428,0.4097057368309104,-0.6333654017724363,0.015418787683857158,0.6016213284012476,0.3435648209004525,0.06771832542130844,0.3140625366889687,0.46501740416688536
7,5.062766809106362,-2.4365064640007357,3.4393092911335135,0.21334964386800748,-2.2993493822953597,-0.9690423882690284,-0.30061931536479125,1.2780610718974472,0.31627703164326576,-0.6859182914122751,1.8683221796022675,-0.06549487429230567,0.32769784293414633,0.7067571668603554,-0.5269846087014886,-0.2308188750712066,0.6474211816262208,0.30775014595568684,-0.04944716184737736,-0.9611662921246249,-0.07873180689406017,0.19275591277867835,-0.7631241921372105
8,3.699505873144421,-2.055207291153694,3.6100211073440747,-0.4157921047480663,-0.4764891445417289,0.5179923988633442,1.275954900146267,-1.098645501187301,-1.4894294388050313,0.8360949347148567,-1.430490341376194,0.03623973192121706,-1.0800992303370862,0.5778355463978443,-1.015314585911397,-0.9433276926462636,0.49050653264164584,-0.3860416251419565,1.2571126024941335,-0.28732565608012545,-0.15679215344483824,-0.2484251417608945,0.16444162868825296
9,4.276991754027357,-2.686597005639788,3.9706578950295928,-0.6001712004129875,-0.5715849543122022,0.44246443978345645,-0.1251061688073004,-1.800780875186237,-0.8389793418546787,0.14906645690422887,0.275126957288574,-0.7139620074503437,0.15820958229715185,0.14767942557706068,0.46358700125093544,1.6360390193927654,0.47197830814065844,0.535784607031238,-0.006223967870881897,0.7824914482400058,0.1813459777657549,-0.42194573712564637,-0.12632551944852552
