storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,2m_temperature_max,1.91525830165469,-0.9317786276915412,-0.8201706428414292,-1.1119592922568553
2,2m_temperature_max,-2.5291252750950415,0.027487408176969905,0.017938146281386385,0.058690474475623894
3,2m_temperature_max,-1.9181423699368656,-0.11417799477849032,-0.024236403674453406,-0.5831923659402877
5,2m_temperature_max,-0.4574103562927061,-3.012020801718387,-1.2567522239799045,2.2071920500165962
6,2m_temperature_max,-0.29951573865391007,-0.3409467477461593,-0.3750226047726341,-0.004023489007613264
7,2m_temperature_max,-3.55453080369824,0.4063280747025722,-0.15805701445254408,0.3840225579882087
8,2m_temperature_max,0.21300589901518038,-3.4394853816877493,0.8490975323776254,-0.7152218270170655
11,2m_temperature_max,-2.059129802044696,-1.039207699514769,0.3315390065158987,-0.2716184293427657
12,2m_temperature_max,-2.946713372340472,-0.6243311789906287,0.24160681997574227,-0.25985170876504804
13,2m_temperature_max,-1.3290755742349927,-2.031424415834592,0.6611855009157451,-0.00215778244408281
16,2m_temperature_max,-1.895801006947526,-0.27884133112770315,-0.24944479571171363,-0.1255157274086393
19,2m_temperature_max,-0.48096069139101094,-0.7510794965318139,-0.660160508648759,-0.6259807228082447
21,2m_temperature_max,13.97353045406249,-2.1207831681518514,-1.886455342193222,0.4023866802544182
26,2m_temperature_max,-1.1642558536659668,0.5475623063566952,-0.45997709344105164,0.08857095879060921
27,2m_temperature_max,-6.924635982753335,0.27958160602145327,-0.36618060181459366,0.029514540236475043
29,2m_temperature_max,-1.6387171471899549,-0.7762319557209566,0.16008549545695028,-0.09403028457146426
31,2m_temperature_max,-5.8852416646784755,0.9489572547442932,-0.09958197437494029,-0.13137125627901142
32,2m_temperature_max,1.83456784891011,1.961788250402685,0.8060492503538139,0.23708041707001012
33,2m_temperature_max,-3.132764753943037,-0.9040059230790355,0.21659162436027474,0.03093852516626717
34,2m_temperature_max,-4.044339656191465,-0.21298198475781882,-0.7614415182325276,-0.2189993760929743
38,2m_temperature_max,-5.864592663523018,0.7842956515607754,-0.10041991712773846,0.07585609413724292
39,2m_temperature_max,-2.3049423701549197,-1.3135243096922222,0.33469762473124753,-0.10790363279754663
43,2m_temperature_max,9.161061211111274,1.0700992271278975,-0.6431326073732972,0.1394539227646814
44,2m_temperature_max,-0.15141385276695196,-1.5607409084959158,0.3546651569362099,-0.307333568992366
45,2m_temperature_max,5.524031203054675,5.295679240286741,-0.5669871404927178,0.3532661109046718
46,2m_temperature_max,-4.163068199841414,0.817106522021487,-1.0582918605746665,0.5956835084514659
47,2m_temperature_max,-4.473586603219538,0.29814332694788476,0.2193937285923225,-0.36921103502603003
48,2m_temperature_max,-1.9092538627175462,-0.46682159080792107,0.2925327630484942,-0.29504461387361824
49,2m_temperature_max,-2.5891684533038104,1.5445852368573536,0.7259510410112684,0.5486529122220652
50,2m_temperature_max,-2.8531573513061925,0.35147234816910217,-0.19149371680501406,0.373904709776709
51,2m_temperature_max,-2.518003035937743,-1.652431070580914,0.2500227631752555,-0.1587570934160392
53,2m_temperature_max,11.234717761873634,2.3782671503304353,-0.1814957267009037,-0.1123113093261925
54,2m_temperature_max,0.398267488974978,1.3356269950700637,-0.5242635942228113,-0.2687144285902711
56,2m_temperature_max,1.7824091173137817,-2.533905157731857,0.8486594727772998,-0.31085397016191396
58,2m_temperature_max,8.525160726358255,1.5683799896229231,-0.8763824014953361,-1.1060785085750318
60,2m_temperature_max,3.4424453776918895,2.4641808755749994,2.1075458726546774,1.0384261538910284
61,2m_temperature_max,7.859009998987434,2.016591258208496,0.7139827704010826,1.2533970741246554
62,2m_temperature_max,0.2431859002074638,0.6846262406546358,-0.16325476994325944,-1.0207606461538514
63,2m_temperature_max,-3.667957013222835,0.5407013093766866,0.35033665960419597,-0.06089519992133928
64,2m_temperature_max,-5.839610114292279,0.28827885938213094,-0.2178834364815795,0.22098598925254084
65,2m_temperature_max,-10.372639393281887,2.6076637923475907,-0.9634774608485662,0.60202831284869
66,2m_temperature_max,2.1365318047097204,-1.994261263035569,-0.5569419816270709,0.6380667442831823
67,2m_temperature_max,-0.8819331580758427,-1.9765036363454083,-0.06807058019463745,-0.27337896911440196
68,2m_temperature_max,5.971262818747062,1.775223865225745,-1.4679708858533753,-1.7023995275772126
69,2m_temperature_max,-0.6804880522441381,-1.5003455159310128,-0.30188554339843476,-0.8079460016266576
71,2m_temperature_max,-9.007009090798109,0.8453944772747549,-0.33858675407509553,0.48700120121798174
72,2m_temperature_max,2.247992874220934,-1.7544467762376648,-0.5673475894531782,0.11799456075910703
73,2m_temperature_max,8.168162303226456,0.2250162131301588,-0.8262283767384834,0.3602572728497359
76,2m_temperature_max,5.209278044811772,6.637208358861116,1.044830258979619,-0.4576982715857049
77,2m_temperature_max,-4.109987519961574,0.42645244639605534,0.11821340372562911,0.007659813666178677
78,2m_temperature_max,-1.7038462086098984,-0.3990430425401687,-0.2725086541400789,0.31395751990553755
79,2m_temperature_max,-0.6806845840539859,-0.606830176517086,0.348804716979984,0.20429667617439934
80,2m_temperature_max,-2.4127484797294145,-0.9806197062799852,0.8877133757985209,-0.6186302488526216
81,2m_temperature_max,-2.640556367504799,-1.0208314498459696,0.7426228280343988,-0.25771087789034597
82,2m_temperature_max,-0.592889574702182,-1.5933454889426333,1.9623394229484794,-0.4941015832046409
83,2m_temperature_max,4.4905209142007925,2.453217547308541,1.3183839143970433,0.1315437989331021
85,2m_temperature_max,3.5003994377036953,1.0848630172130114,0.8683958880361492,-1.055193790905558
86,2m_temperature_max,5.872678395135431,-3.977241798715468,-0.5377037258228178,0.47165419653682605
87,2m_temperature_max,7.476161368343166,-1.0446762684545472,1.593311486663233,1.6855444649554863
