storm_number,variable,PCA_1,PCA_2,PCA_3
1,relative_humidity_700_min,5.9853385368386185,-2.1148314252641134,-1.1741621860097244
2,relative_humidity_700_min,6.3674097754265775,0.228722169834354,-0.9793821860448468
3,relative_humidity_700_min,0.42801735335990526,1.656707384562398,-0.29943773310973915
5,relative_humidity_700_min,-3.8591433678502503,0.8167211263140112,0.22401610645960846
6,relative_humidity_700_min,-3.9729204821250885,0.8318581322284403,0.46084292416346057
7,relative_humidity_700_min,-2.637554014031197,0.6047229058156247,0.12823963965386523
8,relative_humidity_700_min,-4.621878786273897,0.5651453892969661,0.21293448900545375
11,relative_humidity_700_min,-2.4277143573032607,0.21452761154592756,-0.08637695386246018
12,relative_humidity_700_min,-2.0939113745763462,-0.05268776210678949,-0.1898842351778967
13,relative_humidity_700_min,-1.8832926603659546,-0.7395587506527258,-0.27406363705106934
16,relative_humidity_700_min,0.47770877740507317,-0.24662395561287243,-0.7763027056619416
19,relative_humidity_700_min,10.022408539951348,-1.0770596581861047,-1.4320847096239928
21,relative_humidity_700_min,3.472782959941232,-1.4032406230448906,0.3217422966514204
26,relative_humidity_700_min,-2.460613624329427,0.6378552327679885,0.40745394148763037
27,relative_humidity_700_min,-1.3240677682862636,-0.4735941958342788,-0.019516215518775897
29,relative_humidity_700_min,0.533327347471319,-0.670722861568772,-0.8020855528606777
31,relative_humidity_700_min,-2.5117803277473616,0.3940058294701321,0.21679192285548074
32,relative_humidity_700_min,-2.7289834052042656,0.9870132374653852,0.5206680272350855
33,relative_humidity_700_min,-1.6322507368597878,0.5623096350455179,-0.4103125677033869
34,relative_humidity_700_min,-1.8375009550587948,-1.5779077495832512,-0.5661073490096163
38,relative_humidity_700_min,2.7558330684531542,-1.1333910146601305,-0.37418384979108815
39,relative_humidity_700_min,-1.0890207452777747,0.32830960005709564,-0.042383062526805765
43,relative_humidity_700_min,5.283559551939955,-0.0965960779017039,-0.3739080459762617
44,relative_humidity_700_min,-2.185377334354287,-0.1757362335124729,-0.03780506098343905
45,relative_humidity_700_min,-3.0754784492680556,0.9572966887748686,0.4791084878742902
46,relative_humidity_700_min,-3.8959486490966824,0.8965699899621173,0.45444664076040564
47,relative_humidity_700_min,0.4680881456329243,-0.4286547313695231,-0.9871129620205621
48,relative_humidity_700_min,-2.0835450949408894,0.7783841740096482,-0.12463366489310912
49,relative_humidity_700_min,-2.561033432292672,0.23302444983499834,0.18063969071768965
50,relative_humidity_700_min,-2.108720736208875,0.3035726531927549,0.40668630596542615
51,relative_humidity_700_min,3.1736627555071544,-0.688891848467047,-1.7020739932265772
53,relative_humidity_700_min,-3.1587026065334496,0.216961726345742,0.5323532753661846
54,relative_humidity_700_min,-1.1848674007240974,0.04924707425336387,0.0699662870697387
56,relative_humidity_700_min,0.3417180249138696,-1.3661639561150902,-0.0013056578221021429
58,relative_humidity_700_min,-1.1282165605407681,1.539612928572692,-0.0918161917344692
60,relative_humidity_700_min,-3.5461989117938355,0.5276059131462464,0.44294984592966763
61,relative_humidity_700_min,-4.265113255032997,0.9024591394367627,0.47090475923306785
62,relative_humidity_700_min,1.711125046930044,-0.03561492476490602,-0.315013818357124
63,relative_humidity_700_min,-3.938081802410944,-0.07892004838688546,-0.03888263229134923
64,relative_humidity_700_min,-2.4966501558874272,-1.620609133098879,-0.26320076071360765
65,relative_humidity_700_min,0.2959365497595478,-1.4529538465285992,0.6367266372150706
66,relative_humidity_700_min,5.21323908497973,-4.157172573694372,2.7676221806475705
67,relative_humidity_700_min,-2.5734426791958622,0.5114552760056363,0.01550820857881962
68,relative_humidity_700_min,11.122027237345302,-2.983538143163982,-1.4445650254675697
69,relative_humidity_700_min,1.7359664625883102,-0.32817236426486296,-0.6097250497780423
71,relative_humidity_700_min,-2.764193211832136,0.42391884297273474,0.36373151642173784
72,relative_humidity_700_min,-1.9460929564496492,0.19574547741874737,-0.17935225037686722
73,relative_humidity_700_min,4.88846780091086,-0.671606518949843,0.47334584116053663
76,relative_humidity_700_min,-3.233528095435394,0.5148537215265592,0.2816973266178143
77,relative_humidity_700_min,-2.983569864213851,1.4140194846447887,-0.14387781356284526
78,relative_humidity_700_min,1.2403985043179546,-1.3996675972792547,-0.04930404898967367
79,relative_humidity_700_min,-2.9343097641911253,-0.22292741046519615,0.49673154605596187
80,relative_humidity_700_min,-4.130227636683301,1.1532852277573598,0.19099519507780435
81,relative_humidity_700_min,-4.608322971782683,1.03734575769313,0.5326106810288918
82,relative_humidity_700_min,-4.146139936226497,0.5952306727388817,0.2816252202878064
83,relative_humidity_700_min,-4.568947235895626,0.6160107078578076,0.4114005722626403
85,relative_humidity_700_min,6.157358096014155,4.511690724814352,-2.1424818256160068
86,relative_humidity_700_min,35.03339077472515,3.8119546698134354,2.0267325658586897
87,relative_humidity_700_min,-2.4485015063482654,1.2651528756994643,0.39218269669507816
89,relative_humidity_700_min,4.833853709409027,-1.5057994119505353,0.7064355029039527
90,relative_humidity_700_min,-2.293286417653077,0.10462556344253468,0.4246641388497858
93,relative_humidity_700_min,1.6555416432435388,-4.081767343413316,0.181328777687428
95,relative_humidity_700_min,-3.858030476782626,0.3964881655219272,0.21825849798356156
