storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
1,convective_available_potential_energy_std,-3.3589751581375547,-1.1948213992301955,0.22279105968302132,-0.3978089599942982,0.19129810403362116,0.1507299612866556
2,convective_available_potential_energy_std,2.9939781199033324,3.177870037625781,-0.751980815641683,0.9442424642201793,0.11576213056326846,-0.09159519385403395
3,convective_available_potential_energy_std,-1.9483587241114135,-1.1817686310793358,-1.5064643322416749,0.5238942183594014,-0.45886973303391104,0.5514313699064683
5,convective_available_potential_energy_std,-3.053513407281733,1.8635114330721267,-0.5111063857607852,-0.46784997630582625,0.015700389799379214,-0.179068423324066
6,convective_available_potential_energy_std,-3.4699519694589473,0.7719045353516685,0.7441690267226841,-0.4395238904079195,0.05817606168753132,-0.24783114813784324
7,convective_available_potential_energy_std,0.18236078995257207,0.9582609277409414,0.19603795212440533,-0.3641735134077826,0.17837166804790303,-0.26430643364242573
8,convective_available_potential_energy_std,-0.3522583555382677,0.0915102635791925,0.4576133387983756,-0.7806766588884759,0.19102290198249866,0.07638273200048253
11,convective_available_potential_energy_std,-0.18489501390449006,-0.6965937707241899,0.34498429328629954,-0.6488204963889934,-0.24055225448883658,0.041020793082999614
12,convective_available_potential_energy_std,3.1070721881448518,1.6780393673135736,-2.3010226328511494,-1.2939348632768004,-0.24776784112285666,-0.09604600921882313
13,convective_available_potential_energy_std,0.30529071254883783,3.2651183554555048,0.4232455772634909,0.20310728144530182,-0.19413933471534928,0.4576886521762777
16,convective_available_potential_energy_std,9.463350025209442,4.713892661146896,-1.633623692666826,-0.23726840891326986,0.34997186178363054,-0.037511213280143174
19,convective_available_potential_energy_std,-1.0680381618045904,0.8609149958141608,-0.23553058042892858,0.11043600796620515,-0.28074192214330757,-0.165460515115221
21,convective_available_potential_energy_std,-1.128916582235385,-1.8393347177088042,0.9613484346045679,-0.6448656289564325,-0.032891697299730065,0.2890190469699529
26,convective_available_potential_energy_std,-1.4441959126165334,-0.8178135737567164,0.008493108847476952,0.385665973408405,-0.18039505930878247,0.5669077051639009
27,convective_available_potential_energy_std,3.7718085898942935,3.4031711855072913,-0.9742412200527618,-1.12856678544964,-0.5353916934548705,-0.10008894637717906
29,convective_available_potential_energy_std,-0.7633272914613469,0.31827936712293403,0.5346585902121571,-0.6482562236397739,-0.35690091565529825,-0.09966466561202443
31,convective_available_potential_energy_std,3.5145253811387436,-4.220787638925669,-0.31864971268363024,0.21363910935412772,0.5520462804330042,-0.889200716426568
32,convective_available_potential_energy_std,-1.738944364693484,-2.4642322656911646,-1.480416896226591,2.370924339101325,-0.19412151525029833,-0.45575641697622765
33,convective_available_potential_energy_std,-1.009024455176037,-0.14031910337861103,-0.07523519940483554,0.0009339545213906873,0.21529543733457326,0.36066764985790106
34,convective_available_potential_energy_std,0.9773800723329237,3.396775504488257,-2.1230192321011883,-0.5802980739911966,-1.1090001632409006,-0.12655023000834775
38,convective_available_potential_energy_std,-1.827535146265839,0.59737867473122,0.44919835998780017,-0.6732381509031666,0.10874397504441943,0.05549015198678288
39,convective_available_potential_energy_std,4.381364729835827,1.076841850381261,1.549947738378141,1.6282150540117548,0.6310875517199576,0.47933171579742134
43,convective_available_potential_energy_std,-4.674561523752963,-0.19890184814674325,0.24408040752184781,-0.3784083971644347,-0.03334597159115265,-0.014737536138230242
44,convective_available_potential_energy_std,-1.4117816768470801,-0.3417500770762391,-0.8688004870171188,0.15550339855988352,0.07921228177431745,0.131563297884283
45,convective_available_potential_energy_std,-3.961782248935232,-0.17817087889446856,0.009787694388339537,-0.22945453780586192,0.17123632156707935,0.2877598660434662
46,convective_available_potential_energy_std,1.8071733228160287,0.13444712142217108,-1.0802474995593132,-0.7288479119241942,-0.15117385310885523,0.10876942785170461
47,convective_available_potential_energy_std,-3.3280791607117943,-1.500790999934883,-0.27902810154863344,-0.7939312274295942,0.3870992984789635,0.7228962070263828
48,convective_available_potential_energy_std,2.3561273856358333,-0.962844470500782,-1.5951992153324803,0.8811659900300032,-0.5340994896892192,-0.43286608016095335
49,convective_available_potential_energy_std,-1.775461222594671,-1.4599165802542244,-0.2737272981235732,1.1542337295911647,-0.6155102959884803,-0.5148222162723666
