time_step,variable,PCA_1,PCA_2
1,10m_v_component_of_wind_mean,6.448707353771333,3.5350515566856644
2,10m_v_component_of_wind_mean,6.382787729422499,3.2572551611707885
3,10m_v_component_of_wind_mean,6.253448128061774,2.6516845293766047
4,10m_v_component_of_wind_mean,6.038259245362278,2.3621904348888116
5,10m_v_component_of_wind_mean,5.925574119717071,1.8887830809258044
6,10m_v_component_of_wind_mean,5.636955648895276,1.309525839297729
7,10m_v_component_of_wind_mean,5.32488652781265,0.8529496411147035
8,10m_v_component_of_wind_mean,4.969468288286857,0.48513448915419416
9,10m_v_component_of_wind_mean,4.688780833640733,0.09634795395074221
10,10m_v_component_of_wind_mean,4.477019035723205,-0.14287789714703505
11,10m_v_component_of_wind_mean,4.188384000883357,-0.37719384604900585
12,10m_v_component_of_wind_mean,3.8818260624356964,-0.8664141252684276
13,10m_v_component_of_wind_mean,3.290831389589819,-1.469965220149237
14,10m_v_component_of_wind_mean,2.9260584734144275,-1.9818534660373932
15,10m_v_component_of_wind_mean,2.3577424844345933,-2.303356653064363
16,10m_v_component_of_wind_mean,1.7699192393086325,-2.751129790521935
17,10m_v_component_of_wind_mean,1.3134134053067212,-3.1251337781417727
18,10m_v_component_of_wind_mean,0.4848783640325563,-3.163578909037184
19,10m_v_component_of_wind_mean,-0.28351704776878417,-3.0930252714981106
20,10m_v_component_of_wind_mean,-0.9446453030241341,-3.050968219634303
21,10m_v_component_of_wind_mean,-1.5784400642288834,-2.823776952871201
22,10m_v_component_of_wind_mean,-2.151253269638276,-2.707181351204895
23,10m_v_component_of_wind_mean,-2.8044365863271534,-2.404641118939497
24,10m_v_component_of_wind_mean,-3.6076742311476417,-1.9302595183558942
25,10m_v_component_of_wind_mean,-4.05315293012814,-1.6349402830582676
26,10m_v_component_of_wind_mean,-4.526354343938932,-1.2681643102437836
27,10m_v_component_of_wind_mean,-4.801895165630551,-0.7781862724627397
28,10m_v_component_of_wind_mean,-5.243530355868226,-0.1378206490051156
29,10m_v_component_of_wind_mean,-5.493920605320165,0.3951191609345932
30,10m_v_component_of_wind_mean,-5.764320916086804,1.025378733029046
31,10m_v_component_of_wind_mean,-6.029619367036619,1.5903062017295337
32,10m_v_component_of_wind_mean,-6.057590503834274,2.187485846568977
33,10m_v_component_of_wind_mean,-6.096725579568694,2.5985405367067806
34,10m_v_component_of_wind_mean,-5.874225199461831,3.016993521586574
35,10m_v_component_of_wind_mean,-5.581750545820048,4.072360410373973
36,10m_v_component_of_wind_mean,-5.465888315270329,4.685360535195642
