,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
0,0.021436236405520205,3.207441706029746,-2.465797936019295,-0.3551146316064624,-0.42440512611454134,0.7670727013835951,0.08819595410045694,-0.026402369191958996
1,3.9250055375673907,-1.623063120654362,2.109053052968669,-1.0333487688008274,1.219148863862111,-0.037938817825261296,0.8667445586291863,-0.002658916905662689
2,-1.032413454852526,-4.274296852138935,-2.5728079054559285,1.7991474604918272,-0.08955352038884873,-1.2123772518277134,-0.09624563490009314,0.4344332775620517
3,1.3005247267028828,6.080743028355668,-2.2262356195182686,1.6234278897988201,-0.9334882535677415,1.0651714437082895,0.19282174902125862,0.9568709702654364
4,4.578385158911073,6.508684738854887,-1.1688584343141166,2.754355306565339,-2.659062895748429,-0.22270929864291011,-1.1681588525290567,-0.6508277330483856
5,1.0684051778162313,-2.70522303159637,-0.4001260892342678,-1.2564266824922559,1.7918358525943734,0.6459042025066044,-0.6489890609393189,-0.371070458975
6,7.8430366184441,0.7508505686930415,3.7194568432964514,1.2878696894467165,-0.13453010974675061,-0.2332576106157571,0.6895783676693175,0.368059200897664
7,-4.002126902277163,-0.706058116023221,2.564482857031916,-0.8120814811489147,-1.0288245862326815,0.7974602256293963,-0.8696099500005531,1.6142653349133265
8,1.9330216110367446,-2.0299057845516564,0.728618773945183,-1.9880920288121147,1.2564480380803178,0.2529279908593048,0.30105075199406395,-0.6079524344941658
9,0.05531456526134191,4.84682786248768,-2.650770228729494,0.6168081359036718,-0.22832442845793915,0.5580359243303742,-0.03485228820421704,-0.7946800259745006
10,-1.2543688742793773,-2.5390155810427006,-1.2429431839956657,-1.0029368607512659,-1.4367661268690253,-0.7928197399844524,0.5711694197472336,0.10077192196415964
11,0.9849788359201808,-2.2242310507433998,-0.1848855630710845,-1.8513144616755197,1.2140067368931236,0.3069468409796959,-0.29904023063555524,-0.21181444446811962
12,-2.7913571257372736,-3.2695435746934325,0.15489026630860891,0.8269441404869522,-2.602335248309805,0.005271320964239511,0.6948451799838351,-0.40133079949260797
13,4.67239266283604,3.800559730503652,-0.07153916633659747,1.149285851882812,-2.1505853423003787,-0.18832658978586425,-0.6421074708838436,-0.4506783844584993
14,-0.021189273712554645,-4.463077369141483,-2.4099766790697053,1.8136424758900824,1.892381636876741,-0.1897873187881899,-1.2867707606589087,0.3465569003743474
15,3.56850347275623,-1.8306210754767793,1.8406317474592266,-1.0679580277059455,1.3829579663548353,0.05878624090065892,0.7173071772737211,-0.02428652602621539
16,-0.9392812709779946,-3.2587638749417,-2.1771434920048454,0.1814199224554051,-0.4031140124046455,-1.323669614351919,-0.07292045843307277,0.4395860654296021
17,-0.4909471735798626,3.187011906889881,-2.401701316448842,-0.4556775377830355,0.11843640620111819,0.2840817000063249,0.17927523837028903,-0.6952007933385397
18,2.6231507474193947,2.3892243857799658,-0.8179145576982894,-0.04240792521385957,-1.8190358702582168,-0.4974440833300408,-0.9493311687482311,-0.0728510560174901
19,-0.857969375177384,4.689559678415283,-2.3940152797226086,0.33973722661949013,0.5079015915715636,0.9499166623957664,0.615893833610657,0.41400667084386183
20,-6.149305631217817,-1.5423881551210867,4.736071993313202,1.3981483072273928,-2.84249539474188,1.0752253798818763,-0.2127330813464012,-0.4267433637621818
21,1.3783123541445121,-3.473628501714744,-0.5929782348103957,-0.1370260353667108,2.725334168995945,1.0973908914545547,-1.0789831720595529,-0.36572810323405225
22,-4.312269205098001,-1.1788668449170252,3.030031138741143,-0.4022668002055376,-1.8288191273653769,0.98454941853904,-0.7611279117883611,0.49340670636248435
23,-8.666351204321709,5.750813241629352,5.2990863961216235,2.7735701082052677,2.956341894252832,-0.5642114635845951,-0.27264205160411875,-0.19417539923582722
24,2.1494498688010406,-1.056639036692227,0.7537400823573412,-1.8148203576095585,-0.1714429419881797,-0.8868467557821506,0.20149367492834097,0.44788013373075275
25,0.4426045903629349,0.8924109591335636,-1.62788916382622,-1.3788157113036272,-1.0215894545174804,-0.44705305355901376,-1.1311861151810145,-0.5787502830800251
26,0.2075275020482412,2.4200893861084154,-2.264416184936918,-0.7518194678953729,-0.678088786729936,0.6861252566895704,-0.06958437557235693,0.1352029560221968
27,-1.918206750645364,-2.288852609705852,-0.05323155094674836,-1.1836384681304875,-2.086722057722684,0.14047369797720374,0.40027794267229905,-0.11104477403064948
28,-3.164411905057657,-2.9718629285478,0.9143745748842113,0.47641441663039075,-3.133747610085083,0.3715124038077792,0.8507120378608426,-0.8531627354802318
29,-5.82064487568734,6.0044934055194625,1.7667613075947879,1.5083768885976334,3.6009225183151643,-1.1954336660039908,0.2838491741243889,-0.29654387060561965
30,-1.2509242143754604,-8.314879741150737,-3.3749788381973183,8.087998569024915,1.0418030623393277,-0.1479935675353856,0.4104329687076472,0.2569092783669109
31,-1.729417698282953,2.878204426478058,-1.7725995192871022,-0.8222633680414702,1.24530245274244,0.18060845945403659,0.9853030097925893,0.38959028747510005
32,0.757300023671678,-1.8661041663246252,-0.21246782076766524,-2.3422780999033606,0.6715065711256953,-0.00031227399914577036,-0.1668068398799861,-0.2864140496702261
33,-1.1354327768681147,-2.526323831694955,-1.387828635033105,-1.051712595862913,-1.2618146709011757,-0.8860936057944355,0.490682120311526,0.17592030952792295
34,-3.0363724675172046,-0.4443380109051886,1.4971158295710996,-1.5350321618182832,-0.1884581220189145,0.004115427830204907,-0.883474961388516,1.166520360262979
35,0.8632200519625846,-1.3405734554955673,-0.08296755757554626,-2.5580202656426385,-0.10160070096570324,-0.637948596316277,0.030741065881243826,-0.021499991346240515
36,-3.1469925915559043,-2.8001902806090717,1.062461981460787,0.19692825929188268,-3.098593192708119,0.4864888650906893,0.7162192236635934,-0.7899105742582688
37,-1.815042005156179,4.285597277208288,-1.8851998381087758,0.0006299564526162469,1.40561164357544,0.26111470864720054,0.9608321156761636,-0.007214641397237387
38,3.7621375537189716,-4.0394359681709355,1.142747025101819,1.1158226910545743,4.183340833915147,1.6876775205540806,-0.3311107869281622,-0.5266895523223084
39,-1.3003308021858724,1.6026200359861096,-1.6281222018390786,-1.418009629425548,0.6532342901038087,-0.07918204054832913,0.37046467452184056,0.16644833143597662
40,-1.9989016882366455,2.4891380805415593,-1.3769597256029051,-0.9946999157491185,1.2838659489912274,0.1894502805756727,0.7819467480040604,0.9096081494275451
41,-3.52781481832191,1.3522976855908488,1.2425811752910698,-1.0074968002977824,1.6497872324225717,-1.9286123390975638,-0.549591261211423,-0.8966930126679993
42,2.953176540969305,-1.718434021179255,1.35323648256748,-1.3975190356142921,1.1162313649838158,0.10658540900734158,0.592419351649424,-0.09688272617671112
43,-0.24643618058585184,-1.709271234993624,-1.0844831445016285,-2.5538482295808835,0.0911883651754422,-0.33803704316075434,-0.6697672019155649,0.04140411683090877
44,9.45074229386822,1.309799909277069,4.579228372709851,2.3718054054493813,-0.09374727512239572,-0.2833883114128007,0.39776860531140934,0.1492965972604693
45,6.069882135083506,1.7492202047442038,2.03426796632794,0.8922926469626117,-1.5904425841071042,-0.8694499312269504,-0.19499130869707967,0.7544694507050287
