time_step,variable,PCA_1,PCA_2,PCA_3
1,mean_surface_latent_heat_flux_std,-3.9544822170695944,2.1016901940902395,-2.7517452781225034
2,mean_surface_latent_heat_flux_std,-4.279165388148879,2.1503894090850317,-2.2582543017170056
3,mean_surface_latent_heat_flux_std,-4.529199006181573,1.9781396499811637,-1.7693740051540747
4,mean_surface_latent_heat_flux_std,-4.527915179797092,2.046178634253315,-1.5310896036543582
5,mean_surface_latent_heat_flux_std,-4.328217795880875,1.9776923722935271,-1.2899018371111288
6,mean_surface_latent_heat_flux_std,-4.124075475964361,1.9253432927770013,-1.0178603699251239
7,mean_surface_latent_heat_flux_std,-3.904396617368068,1.5770579897339096,-0.7025844542522705
8,mean_surface_latent_heat_flux_std,-3.688081263895541,1.1851254586117403,-0.040598714590394
9,mean_surface_latent_heat_flux_std,-3.4667908819134303,0.5603423449618631,0.6463843237669712
10,mean_surface_latent_heat_flux_std,-3.102322880202742,0.14770953869372513,1.2128559086348847
11,mean_surface_latent_heat_flux_std,-2.9448710305319215,-0.23184108927365263,1.766213594514893
12,mean_surface_latent_heat_flux_std,-2.7846991148107003,-0.30483672949230456,2.0390418269689072
13,mean_surface_latent_heat_flux_std,-2.6310564879651404,-0.48710077784255174,2.4770705719277752
14,mean_surface_latent_heat_flux_std,-2.236607591279468,-0.8634482058734405,2.9259136075246164
15,mean_surface_latent_heat_flux_std,-1.8435868064017478,-1.422275403528319,3.2183041258637743
16,mean_surface_latent_heat_flux_std,-1.304604476056911,-2.165414519784731,3.2861074344585948
17,mean_surface_latent_heat_flux_std,-0.6926743915759197,-2.7119508430280135,2.7431000087840642
18,mean_surface_latent_heat_flux_std,-0.013656762002509587,-3.0553578460846267,1.8293581141276882
19,mean_surface_latent_heat_flux_std,0.4797818602580015,-3.219295047231565,0.6503453684594512
20,mean_surface_latent_heat_flux_std,0.7640097558758504,-3.2606591656916053,-0.6719596448503553
21,mean_surface_latent_heat_flux_std,1.0356059617858353,-3.303181050933385,-1.6130369864926066
22,mean_surface_latent_heat_flux_std,1.1460815090080065,-3.054072153110539,-2.2375122034847137
23,mean_surface_latent_heat_flux_std,1.3880863412058637,-2.7780711628940455,-2.4847992807545682
24,mean_surface_latent_heat_flux_std,1.643911540026038,-2.388003485883675,-2.5259407292900717
25,mean_surface_latent_heat_flux_std,1.9680884434485966,-1.9102382526055244,-2.3090475803513986
26,mean_surface_latent_heat_flux_std,2.499591459808689,-1.3530526140388948,-2.051946628945152
27,mean_surface_latent_heat_flux_std,3.1530804612004353,-0.7590352912541143,-1.8201816904059602
28,mean_surface_latent_heat_flux_std,3.7152910245567274,-0.1122246294111482,-1.3357764536921581
29,mean_surface_latent_heat_flux_std,4.149789589686932,0.5486436947407188,-0.6963605222637806
30,mean_surface_latent_heat_flux_std,4.4584582623445215,1.128199248923392,-0.06001165043801032
31,mean_surface_latent_heat_flux_std,4.649550782118935,1.6655499756675127,0.4595814246882157
32,mean_surface_latent_heat_flux_std,4.851817137839939,2.133850955312118,0.6805720095219003
33,mean_surface_latent_heat_flux_std,4.817576272436259,2.6189907183961454,1.0741833364334428
34,mean_surface_latent_heat_flux_std,4.709540279218087,2.969547682057158,1.3139082106154576
35,mean_surface_latent_heat_flux_std,4.524167463450095,3.2502544196828027,1.3862758098756438
36,mean_surface_latent_heat_flux_std,4.4019752227776525,3.4153526887007772,1.4587662593293425
