storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
50,mean_surface_sensible_heat_flux_std,-6.5294491111312425,-0.4413139480697044,1.3172637822790214,-0.4896619617147278,0.577146700263594,0.28151891850592464
51,mean_surface_sensible_heat_flux_std,-0.36862841951996267,0.6534362902880704,2.2412772301895214,-0.8468271868579528,-0.4513424986933178,0.20226754536862956
53,mean_surface_sensible_heat_flux_std,-4.919783961115484,-1.0766721720446581,-0.8388569652578861,-0.2293545221703718,-0.24078961014543288,-1.056483692895886
54,mean_surface_sensible_heat_flux_std,0.642795607002066,-0.5920794343622359,-0.8435571490667848,0.9091534750490095,0.7158786654691128,-0.13091042237785924
56,mean_surface_sensible_heat_flux_std,0.019432447877919725,-0.45428847794759175,-1.0512849913663087,-1.9258795694727389,-1.0168021643010219,0.3338662149234415
58,mean_surface_sensible_heat_flux_std,4.577493282614902,-3.491728309861019,-0.966101721584329,-1.6713604954017158,1.3645222760913989,0.621356862184092
60,mean_surface_sensible_heat_flux_std,-1.0084536937712567,-2.5909978849028326,1.2956166770333002,-1.6751956364352878,-1.0541382652068083,0.5483810070697707
61,mean_surface_sensible_heat_flux_std,0.32355196331241576,-3.064264809547289,0.22565591132849788,-0.38671518348286377,-1.0014188563525532,0.016148816604134877
62,mean_surface_sensible_heat_flux_std,2.0750653169012048,0.8747887411195328,0.3937201131719463,-0.3002025802501665,1.4502706777975778,0.7621545267607841
63,mean_surface_sensible_heat_flux_std,0.9470516776149417,-0.30546643442796684,-0.9168732831156409,1.8691908866132778,-0.07187004943686987,-1.3527633013129972
64,mean_surface_sensible_heat_flux_std,-2.812329368389531,0.12156425002211592,1.7626598689741628,0.5252287363989512,0.10207578274363253,0.4837434926741829
65,mean_surface_sensible_heat_flux_std,-4.296443740573171,3.6621065565662616,-0.7017613931466086,-0.4007249120169396,-0.6252393328159199,-0.04454431870889214
66,mean_surface_sensible_heat_flux_std,7.967732978078371,0.9228256900934645,6.971584794076139,-0.4561772119941339,-1.9856174279668213,-0.45447924786244714
67,mean_surface_sensible_heat_flux_std,4.657006498917531,3.991027615729289,1.4403721019710527,0.436606803833665,1.1135373005780038,0.7664119387204047
68,mean_surface_sensible_heat_flux_std,-5.732985102971168,0.37118161161685087,-0.3600477418553369,0.10842270041090692,0.26639230079824583,-0.5290277432867492
69,mean_surface_sensible_heat_flux_std,3.637641308162108,1.719551047481033,-0.5030826415585233,-0.7574138490887661,1.5099633417823808,0.24698056175410316
71,mean_surface_sensible_heat_flux_std,-6.120220419133859,-0.43217701194295977,0.9422964921086202,0.9828979178181895,-0.038417615828545686,0.5552463031350152
72,mean_surface_sensible_heat_flux_std,2.9293401992089105,-1.9649535314576176,-2.2792017611816795,-0.4214451319584242,-0.7068155951535927,-0.12604325963399227
73,mean_surface_sensible_heat_flux_std,-3.621232457211129,1.6230256932570215,-0.1039247424086907,-0.9111563045635129,-1.0006289290230412,-1.6858870781779358
76,mean_surface_sensible_heat_flux_std,1.6877452629584633,2.2258796914098284,-0.27083386096573353,2.8378306095643318,-0.4050483486589551,-1.4183210450457266
77,mean_surface_sensible_heat_flux_std,-4.7088795380238855,0.7605333928799345,0.2505675476593722,0.10022597947938199,0.812323190866638,0.2368018981732989
78,mean_surface_sensible_heat_flux_std,5.31239301559229,-0.004760946591305212,-0.3657652927938321,1.3984404153829864,-1.2267703346389076,0.07755171870217882
79,mean_surface_sensible_heat_flux_std,-2.0047670376058226,0.47812327503151536,0.0820922201131386,1.754655127107505,-0.9543341244282209,-0.1883351529610394
80,mean_surface_sensible_heat_flux_std,2.0018694104668584,0.19881932904534927,-0.30833054242303565,1.932312559593099,0.9733547346221306,0.15492406431298136
81,mean_surface_sensible_heat_flux_std,-2.7017837733713743,0.33746849212954994,-0.22031119736079888,-1.4713907589798074,0.9385223220529957,0.5292856539706147
82,mean_surface_sensible_heat_flux_std,0.011042585509852203,1.1145800121984057,2.078801387906278,1.6665077969770599,0.35083179223171673,-0.8370343556804566
83,mean_surface_sensible_heat_flux_std,4.193962749118449,-1.3436016224346974,-0.2624671253296918,-0.4503292290284683,1.3424975505625627,-1.058482226404019
85,mean_surface_sensible_heat_flux_std,0.9588361812410474,-1.0099965402222206,2.238686454733191,-1.1245603850918593,0.5402987646575015,1.095017041813619
86,mean_surface_sensible_heat_flux_std,3.1883948890777405,-2.156511073954792,-4.149716404659804,1.4824759192988939,0.7064286982333852,0.9114216128601778
87,mean_surface_sensible_heat_flux_std,1.7887638108958963,-5.866321995180971,-3.6627791111182937,-0.14887593067335533,-1.7558453706317065,1.9601186648664346
89,mean_surface_sensible_heat_flux_std,1.433138097581249,-2.7550928447307026,-2.5903136534926294,0.46370302683240994,0.12281654761748811,0.01923761187618392
90,mean_surface_sensible_heat_flux_std,-3.730631112206765,4.430083282312426,-1.9897668436322662,-1.2063336224318828,-0.8514192917663894,-0.37780550390227385
93,mean_surface_sensible_heat_flux_std,0.80482749153639,-8.13872767119825,0.2902748961314965,-0.7186533808387293,-0.3403478155952276,-0.07586205931725162
95,mean_surface_sensible_heat_flux_std,-6.914266599959238,-0.17965248901771824,0.21767504936519008,-1.5309668820446862,-0.08299707848806073,-0.3900352085762291
