storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,mean_top_net_long_wave_radiation_flux_mean,5.378344565088131,1.4577319155450166,0.7871093690995385,1.315508196477424,0.19557473586225582
2,mean_top_net_long_wave_radiation_flux_mean,-2.9159732521367916,-3.1789741359113424,1.925627431408566,0.8838198553255594,1.8563894299570953
3,mean_top_net_long_wave_radiation_flux_mean,-7.289468931399691,4.754298659765935,1.6181158193207394,-0.6546694887734373,-0.723543050325394
5,mean_top_net_long_wave_radiation_flux_mean,-2.2748443242772582,-4.754945135590274,-0.02798598214001276,-0.3822860866843077,0.4298533517249923
6,mean_top_net_long_wave_radiation_flux_mean,0.8364645959970807,0.5372980134831189,-0.22980569041261004,-0.5450994232969784,-0.992011583659912
7,mean_top_net_long_wave_radiation_flux_mean,-2.1162832814530392,-1.372543631785641,0.04251514916914449,0.5287514070090731,-0.24122418199436066
8,mean_top_net_long_wave_radiation_flux_mean,-3.3395860747744166,0.38062776711649354,0.28117237770313963,0.31361819355408455,-0.1843712574559577
11,mean_top_net_long_wave_radiation_flux_mean,5.38458556478416,3.5691897903871794,1.1832383157317004,-0.3480350826078234,0.10490185737954001
12,mean_top_net_long_wave_radiation_flux_mean,-1.3099614075566755,0.3659225475349695,4.437889612710736,-1.1592962833215865,-0.050999493461405386
13,mean_top_net_long_wave_radiation_flux_mean,3.052136543104531,4.390530588333671,0.12199078056501468,0.8410702201204382,2.342473839138144
16,mean_top_net_long_wave_radiation_flux_mean,-2.159913420349938,-1.2714253433893783,0.2976332450633806,0.16694429097017638,0.2070143290572938
19,mean_top_net_long_wave_radiation_flux_mean,-5.5062798525295005,2.7187487331177067,-1.3699071489243604,0.5756568161574277,0.11612326474319067
21,mean_top_net_long_wave_radiation_flux_mean,2.255567211187006,-0.9190349563872444,-0.26006973902039343,-0.2644018646741516,1.0658644787287481
26,mean_top_net_long_wave_radiation_flux_mean,-11.460225445500772,-1.5104759368430376,-3.0212285895745294,-1.100814077667059,0.24040477616573108
27,mean_top_net_long_wave_radiation_flux_mean,-6.150103054298045,-2.7441485186133945,-1.6221190044287948,-0.07210827347868067,0.2699383577132667
29,mean_top_net_long_wave_radiation_flux_mean,7.936869476347879,1.5084438537864377,1.341714798331038,-0.25541032883478804,0.05645927903758517
