,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
0,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
1,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
2,0.3420933761070351,0.6866717715512219,0.12006621367785957,0.5280118961194614,0.7142430126570066,-6.664575777047749
3,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
4,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
5,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
6,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
7,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
8,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
9,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
10,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
11,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
12,2.062976250922197,-12.160721488723446,-12.967275995381097,-0.44725114263822335,-0.13060807782944375,-0.04002537802264133
13,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
14,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
15,0.0601225916290538,0.6508065332815973,0.028767194009225783,0.38105515778436094,0.11301911980113877,0.18725016670664565
16,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
17,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
18,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
19,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
20,0.5904245870345293,0.16470791460486817,0.9268486040014887,-2.791811893229766,-7.26412909997763,-0.5272863951245187
21,0.7055557707514064,1.2039714659825045,0.36901014131348575,-12.654900530383884,1.7782043648137156,0.05741684841423085
22,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
23,1.7080504302171116,-15.473033415963807,10.342669025615104,0.06961929177827393,0.39778308810970886,0.04636680075838528
24,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
25,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
26,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
27,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
28,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
29,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
30,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
31,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
32,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
33,0.38438157693619185,0.6800345447487869,0.037790629729393156,0.38674142655246335,0.11283729387396665,0.17797687315199737
34,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
35,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
36,-22.14552358959373,-1.7558936476592997,-0.34246077440417266,-0.21262026432982561,-0.02194448397311336,0.018828909781887934
37,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
38,0.40318470052098554,0.6809066883681067,0.039258517013930634,0.3871754250366312,0.11263504581388939,0.17772328094646123
39,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
40,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
41,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
42,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
43,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
44,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
45,0.4294252514993303,0.6843932333462017,0.03906287687634564,0.38794542252190556,0.1131881009921828,0.1774682343360892
