storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15
1,vertical_velocity_800_std,7.272343379049974,-2.517197780501946,-0.7764327170022987,-3.912733800361478,0.2869398920124282,2.8057096512615063,-1.6023978080223702,-0.025894664067708767,-0.04171735385841693,-0.7620148020255119,-0.6373793065266157,-0.6245979151294117,-0.09914311272349703,0.20732902034220552,-0.3873955752982837
2,vertical_velocity_800_std,4.451029044064668,-3.500100062178672,1.8748290389091151,-0.24254975718120306,1.6386255497302122,-1.5418984121840809,-1.5521894048026827,0.31501848832227625,0.42948265025662763,-0.5389037099860104,-0.12855934977322725,0.26261698837769565,-0.472835876556066,-0.17047102337836473,-0.457489284433161
3,vertical_velocity_800_std,-0.39146870880058066,0.33075349117711444,-1.3443357623489436,-0.039993167637480266,1.1566074291288537,0.17049865177011883,0.5727488703216405,0.2827246197777746,0.6969095909106123,0.029567573464100532,-0.4892416195514513,0.38058459579924103,0.12762928221535005,-0.27462981585848906,0.09878835216604073
5,vertical_velocity_800_std,-3.639428161717428,2.5847613656600257,0.8064977473101842,0.025531020003678982,-0.05007683381570782,-1.1159976524317399,0.12107753113389699,0.38150601678545615,-0.34469091351136427,0.2744694745696771,0.46228785257378174,-0.3621545040258368,0.18682807359692752,0.05187854338888485,-0.5301186679655253
6,vertical_velocity_800_std,-0.43110800372548896,2.1995427755523216,-1.4439533893838594,-2.1818625896441395,-0.13415187153421468,-0.5332317053273293,-0.3362977105577683,0.10335123509713183,0.18324370654345618,0.24322221324333104,-0.15962592420942376,-0.03711957271525047,0.4914473565044647,-0.4090466974799762,-0.3467003713489675
7,vertical_velocity_800_std,3.0265100807805205,-0.9087235909401347,-2.82250579291173,-2.0213239049305955,0.42287093000709863,-1.3201466087988534,-0.2916283069564012,1.1772332073100045,-0.09126148737061342,-0.4811703416221727,0.6860926962865858,0.61458868129709,-0.6386894777010838,-0.11813979532183656,0.24414001064236368
8,vertical_velocity_800_std,2.3959670443812864,1.2675756882744673,-0.6002846407087373,-1.6418886495309393,0.45422616905121466,-0.005162989532517073,-0.5201005282526474,0.9507151504173132,1.0858756481927585,1.070759150424528,-0.6213036593165557,0.6056520241618866,0.6371220266529376,0.38298489152095555,0.2856419875632153
11,vertical_velocity_800_std,-4.093618794608953,1.2052417646725477,-0.9271882082476399,0.9360252500341171,0.12925314575817673,0.30099032051263663,-0.15144773988586785,-0.35245335545557477,-0.014933050359289931,0.047539727551435484,0.21949582764988482,-0.03866456961584911,0.3392365691914029,0.14735370973645895,-0.12719618338427618
12,vertical_velocity_800_std,-3.8483754922086564,0.8045805732423021,-0.6835799833950041,0.6959566545798191,-0.26889864772823807,0.2006140211300627,-0.20025985043137795,-0.04949183831749313,-0.16559003423182783,0.04831471733276867,0.14094065760455268,0.11923051345888273,0.1024687339900512,0.17277041501650345,-0.34039446222236686
13,vertical_velocity_800_std,-5.617179133958502,1.8065143390492173,-0.24562022338015665,0.6216783312296679,-0.21519068910149064,0.5847760925205431,-0.43438275219091776,0.06568275195923537,0.6831006081216484,1.150589106314,0.12882747226006466,-0.1398442588767086,-0.8212013375553259,0.702187573675335,-0.11261458245508732
16,vertical_velocity_800_std,-0.6047558887173602,-1.0105643298525349,-0.2972748204033658,0.7040603921622419,2.2010074280531353,0.45805533921010283,-0.6486075654703217,-0.2492235074392131,-0.13244284569570544,0.2676480884436947,0.5850789372004922,-0.127051784479412,-0.22411347193157571,0.23184078077101752,0.33786749657849957
19,vertical_velocity_800_std,-2.905476346475113,1.4261211608423592,-0.46072878693191865,0.020145237707647885,-0.10569305958709943,-0.0739604785123355,0.4937467384173581,0.0006074995181931475,0.4633103894897528,-0.1737572808136204,-0.24089391096558138,0.3111287229100494,0.004219983706420925,0.09927491134144371,0.09948329998578552
21,vertical_velocity_800_std,0.46192445375883595,-1.0475172985514059,-1.5787464137293805,-1.105209014347036,-0.5804139629532303,-1.3905322267750462,-0.25966776854592305,-0.44620185084090536,0.3801335439790851,-0.4265082919644353,0.8971907281060035,-0.016474719997358476,-0.1871533007774946,0.9761609585678521,0.11765998324726115
26,vertical_velocity_800_std,-1.0147455665015845,1.2420950036458709,-2.1723241618548688,0.5489219395914221,0.1966829817558095,1.346796150102162,0.03530371722140326,-1.0142303432394644,-0.38755583214887346,-1.0914491847205354,0.5434462435628709,-0.16573655204868426,1.2007597723936008,0.012212878914430896,-0.15281887542763772
