time_step,variable,PCA_1,PCA_2
1,relative_humidity_950_mean,5.4657713200164055,-1.5542973849723247
2,relative_humidity_950_mean,5.268643723970275,-1.305723932117968
3,relative_humidity_950_mean,4.917101943303299,-1.320114774421853
4,relative_humidity_950_mean,4.66993394760955,-1.2159858193019495
5,relative_humidity_950_mean,4.504386420244399,-1.050607868256054
6,relative_humidity_950_mean,4.23913920939903,-0.9899422144310447
7,relative_humidity_950_mean,4.040332622781713,-0.7889707927996991
8,relative_humidity_950_mean,3.50261789254606,-0.49031970400537467
9,relative_humidity_950_mean,2.994233095959987,-0.2240180297027899
10,relative_humidity_950_mean,2.432027341327612,-0.1255921763590409
11,relative_humidity_950_mean,2.1591938197885443,-0.029591317068001433
12,relative_humidity_950_mean,1.8122305942625252,0.2042749368441162
13,relative_humidity_950_mean,1.435133772792872,0.2238184597031138
14,relative_humidity_950_mean,1.1522269919686026,0.37894199171491316
15,relative_humidity_950_mean,0.7817254539972501,0.5901886361221345
16,relative_humidity_950_mean,0.5996013454951412,0.9059911034837799
17,relative_humidity_950_mean,0.4346036573821856,1.246033616062693
18,relative_humidity_950_mean,0.1284854063182552,1.5417992156813207
19,relative_humidity_950_mean,-0.006540396902048369,1.8134262502735081
20,relative_humidity_950_mean,-0.33919493035634896,2.3405204935272805
21,relative_humidity_950_mean,-0.28483975292183455,2.521109154339634
22,relative_humidity_950_mean,-0.6367235094808622,2.559346447451488
23,relative_humidity_950_mean,-1.3684408549407852,2.544438078743633
24,relative_humidity_950_mean,-1.8312033030980117,2.3140915473626915
25,relative_humidity_950_mean,-2.3229925683146417,2.061120731459809
26,relative_humidity_950_mean,-2.948474176082876,1.366580226232198
27,relative_humidity_950_mean,-3.14775813586178,0.8823452427826466
28,relative_humidity_950_mean,-3.5730495081098153,0.24606574472571793
29,relative_humidity_950_mean,-3.9110965805950415,-0.9268936959057841
30,relative_humidity_950_mean,-4.038183806443119,-1.5776739344439528
31,relative_humidity_950_mean,-4.239180556777596,-1.886042487681915
32,relative_humidity_950_mean,-4.286375689585767,-1.985660689468423
33,relative_humidity_950_mean,-4.324685090158284,-2.0641244255888136
34,relative_humidity_950_mean,-4.388737832418164,-2.0502506470887063
35,relative_humidity_950_mean,-4.430814374762004,-2.0693872621806766
36,relative_humidity_950_mean,-4.45909749235473,-2.0848947207162922
