storm_number,variable,PCA_1,PCA_2
1,geopotential_500_std,-7.430264623768166,2.280309925669215
2,geopotential_500_std,-2.9917616302951204,-1.413019537509221
3,geopotential_500_std,-2.83773306589955,0.8210186732460935
5,geopotential_500_std,-8.378591934495798,-3.6861671977055566
6,geopotential_500_std,-4.28919921715001,-0.4983776096086494
7,geopotential_500_std,4.102256229733124,-0.3823246652217846
8,geopotential_500_std,0.11616846414880307,2.5327976213356873
11,geopotential_500_std,4.643961225754334,-0.8565801366506881
12,geopotential_500_std,6.853569589615921,-1.4124733803339784
13,geopotential_500_std,7.375027189192452,-4.013562392254566
16,geopotential_500_std,3.9477357418565373,-0.015909323106076158
19,geopotential_500_std,4.364655562462369,-1.3566006409902127
21,geopotential_500_std,9.148518193621106,1.336251158035711
26,geopotential_500_std,9.153380211894083,-0.16012819514233345
27,geopotential_500_std,7.483793727687928,-2.0636714107629124
29,geopotential_500_std,-1.1230250948168754,-1.501357162001948
31,geopotential_500_std,1.238235879852698,0.29731538788910195
32,geopotential_500_std,-5.044294304254857,3.032383368771059
33,geopotential_500_std,-5.075245049397521,-0.36720362676296026
34,geopotential_500_std,-5.521499289600291,-1.7272041526739914
38,geopotential_500_std,-3.5122552930310844,-1.4604195691020367
39,geopotential_500_std,1.4380223564240582,-2.237223727119671
43,geopotential_500_std,1.9678298082819639,-2.1802128846895563
44,geopotential_500_std,2.161087279533666,6.331683609941651
45,geopotential_500_std,2.356338873181148,-4.773172489952608
46,geopotential_500_std,3.3159082468315493,-0.47791416571071604
47,geopotential_500_std,-1.513337268912479,-2.162471136107348
48,geopotential_500_std,3.4283950936247733,-0.3718303197471958
49,geopotential_500_std,-0.18661449455851237,0.6774663571403249
50,geopotential_500_std,1.5132373887625628,-0.017434483191730767
51,geopotential_500_std,1.4019895381219452,-1.3412564188864702
53,geopotential_500_std,-3.3838791848518968,3.1634350971643377
54,geopotential_500_std,-5.8253001093095635,2.446026947420345
56,geopotential_500_std,6.1064307871669445,4.635828189874974
58,geopotential_500_std,-5.7186102334587785,0.967910204463357
60,geopotential_500_std,-4.004576229883533,2.0098524018477653
61,geopotential_500_std,-1.08049835454752,2.98005520138497
62,geopotential_500_std,-4.895245375257657,-0.10785822065384983
63,geopotential_500_std,-5.595403772655285,-0.22496680924979992
64,geopotential_500_std,-2.616740842771747,0.142972681148703
65,geopotential_500_std,7.313616042478195,-1.373161600593227
66,geopotential_500_std,-7.479626442763702,-2.1921964189116916
67,geopotential_500_std,4.0729759802194,-1.948529199459872
68,geopotential_500_std,-2.1182546755825715,-1.0625937952708937
69,geopotential_500_std,-5.751982890449225,-2.1889185053989384
71,geopotential_500_std,0.09147149309885645,-1.9346254315707299
72,geopotential_500_std,0.4151897734221027,-1.1908112576077365
73,geopotential_500_std,-2.5116106102496487,-6.43899735537575
76,geopotential_500_std,-3.554307094687862,-1.4541879343182413
77,geopotential_500_std,9.277003931859667,-0.4256436591930812
78,geopotential_500_std,-4.6523291675168625,1.041783145598428
79,geopotential_500_std,-4.168859722097683,-0.014949024309423574
80,geopotential_500_std,-8.756124715898641,-0.02282073014694941
81,geopotential_500_std,-5.829583101083834,-1.058126186273483
82,geopotential_500_std,-3.4264774270996186,1.769261172767874
83,geopotential_500_std,-6.674902395002515,3.5362216277394216
85,geopotential_500_std,-7.281804969021116,2.7890932901438554
86,geopotential_500_std,8.154205717146759,3.67196869268871
87,geopotential_500_std,5.792985498883142,4.960798008330134
89,geopotential_500_std,6.750877660144338,6.50334233437094
90,geopotential_500_std,10.490379553898604,-3.0960678546430556
93,geopotential_500_std,9.311697835253822,0.1709923314384805
95,geopotential_500_std,-0.557006293783334,1.1122011797977898
