storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
1,surface_latent_heat_flux_max,1.811978582328532,-3.0355489705692063,4.099325092116215,-2.2091228660247637,0.6842583048795966,-0.21154429855230975,-0.011047592938344147,0.42887932535640766
2,surface_latent_heat_flux_max,2.746688860456965,0.9595709932716313,-0.7213660197298275,-0.23474385882189303,-0.4814332396441139,0.3687801559063645,0.4704515264551459,-0.22812253262818627
3,surface_latent_heat_flux_max,4.6425222869074085,-4.4091193702944835,0.5292107111234485,-1.3625296288184088,0.4096314510279031,-0.07518999410121598,-0.37318814812965684,0.6813733372641204
5,surface_latent_heat_flux_max,16.527331536985802,2.9226867214966052,3.3616840730861433,2.160037373028262,-1.0140237674862596,-1.2968275113629093,-0.4719884519493621,0.11770593535725374
6,surface_latent_heat_flux_max,-0.1168107056380594,1.8500466923116707,-1.9620231152865082,0.4536042973878808,0.30233523002674306,0.18283373837486208,-0.17885113240704137,0.38916091716668916
7,surface_latent_heat_flux_max,-5.1392749136028995,0.5000522751604719,-0.001671555906461106,0.3076860943262973,0.3164749795810407,-0.07788864691879557,0.04414416810943465,0.03607337000229135
8,surface_latent_heat_flux_max,0.010268454078642188,-3.261286166569269,-1.855313673574204,0.0955099079374024,0.6138648789406563,-0.8414761370637874,-0.31510513384838706,-0.1637248065627801
11,surface_latent_heat_flux_max,-5.797177323396731,-0.5193855221566563,0.18131577507468502,0.25940039087073224,-0.20166965162364334,0.09228838473735416,0.2745507813106619,-0.3343698070588209
12,surface_latent_heat_flux_max,-3.4074742630337798,1.6781099887497328,-0.6129698943994206,0.45896264189779823,-0.002433386392162989,-0.3088654919094267,-0.3635034219895812,0.1101393385450571
13,surface_latent_heat_flux_max,-2.7566504255580706,1.085305109510022,0.10480759201341525,0.8378319178076898,0.3324177109124852,-0.5476457691719567,0.22590496634800702,0.01663105107297424
16,surface_latent_heat_flux_max,-2.1691708616219967,2.9938999047802364,-0.6397613610452977,0.05280605880206588,-1.1148845973120318,-0.3818263522940904,0.2554445905123928,0.6374656264513567
19,surface_latent_heat_flux_max,11.622658506183367,-0.02066940988608693,-1.2279355116603308,0.09121060303619705,-0.13712660554801318,-0.502282261989341,1.0651067275119157,-0.21987025835138022
21,surface_latent_heat_flux_max,-4.317232310490241,-1.7218065329118617,-0.3043883311923645,0.43317816996135966,-0.15339818546020567,0.37488015531626373,-0.3231533450523151,0.03648006372200102
