storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15
1,mean_total_precipitation_rate_min,-1.2547598754848894,-0.8899428166656499,1.6693439397620398,0.5796296278143825,0.7330257388862491,0.5686401102959485,-0.703561873599399,-0.2898799971301174,0.36673928542607004,0.2670031621456507,0.006237114563468173,-0.24272026466249438,0.18644725646355578,-0.3696447004249608,0.270179706730502
2,mean_total_precipitation_rate_min,-1.1744001266239898,-1.7405359346258373,-0.40508698141422744,-0.4501378088209443,-0.10741671038905731,-0.19607222254416753,0.012201217108960445,-0.28149378592702257,0.022852700218024196,-0.11098676179530843,-0.03806215492635195,0.08205337383700768,-0.032604532450669625,0.03578596679071201,-0.023324358049988694
3,mean_total_precipitation_rate_min,-1.324518694104545,3.0142796085869086,1.0591740296475425,0.31805680531008573,-0.11045387638348282,-1.5164172042445436,0.35710150618384956,-0.36118298612855343,-1.506777511058396,1.0019305994990182,0.1570554480130439,-0.034645944509172875,2.3399511751005004,0.8246769394797885,1.2810265835508916
5,mean_total_precipitation_rate_min,-0.7500593256278499,-1.61036177411859,-0.4598088221642587,-0.7199578452704132,-0.2634439292728058,1.6066187732986046,1.6722032272323373,1.2865368308898193,-0.38888914644016936,0.8132973950411093,2.864632566401317,0.010256466111327795,0.5869174229630558,0.5494093156875149,-1.0926060350007645
6,mean_total_precipitation_rate_min,-1.1750936953058917,-1.6838107870245438,-0.25108547253594393,-0.3699132294657671,-0.024683335183568994,-0.09678510805254094,-0.09947129881140505,-0.281833221496915,0.07702939988374626,-0.0343062101109652,-0.043288521903684485,0.07577625254132811,-0.06588870672100551,0.04068292314487183,-0.05039722129621914
7,mean_total_precipitation_rate_min,-1.1717149247752687,-1.738061150638379,-0.40460430453517404,-0.4497005195223723,-0.10706015318893754,-0.195576697760792,0.012763580106912857,-0.2806882718665065,0.022565531585576785,-0.11076019949119378,-0.03789123619423476,0.08184736183810706,-0.032714625502031046,0.03594110432489768,-0.023358842022728532
8,mean_total_precipitation_rate_min,0.3519662654081725,-0.5698219425321761,0.9661465273063541,2.7596126445931284,1.8735915839255912,1.1062484174905218,-1.9447674990891344,-0.22287119737686586,0.575711687406784,1.3032308033406812,0.12005521080911943,-0.8068343234919153,-0.245686505145214,-0.5025749431170192,-0.22894386439983583
11,mean_total_precipitation_rate_min,-1.041819724871669,0.9325161087294227,0.0842840474667578,0.04439915515680545,-0.06878646971188444,1.0428046152876884,-1.6797067378815993,-0.2803498697026322,0.01254444596633118,0.040194493291223175,0.13457744697536125,-0.26046772614842173,0.16724687309826933,-0.3943095094804349,0.4747685014373437
12,mean_total_precipitation_rate_min,-1.1996374380847172,-0.6339118905665247,1.6216821068148994,0.6776548141824454,0.18420999196713136,-0.036218602146883286,-0.07928080962221677,-0.18647384524599195,0.131889363055637,-0.05824205089127162,0.02642510558014749,-0.18360782178594273,0.01613132157126401,-0.3113059332514394,0.01852677496281199
13,mean_total_precipitation_rate_min,-1.221016368531591,-1.3103298148769198,-0.05616927832032216,-0.3195650529538999,-0.28672179682757976,-0.37871461291109426,0.14862129579552766,-0.25698028052331334,-0.09812774458412198,-0.08010896672481477,0.025056521259210957,0.12045463096456516,-0.1258684912842375,0.1589292468779777,-0.14022408536348135
16,mean_total_precipitation_rate_min,-0.6895418683296844,-1.7389278485393795,-0.10114132277783411,-0.657593378682765,-0.11586553711673268,0.6251348079812495,0.3504772091157742,0.8248443283366941,-0.6904441125862317,0.373697485759818,-0.7890076996941114,0.3993872936732359,-0.02239383520227363,-0.2374956509163896,-0.23718559835129152
19,mean_total_precipitation_rate_min,-0.4727747477510751,9.169241744135753,-3.6828549581692607,-1.8099816912513405,-2.168456942090532,0.28665818412520083,-1.6713900801393222,0.21894431770642694,0.17997994450518798,-1.0475303285734325,-0.252456065283937,-0.04170378314259849,-0.06677618666650542,0.4433684029468548,-0.8338208177374227
21,mean_total_precipitation_rate_min,8.113586439747174,2.465696283519321,-1.700579457151512,-0.17249265828624336,-1.1855135116594353,5.809977679196761,3.033209764016404,0.3533449629337633,-0.12235338275492909,-0.03193279475110978,0.6507174753658747,-1.6085152374913263,0.0450997373417284,-0.10935417986671749,0.39032777860955914
26,mean_total_precipitation_rate_min,-0.9469360845970465,-1.5263100084946166,-0.5861974449565378,-0.3481620925761675,0.08101597564734483,-0.15927589932745212,0.014808099944061938,-0.14589905815296936,0.042508654936394566,-0.2654797024248891,-0.016270288256459656,-0.2994931828371872,-0.22162414818651438,0.07687374736581873,-0.07617231200187359
27,mean_total_precipitation_rate_min,-1.1811429980163584,-1.228794975704915,-0.45362867942054735,-0.46593535613905795,-0.1920518456146602,-0.36501867923271036,0.1634325521859262,-0.21302407829651984,0.1109145671409811,0.02586036014712414,-0.05153435963590309,0.07009843145492503,-0.31775584664528506,-0.060368725521066674,-0.22907995491881578
29,mean_total_precipitation_rate_min,-0.4152414857338756,3.524499620713625,4.791965666089677,1.2041897446156749,0.35926103458081726,1.478945954136213,0.18110651434943917,0.28125913255625185,1.388824796250368,-1.8779740700273353,0.08057488341230579,0.5765450611693638,-0.15977056816356486,-0.3677181191488056,0.6543668996136732
31,mean_total_precipitation_rate_min,-1.1744001266239898,-1.7405359346258373,-0.40508698141422744,-0.4501378088209443,-0.10741671038905731,-0.19607222254416753,0.012201217108960445,-0.28149378592702257,0.022852700218024196,-0.11098676179530843,-0.03806215492635195,0.08205337383700768,-0.032604532450669625,0.03578596679071201,-0.023324358049988694
32,mean_total_precipitation_rate_min,-1.3179668228442314,-0.35847817505458784,1.0021883513578498,0.12237283238296895,-0.429697301836374,-0.3238151826660064,-0.028623093168774955,-0.2180488605482503,-0.23421550003068684,0.007505933490768902,0.046563988004656366,0.2500456430783228,-0.27666114643826434,0.28248442591210204,-0.31022378199401807
33,mean_total_precipitation_rate_min,-1.1788567918080024,-1.7086340855030897,-0.32105081220311305,-0.3980392379496302,-0.0359863437548218,-0.12680399134938788,-0.06939502162425817,-0.3001043940023154,0.060234260242171364,-0.027052160649893273,-0.033108955915321085,0.019173221568375972,-0.011456876392672672,-0.04172705438196024,0.010816118754050507
34,mean_total_precipitation_rate_min,-1.1744001266239898,-1.7405359346258373,-0.40508698141422744,-0.4501378088209443,-0.10741671038905731,-0.19607222254416753,0.012201217108960445,-0.28149378592702257,0.022852700218024196,-0.11098676179530843,-0.03806215492635195,0.08205337383700768,-0.032604532450669625,0.03578596679071201,-0.023324358049988694
38,mean_total_precipitation_rate_min,-1.162771736340931,-1.7403376765314298,-0.40239605731352357,-0.4622753457035326,-0.1178196541973787,-0.09605019050495238,0.08030755353300097,-0.2024611203983399,-0.026261864221784878,-0.09077110019026534,-0.06618754896171278,0.07352744299710114,-0.028403049892044473,-0.0013169189996682768,-0.001364769524776027
39,mean_total_precipitation_rate_min,-1.1744001266239898,-1.7405359346258373,-0.40508698141422744,-0.4501378088209443,-0.10741671038905731,-0.19607222254416753,0.012201217108960445,-0.28149378592702257,0.022852700218024196,-0.11098676179530843,-0.03806215492635195,0.08205337383700768,-0.032604532450669625,0.03578596679071201,-0.023324358049988694
43,mean_total_precipitation_rate_min,-1.0593698550148232,-1.5161616640204654,-0.604037823402457,-0.36082202974318434,0.4324188713095346,-0.4533195805888562,0.03939297062293024,-0.21050382234819642,-0.16093591918131658,-0.05719235302256212,-0.07064798818106996,0.12815702945846322,0.3559161438209951,0.19180699152629058,-0.04761680116854285
44,mean_total_precipitation_rate_min,1.227953650920263,-1.053651254355514,2.2421330270673674,-0.9239051827095525,0.0336303444435496,2.57777358417215,1.08657323425639,3.0475456720991523,-2.2564894267496824,0.8137698059523896,-1.981534622962326,1.3582403491354709,-0.0910814850530131,-0.1323442308797328,-0.30930562369111647
45,mean_total_precipitation_rate_min,0.20774969755300918,-1.6762318621217869,0.034088354988074124,-1.0744013073029117,-0.3269715516945477,0.9219667794953434,1.025681094860746,0.9668389602449518,-0.9069280791853932,0.3513801349380067,-0.6157458737998529,0.18964037036482173,-0.26700663553929543,-0.09209363476373107,0.47600974691538556
46,mean_total_precipitation_rate_min,-1.1744001266239898,-1.7405359346258373,-0.40508698141422744,-0.4501378088209443,-0.10741671038905731,-0.19607222254416753,0.012201217108960445,-0.28149378592702257,0.022852700218024196,-0.11098676179530843,-0.03806215492635195,0.08205337383700768,-0.032604532450669625,0.03578596679071201,-0.023324358049988694
47,mean_total_precipitation_rate_min,-1.2850029605783406,0.19560897795430662,-0.28107561748364857,-0.3822564360057934,-0.5939387370710305,0.3439792647459552,-1.1762962604648106,-0.6198165809731596,-0.4932513288270907,0.8282165858885047,0.14706534774790161,0.06448847562587881,0.23342625086766092,0.2326048508644925,0.20234224478301743
48,mean_total_precipitation_rate_min,-1.2844760862553948,-0.008826331650949626,1.8410647516134806,0.338608599052505,-0.6512337165671345,-1.4854662237978966,1.5748104373966578,-0.05046216931811289,-0.49224832732322016,-0.9772149223076688,0.23462933581574572,-0.20998922511986973,-0.044451257864449964,-0.48300733853329614,0.09266972446334036
49,mean_total_precipitation_rate_min,-1.1985250978047008,-1.4660842173729587,0.2563411743005462,-0.15256117518339793,0.08357421647688479,0.0386814730183503,-0.19938439088453092,-0.23271476076758257,0.04566457265417971,-0.19770275017835828,-0.04046319427916376,0.24927904291988487,-0.03926978996112149,0.2606060555848681,-0.1006449511180506
50,mean_total_precipitation_rate_min,-1.2114929958086584,-1.065759656218656,1.3340713958228563,0.5686659239720459,1.1786643480791923,1.128329053908557,-1.5161392566681053,-0.5237206383865151,0.7347565079950806,1.3166998570218273,0.008857093950273506,-0.7842099967910404,0.11619027383831287,-0.9779500876019798,0.32433205997433057
51,mean_total_precipitation_rate_min,0.18072450427324457,6.539864984033966,-2.825301148807798,0.7069788847027693,8.510933915247847,-1.608259974178573,0.7142543955890726,-0.15007212161379846,-2.6080191488776765,0.09894530953533294,0.03163738360562709,-0.616614214220989,-0.5293045984786285,-0.15422383124397598,-0.14604669922261318
53,mean_total_precipitation_rate_min,-1.4065304877278866,0.610108387009545,0.3390235456212682,-0.21139718512900738,-1.2372446021839651,-1.392210087755842,0.9739207664688536,-0.2054895453779758,-0.3705114411310778,0.18698878671754576,0.18631169601546685,-0.2570650456511256,-0.3345536334294236,-0.6122709154350015,-0.2911402061733164
54,mean_total_precipitation_rate_min,5.956640439558959,-1.894646074663093,-1.406080675590542,2.7134461626576507,-1.0612384753794146,-2.707482619038913,-3.03211174906468,4.628336906192271,-0.23624508167654878,-0.7314785156048743,0.9445795268374445,-0.7287419420677816,0.044345277935934575,-0.5031265325146597,0.15477179774697433
56,mean_total_precipitation_rate_min,-0.8598532751140106,-0.6019156779234712,-0.6764696461435697,-0.7918859116546353,-0.30283163003848645,0.21012106491341978,0.3424285076163964,0.3398801621790717,0.15055116733993026,0.012225589255762942,-0.33364079023276694,0.37543867072195614,-0.10944036177454956,-0.3497785842095641,0.2592918103166574
58,mean_total_precipitation_rate_min,-1.5064561827486573,6.447998967956714,-2.6938180346903136,-1.6912595129193428,-3.9156310021922422,1.1669707999547072,-2.7512714873268873,-1.1119367890551917,-2.15665842281564,-0.18934074013487986,0.48863775454182806,0.7362028925680822,-0.13175898888599502,-0.5693417267072276,0.31221114487397783
60,mean_total_precipitation_rate_min,-0.8917607046892366,-1.728830234379787,-0.34342671369021965,-0.5279171639397864,-0.11760985741490558,-0.20673246926664884,0.05129682337137393,-0.45085201997094326,0.07855273488464774,-0.15336054402874857,0.05457265711390344,0.12607665135629353,-0.04868949719865074,0.013615831225126506,0.013087012975356603
61,mean_total_precipitation_rate_min,-1.6062071052954732,3.3839261084320844,6.805905214196365,2.524875459616667,-0.48795863466810097,-0.9059924828245206,1.3675729901476632,0.1861315658015019,-0.8300660405046515,-2.1885808947009284,0.49531934115913245,0.14955050236641929,0.35950396067113455,-0.1258112098852155,0.2083536676475631
62,mean_total_precipitation_rate_min,-0.5731377388633885,-1.372095535512622,-0.6263031977413549,0.23405298087947213,-0.4121306204308308,-0.16249581901018556,0.19752506111810395,-0.45002619185912884,-0.172694211858237,0.07268001376053326,-0.1425841146325376,-0.5572249765566045,-0.18904652933158594,0.2781759856944833,-0.16654230514527352
63,mean_total_precipitation_rate_min,-0.9222656661266133,-1.7161220440219196,-0.24659494874721333,-0.5161816503817689,-0.0950463825327938,-0.14998160984794676,-0.03674195329853869,-0.289631324378356,0.03619465064365068,-0.0973707739914428,-0.08037807318725886,0.10290320287488951,-0.16840915148660232,0.22515764060451954,0.03773185439031829
64,mean_total_precipitation_rate_min,-1.2988052337908806,-0.6670395939107396,0.602248899396796,-0.09119130460466529,-0.7011642680756974,-0.8987099192757754,1.1307149947829576,-0.06530710169723089,-0.3398728707561242,-0.3051048061204129,0.30635829511641066,-0.3284921740635198,-0.13225054040226245,-0.502066412689075,-0.1130596380418314
65,mean_total_precipitation_rate_min,-1.1744001266239898,-1.7405359346258373,-0.40508698141422744,-0.4501378088209443,-0.10741671038905731,-0.19607222254416753,0.012201217108960445,-0.28149378592702257,0.022852700218024196,-0.11098676179530843,-0.03806215492635195,0.08205337383700768,-0.032604532450669625,0.03578596679071201,-0.023324358049988694
66,mean_total_precipitation_rate_min,-1.5806162103533916,8.041649995181562,0.8682987517456536,-0.29101491482601793,-3.576989215073875,-3.422227028446328,2.8906765111911863,0.6142634193261709,1.3516512673061687,2.693451056311025,-0.47333936415550515,-0.4558944686151606,-0.7428244941242519,-0.3044083403585056,0.12255879221931694
67,mean_total_precipitation_rate_min,-0.7569770878828206,1.6254990001860814,-2.1253574594188405,-1.0174784919307336,0.981284442424011,0.4815462314257306,0.028661848387558815,0.2357208526429105,1.2016378931260734,-1.1390079466484297,-0.4271106249633214,0.31057523318353675,-0.4831433302648996,-0.37316286892871703,0.07951390426829912
68,mean_total_precipitation_rate_min,-0.2195687131625451,4.524478620677828,-1.2534167378779293,0.26722791895266795,0.904668674379803,1.6446048731750411,-2.00459250087516,0.0031729906302883,1.056763666212637,-0.512102141322999,-0.4765166019242466,0.09771711511198687,0.2850815287926222,0.2424446464981469,-0.12817188345651478
69,mean_total_precipitation_rate_min,-1.0368643835262157,-1.1774366012220132,-0.7325244386568185,-0.420150882498542,0.41844719120946666,-0.3197616607463555,0.03439732305047078,-0.33571032571985404,-0.26619691287489355,-0.08679908943716295,-0.07589255448324203,-0.016533905020706882,-0.03268528069595251,0.2727877542864848,-0.16224021366334654
