,PCA_1,PCA_2,PCA_3
0,-7.815273530826961,-1.093103209327023,-0.5551930756002021
1,-0.6510487561283516,-0.9879922623721348,-0.1972191422530324
2,-2.6251639752713425,-2.698691062249124,0.12213822341443198
3,-6.0894117181454055,0.2661584440763398,-4.214897068936864
4,4.140189954341822,-0.547804041315859,-0.18490363605581592
5,-1.405927628994122,3.142506596694304,1.5027892847084408
6,2.925091798917282,2.006067567679372,0.9410156454207118
7,5.3621414426146945,2.4856963932312475,0.8580797666655589
8,1.853709092398767,3.7603701946048753,-0.13205665745596837
9,3.259408395530845,0.6736697434532939,-0.13167554897051176
10,0.5800447033984738,-0.8270593834394757,-0.3539934205660042
11,-9.957392397112482,1.34800896685963,-0.14848908253999932
12,6.566797857286815,-0.8406196446094861,-0.7983845967585781
13,8.963401951307638,0.6836635918305103,-0.9443179070373381
14,5.72534645787944,-1.1266562517352972,-0.544468073417759
15,-4.515551739033606,-1.4659645553469456,0.8083114797109775
16,1.7592940550262028,-0.6827180271670953,-0.32100805171011043
17,2.622248507893762,1.1096541979032524,0.354030605553891
18,1.3338795508322505,1.2320376840082174,0.172534922487337
19,1.9393864413913497,-1.677237398299995,1.2639152834826117
20,1.4391829688497577,-1.4940206049712779,0.2580011280287915
21,3.57932078028423,-2.0110557865288063,-0.1509289121949984
22,1.9407140439100707,1.5551206450556605,-0.7484744169662852
23,-10.111499665991486,0.38673206053018827,1.2851087353860915
24,-2.8006611055155934,-1.244650607430847,1.584242831980307
25,-0.17312044965559203,2.4472311730911613,0.054223877597011395
26,-9.294528495852447,-1.0990815908925362,0.04205575054649855
27,-1.6541979532601483,-2.434926524637446,-0.008907721445696064
28,1.2255089592643968,-1.265128514426112,1.3162469186603023
29,5.1343643232667,0.15009218701697744,-0.6879785321671131
30,11.462939476169476,-0.2908752478765556,-0.09932736147171031
31,2.232463405788523,2.7353692520437747,-0.275394450884553
32,-5.271393363545439,-0.8061236557615107,-0.42386372555680024
33,-2.1296661492798097,0.16224233425295623,-0.5484855813083123
34,-3.398918371919219,3.587862635014132,0.7184499536279018
35,-9.76335881239566,3.417073521206419,-1.7281390189915025
36,-6.279449666474674,-4.798106554353086,-0.1690983386589419
37,7.463775755334862,0.19356464803080844,0.7291003582374321
38,-3.055065808549297,-1.4900479580601063,0.3675304787600344
39,-1.2873522050973534,-1.1263449155566991,-0.7505543019803432
40,0.0832339415228294,0.004580934995482225,0.24380210436160737
41,-5.4893837209538585,-1.3657698476493825,1.301792430765354
42,-4.404584929589516,-1.0673820371629252,0.17331028957187536
43,-5.053830387726482,3.4344978386413176,0.6678632173808924
44,14.668921081650387,-0.8850162417813782,-0.3579845522133257
45,6.965415886458257,-1.4558246872688214,-0.28880011120629573
