,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20
0,-5.14547353836939,6.306447176773799,3.1220816983775066,-0.1673060536987542,-0.5143954211604794,3.389204984489726,-0.6157755862965734,2.008910546361853,1.9942282678733616,0.13842812232846238,0.07987207075114702,0.19114729144531145,-0.32500476975525494,-0.27300487891270375,0.48388227320559535,0.2856987208883842,-0.6541986155331562,0.21650300383283172,0.25795094874176244,-0.19044515082051933
1,-4.761510567985781,5.004551848028774,2.6769949262839425,0.262626265228269,0.27031064438505725,2.114534696041079,-0.051939286466187964,0.19702404596371662,-0.18917277771294314,-0.19346040713470514,0.35256065670513986,-0.5812697298398051,0.8978860943796162,0.28900835819083925,-0.5761216610523641,-0.42679295616473034,0.557272039337979,-0.6120094209077527,-0.26565160507788893,0.25907640553143696
2,-4.0341436856314195,2.8768849782699624,2.225854708916062,-0.02604781175333236,0.30666407419149777,-0.3039947849149617,0.4604484823735811,-0.7929915801591763,-2.215997039162882,-0.2963906739906397,-1.428464357706841,-1.0174366076056351,-0.281847068955512,-0.07245022345997658,-0.4625898803110737,-0.07007988166479674,0.5139330353488331,0.045424192640454275,-0.7136858296018738,-0.6413864706239283
3,-4.335673419766744,1.5262399857748628,2.451022172827157,-0.6295003917521697,0.7210974323818433,-1.893946570847017,0.6420637674341279,-1.2150217260441436,-1.8278234229311372,-0.05823538960283312,-1.783650470571485,0.08107424260632268,-0.33112707280119963,0.5856777456682344,0.6015008272584514,0.6347729571705482,-0.14931867408563124,0.13865291952379963,0.848103772939134,0.1567186298540787
4,-3.876551950523025,0.39993226179725655,1.3581941397909998,-1.1721621907295603,1.9967533633864036,-2.1477771417417926,-0.46234389768191436,-0.5159703725153325,-0.8303152256794566,-0.5546823695098636,1.8420731670822819,-0.3528012589723106,0.14742782468862903,-0.055992275910937056,1.299711058735035,-0.7049687553547002,-0.24079417941392828,1.2738326676032783,-0.023438553651515707,-0.25827908741206784
5,-4.022222958226519,0.49382517526350583,1.0173540298387016,-1.4530707559569385,2.444429918043009,-2.0660951837352424,-1.2290125067292408,0.4798653222425498,-0.30268640563571403,0.09627542144849077,1.917485455327949,1.1544954896410462,0.6703571215851788,0.16695049798752873,-0.5182862408831515,-0.13992349865001977,-0.1154090710313194,-0.6365448608621546,-0.00374911651711957,0.06923596594250452
6,-4.078889085145493,-0.6088868364740099,0.6024909052887353,-1.8572095897100012,1.1811734124648823,-3.30449531226065,1.0246453106464042,0.5051140373972556,1.1715924962683277,1.159395731820112,-0.4873746540863701,0.5808243327369287,-0.11034609884573231,-0.208000508435372,-0.18658047730662164,0.1772781656966385,-0.14078889163783315,-0.8383700938212174,-0.41390363643221517,0.212592153851926
7,-3.69751593946259,-0.634446369709686,-0.746185006375229,-0.6402471461105321,0.8651189768559835,-2.267219413913995,0.14929747311820044,0.1360501857144526,3.2803545575586743,0.7141849708056993,-0.7821288752270672,-0.8736685158951996,-0.5955648481234012,-0.818970807338004,-0.3330645806064325,0.3645337332046566,0.8371211738708535,0.35758253914673654,0.25037130430501087,-0.3093352082158625
8,-3.0699678454619055,-0.411169125224404,-1.928824671118512,1.002332519325728,-1.7854375446590605,-1.1919224222884752,-0.5663752901366431,0.12941980403555772,0.8709816595893118,-0.6086722854736634,-1.0860588693519166,0.942839324909225,1.3564308834139558,0.5442509336636943,-0.1073072572091807,-0.4158845434496048,0.060042108278388476,0.2075166229744133,0.15529710431543428,0.26066204184516667
9,-3.9776597476519817,-1.2212271768948888,-1.9347956952554937,1.5126341735464188,-2.6060860187403683,-0.7295675322240582,-0.19245987422640676,0.643607898999902,0.5344647332373166,-0.31354465469804044,-0.7926604894767849,-0.6200002995046392,1.0764593961885962,0.64596060083566,0.34360668094098684,-1.0467128100145116,-0.09007082768516517,0.4417270877450515,-0.22523541763460989,0.25132602902962736
10,-4.492198324855258,0.1942686747424965,-2.9482168704684644,2.255297547863746,-2.238669302253458,-0.8427143544280044,0.03477054737196251,1.3917828552578233,-0.7856862905860352,-0.212540078311988,0.05892901886415498,0.2166731195698502,-0.7092205380759599,0.3485696774864043,-0.8412013967094539,-0.044596029489159875,-0.7352554452880465,-0.2309133836282529,0.7552409027352731,-0.5394950085325775
