storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,relative_humidity_1000_max,2.1423387632107174,2.5124248599665715,1.4794818561868457,0.08559942845273028
2,relative_humidity_1000_max,-0.36879384301274437,0.8259670600474783,0.5879655516064322,0.22609564323675455
3,relative_humidity_1000_max,-3.034364691210329,-0.48926899827708925,-0.5925575793813103,0.20344326273306487
5,relative_humidity_1000_max,-2.5325015606083694,-1.6645129771691873,-0.5607078571533225,-0.264232785034807
6,relative_humidity_1000_max,-2.233183643717366,0.14946466588332127,0.17890123253227097,-0.044480173273600716
7,relative_humidity_1000_max,-1.7076234802353019,0.5356513314696718,0.2533342241132348,0.0054063746020761435
8,relative_humidity_1000_max,-1.3946469982301932,-2.734123473677832,0.32522903511355333,-0.20099867324284576
11,relative_humidity_1000_max,-3.9092180183376617,-0.9480601490527844,0.05039919106947239,-0.3126867180855528
12,relative_humidity_1000_max,-1.8632704019124136,-0.9937888776722894,0.6335337291683422,-0.14341113119490886
13,relative_humidity_1000_max,-3.598412043864485,-1.4263333444195736,0.23234081388591618,0.05040434595836781
16,relative_humidity_1000_max,-4.836269884636572,0.043595024131074724,0.6661242599844296,-0.27119711794022955
19,relative_humidity_1000_max,3.309313716135469,2.9538378196479482,0.20190724864572684,0.7661256475550551
21,relative_humidity_1000_max,-2.5854822397507236,2.143331829701789,0.5923710002937314,0.009092527630233362
26,relative_humidity_1000_max,-0.7012549350982389,0.04737791785841251,-0.21548101266017297,-0.03371200706737166
27,relative_humidity_1000_max,3.1384343727724198,0.06046754851915883,-0.08038216655576952,-0.22301836461657734
29,relative_humidity_1000_max,3.171734752506145,-0.9599379554492284,0.0018428954730284912,0.7121657476437111
31,relative_humidity_1000_max,4.795528827853122,0.5581120575091699,-1.2460805216473316,0.22704269841779992
32,relative_humidity_1000_max,-4.770422281381648,0.9246458590803697,-0.05286007592852018,-0.019187818106467587
33,relative_humidity_1000_max,17.24123397959299,-7.487807562173828,4.3073897763610445,-1.588865235405705
34,relative_humidity_1000_max,4.975711370539901,-1.3002291013170346,0.5430179870385666,1.2013523095839893
38,relative_humidity_1000_max,8.708975708980297,3.6064880115997253,1.1338057485499764,0.3637994739023913
39,relative_humidity_1000_max,-1.1715663871344122,-0.5602477128301333,0.05418619685513544,0.3168676493380293
43,relative_humidity_1000_max,-4.394326883981914,0.760940916310813,0.5087511774484188,-0.2884248364186322
44,relative_humidity_1000_max,-5.698495977733388,-1.5050173362791184,0.24456981511229053,0.35458866878422673
45,relative_humidity_1000_max,-7.016492796223824,-0.06720441025257766,0.44316826900182726,-0.05030531936055316
46,relative_humidity_1000_max,-1.249547632243501,-0.6299695906568581,0.47738162182620436,0.4925744555528319
47,relative_humidity_1000_max,0.8832934779770287,0.2560377563841311,-0.4384278093470693,-0.2785154397651931
48,relative_humidity_1000_max,-4.474856434626958,-1.0320484985837837,0.24156061556214317,0.018038020990904416
49,relative_humidity_1000_max,-2.307032943903866,-0.8293199477088259,-0.8607651809701046,0.1134223753627805
50,relative_humidity_1000_max,-2.790748451847335,1.0724747713321248,-0.10860182706893132,-0.03335729526140421
51,relative_humidity_1000_max,4.366674851501144,-2.3096901168471935,-0.5869825438500472,0.23917730440926052
53,relative_humidity_1000_max,-5.004843533048912,-1.2956888431664204,-0.29899555175298764,-0.03987141457176229
54,relative_humidity_1000_max,-3.120932800351542,0.5201729410208261,0.7430568754467763,0.1116136384776046
56,relative_humidity_1000_max,-0.2551705011654906,-0.8254493187396127,-1.1704676001321699,0.09462529920108038
58,relative_humidity_1000_max,-7.206449330186527,-0.6917392642121141,0.20962312563705066,-0.24858983837433185
60,relative_humidity_1000_max,-3.883035210697807,-0.9715864992674663,-0.5974740032537188,-0.11662919726451133
61,relative_humidity_1000_max,-6.283665225635062,-0.9042479384279324,0.2426819242851523,-0.1585179160284746
62,relative_humidity_1000_max,-0.35079479191906443,0.33616214558356544,0.6065682179006702,0.13157917928604684
63,relative_humidity_1000_max,1.8395610855744933,-2.7270048522214307,-0.422777115146447,-0.5759741341215009
64,relative_humidity_1000_max,8.97081539144316,-2.4799258198141167,-0.6160655362458081,0.031273083740283314
65,relative_humidity_1000_max,8.30321490113148,0.15946057328196261,-2.5420574727202756,0.033781979162730666
66,relative_humidity_1000_max,3.135216085700962,3.0370492492633545,-1.2539483979251513,-0.11982833771140061
67,relative_humidity_1000_max,-0.974531178007965,-1.7849886536384876,-0.13977095620684227,-0.21524782374975118
68,relative_humidity_1000_max,4.118442482054057,3.332241485576783,1.6035723033077443,-0.18287406704794112
69,relative_humidity_1000_max,-1.6272693452976712,0.3659338837678535,0.5289219175733461,0.35870407535433557
71,relative_humidity_1000_max,17.12264867394056,1.1755573468090947,-2.0130080178652543,0.1389214904759888
72,relative_humidity_1000_max,-0.06775915666929759,-0.48892042380953515,-0.8984966069835967,-0.12877618195836207
73,relative_humidity_1000_max,-2.593285197247986,0.8210357244176751,0.308803587830968,-0.3876860807912613
76,relative_humidity_1000_max,-4.273300161273489,0.505724931417263,-0.6907911638552705,-0.06696894677023048
77,relative_humidity_1000_max,-3.42600557121851,0.5170336896478135,0.44642367998997173,-0.29508926902992894
78,relative_humidity_1000_max,2.904178365222098,-0.18129511148805694,-0.164761120258678,0.05114108261424012
79,relative_humidity_1000_max,-2.1618123568475376,-0.6579609510532685,-1.6306369498587663,-0.27175321210387654
80,relative_humidity_1000_max,1.9968430295397561,1.8995545410998331,-0.33611733777664243,0.7783195220011241
81,relative_humidity_1000_max,-2.090137312638106,-0.6662741311723649,0.18873174583895277,0.26117754823893063
82,relative_humidity_1000_max,-2.928698157833087,-1.036932165222618,-1.0794596473006983,-0.21467421319595423
83,relative_humidity_1000_max,-5.600440942689786,-1.40733677111346,-0.13457076226428397,0.20891163744315935
85,relative_humidity_1000_max,-1.5250636460270885,5.024687477093804,1.7869610440675021,-0.26274683049919934
86,relative_humidity_1000_max,5.472883542432255,9.720714797313589,1.17120520167515,-0.49030153653815006
87,relative_humidity_1000_max,-6.075753508410752,-1.583010711136101,0.3975598058517408,-0.030654817676941393
89,relative_humidity_1000_max,-2.717404857898052,1.2719919670235198,0.6669700210900203,-0.0676598824933427
90,relative_humidity_1000_max,6.0794408083078615,-0.2377300372540477,0.6039024723059194,-0.5348765252041736
93,relative_humidity_1000_max,4.765496037189127,1.0217377686073175,-3.9060329491926575,-1.801984715280539
95,relative_humidity_1000_max,7.362884091149928,-3.2822244072616535,-0.023966405327736834,2.3778533850357575
