,PCA_1
0,0.022020548928715633
1,0.06687160251557739
2,0.18132442003705226
3,0.03861384270479595
4,0.050503425315938544
5,-0.055199558441321184
6,0.05510641948608391
7,0.2946338966185683
8,0.2805168541242146
9,0.06882654182472081
10,1.3257103987884884
11,0.15505122218094156
12,0.06661686329360866
13,0.09820395222382194
14,0.02606075942253966
15,0.35191954290557753
16,0.16170985712545768
17,1.0207813305010616
18,0.2728037384115386
19,0.016226820691680965
20,0.6266596257190663
21,0.2686154302196438
22,6.703867705302557
23,0.18634210018544808
24,0.06937747644283127
25,0.29078325552655315
26,8.302966440947312
27,1.7631963410601397
28,-0.06303708848873318
29,-0.05797794207194712
30,-0.03268813451712227
31,0.2895273562983735
32,0.5234032907864407
33,2.314293709013338
34,3.2505082972808683
35,1.910652046907594
36,-0.00647417341080514
37,0.5614594219650135
38,-0.062302505115527984
39,-0.06410341909158218
40,-0.05230269354632555
41,-0.042865667982879274
42,1.559894377730908
43,1.9478195763681765
44,-0.02856499071003943
45,0.10301428161830994
46,0.002092017033663074
47,0.0643775698817518
48,0.16942890513202172
49,0.0481278754994392
50,0.03861384270479595
51,-0.052883251586441415
52,0.045930053791320424
53,0.24991910720113167
54,0.28993019321841307
55,0.07451956393765868
56,1.4003417618127512
57,0.18464781686259618
58,0.05307446906335228
59,0.09820395222382194
60,0.028382988477090088
61,0.3246570263366842
62,0.16170985712545768
63,0.8714417331050337
64,0.26773866203029933
65,0.005356172450543872
66,0.6323881950066368
67,0.2313767908802307
68,6.5362819559226395
69,0.21233686070316826
70,0.04161733825299391
71,0.29078325552655315
72,8.07340918535059
73,1.6144787027484446
74,-0.060507515280340096
75,-0.05797794207194712
76,-0.03268813451712227
77,0.2300438805384629
78,0.42534825758056666
79,2.7607248361081194
80,3.6750678177592304
81,1.8068684288845842
82,-0.00647417341080514
83,0.5210988197896415
84,-0.062302505115527984
85,-0.06410341909158218
86,-0.05230269354632555
87,-0.042865667982879274
88,1.7225216922534838
89,2.629903856916571
90,-0.02856499071003943
91,0.06680643269541753
92,-0.010366281547688816
93,0.05690733656805108
94,0.16942890513202172
95,0.06239893245618661
96,0.03861384270479595
97,-0.055199558441321184
98,0.05510641948608391
99,0.18873541582448117
100,0.24050576810693322
101,0.07451956393765868
102,1.3528485468348628
103,0.230174212414
104,0.048560335065005955
105,0.1072322202205146
106,0.02606075942253966
107,0.30012549250670373
108,0.17987302687795825
109,0.7423446909409945
110,0.2652090977514063
111,-0.019092421854351782
112,0.5006312023346894
113,0.23710535240301858
114,6.533533222890757
115,0.20288799772868488
116,0.04414098576756409
117,0.2737693590078995
118,8.649802196092718
119,1.6315459277938298
120,-0.060507515280340096
121,-0.05797794207194712
122,-0.03522363186638161
123,0.28209266239452285
124,0.36341219759622084
125,3.1039351366209953
126,4.082643041070117
127,1.7492096382061058
128,-0.009353264718484411
129,0.4749741089168489
130,-0.05992103309935792
131,-0.06410341909158218
132,-0.05702416898084056
133,-0.042865667982879274
134,1.4937405266752266
135,2.916426896346869
136,-0.02856499071003943
137,0.05129132556870142
138,-0.025318604998083694
139,0.05939543690798865
140,0.1670533630803049
141,0.06715595661829071
142,0.026718327799765407
143,-0.055199558441321184
144,0.0574049581889951
145,0.1510761737424948
146,0.2052043022541299
147,0.06028404639076135
148,1.398084694813578
149,0.29847268088758994
150,0.048560335065005955
151,0.10046101922299505
152,0.02606075942253966
153,0.3355632225289322
154,0.1934983645156908
155,0.6461557291076825
156,0.28292795888012917
157,-0.029957143236948647
158,0.48057826309320517
159,0.20559529011595856
160,5.714833960040476
161,0.2076094669513739
162,0.02899909291536029
163,0.29321804286932435
164,7.791447412148873
165,1.4462591141668535
166,-0.060507515280340096
167,-0.05797794207194712
168,-0.04282419860857595
169,0.31431361382075756
170,0.3376070297746573
171,3.191670502016059
172,3.1413338236588633
173,1.6771374698710457
174,-0.009353264718484411
175,0.4173152405905447
176,-0.062302505115527984
177,-0.06173971988625021
178,-0.059381944045306334
179,-0.04050196955402552
180,1.2374005171306302
181,3.137027087003121
182,-0.023523614774656643
183,0.05387421837432593
184,-0.035282870945609945
185,0.07434776035838353
186,0.18845698625087326
187,0.08855957978885909
188,0.014828745188622872
189,-0.05750994154357375
190,0.050521198903254905
191,0.1346072873128461
192,0.20756207848331293
193,0.043193138758519545
194,1.4455778321436408
195,0.29619784806588306
196,0.0440521255957651
197,0.09368981822547562
198,0.012127369565672064
199,0.3655448727785275
200,0.1753351869984076
201,0.5626264687861767
202,0.30570596409620343
203,-0.03267628623538965
204,0.4547967545641505
205,0.18840960554759487
206,5.376907749366177
207,0.254877542058473
208,0.03152274042993053
209,0.32239403480840567
210,7.277435111665302
211,1.5120872325934744
212,-0.060507515280340096
213,-0.05797794207194712
214,-0.04788926955446743
215,0.29696204243744156
216,0.2911564698010655
217,3.3181134638478182
218,3.524650002654708
219,1.5877670742089662
220,-0.009353264718484411
221,0.2846992455517866
222,-0.05992103309935792
223,-0.059381944045306334
224,-0.059381944045306334
225,-0.04050196955402552
226,0.9286918632765407
227,3.124343625256632
228,-0.02604726384218342
229,0.061634730319845454
230,-0.040265005472329585
231,0.0643775698817518
232,0.2051095175532254
233,0.0766699971777165
234,0.010071721026518654
235,-0.05982032464582637
236,0.050521198903254905
237,0.14637247034233955
238,0.19579096315993144
239,0.02325867845197027
240,1.6219844521776476
241,0.3030282788248918
242,0.05081740206417912
243,0.08692454175706155
244,0.0028384455826878097
245,0.2974004420616789
246,0.16170985712545768
247,0.46643753024721235
248,0.32848989384138305
249,-0.03267628623538965
250,0.44047828584499443
251,0.17695246697245395
252,4.907117982143857
253,0.28796340485105876
254,0.04161733825299391
255,0.3321213428860621
256,8.038474652063195
257,1.1975907874551077
258,-0.060507515280340096
259,-0.05797794207194712
260,-0.050424766903726825
261,0.28209266239452285
262,0.24987170320350557
263,2.856202854448779
264,2.9909160085543416
265,2.132638328901475
266,-0.015123297945010383
267,0.2616368862329991
268,-0.062302505115527984
269,-0.059381944045306334
270,-0.059381944045306334
271,-0.042865667982879274
272,0.6585725482205136
273,3.1801304821517027
274,-0.02100588945975712
275,0.056463027944273436
276,-0.040265005472329585
277,0.0643775698817518
278,0.1599148723373785
279,0.06477448227268595
280,0.0029332302835922697
281,-0.05982032464582637
282,0.03446107392275122
283,0.1604954296010161
284,0.1840257878952205
285,0.014716186900402106
286,1.6310304238786133
287,0.26660124561944587
288,0.048560335065005955
289,0.09594688522464878
290,-0.0018060125264129923
291,0.2210807823619301
292,0.1548971921889827
293,0.4183460154775003
294,0.32848989384138305
295,-0.03267628623538965
296,0.4175640242242777
297,0.16263402154764564
298,4.4318309818012525
299,0.32814036215372727
300,0.04666463328213427
301,0.33698499304249907
302,8.158247199775268
303,1.3414329187873728
304,-0.060507515280340096
305,-0.05797794207194712
306,-0.050424766903726825
307,0.2771342275371815
308,0.2834137392076449
309,2.35816139171087
310,2.927842602042185
311,2.077864543189086
312,-0.020887406642430884
313,0.1953288964784026
314,-0.062302505115527984
315,-0.059381944045306334
316,-0.06173971988625021
317,-0.04050196955402552
318,0.3746679487704723
319,2.8910719306190584
320,-0.02604726384218342
321,0.03835910348282723
322,-0.047741167974005294
323,0.06188946177703164
324,0.15278229835877494
325,0.05526044171326017
326,0.0005576843494841666
327,-0.05750994154357375
328,0.02069356311605325
329,0.14872432204241717
330,0.14872432204241717
331,0.0061736914664426434
332,1.5496102338003834
333,0.3098528005843602
334,0.04630326806583279
335,0.08241040775871528
336,0.00516067851962948
337,0.22925598028570007
338,0.14808452725250773
339,0.3449410222132806
340,0.29811130790650586
341,-0.03267628623538965
342,0.4146968006102874
343,0.17122388992010087
344,4.470295695838971
345,0.32341297616671544
346,0.05675923110519765
347,0.3126667344955318
348,7.07531782121368
349,1.1927152804756775
350,-0.05797794207194712
351,-0.05797794207194712
352,-0.050424766903726825
353,0.2796164033480136
354,0.3505096136854391
355,2.110429031890828
356,3.131630174873716
357,1.7780419841627237
358,-0.02665151844576452
359,0.1578532992691197
360,-0.062302505115527984
361,-0.06173971988625021
362,-0.059381944045306334
363,-0.042865667982879274
364,0.2478752999554066
365,2.997562817734994
366,-0.02604726384218342
367,0.025426881396953094
368,-0.04275903422376387
369,0.0693597028555149
370,0.14564382314541371
371,0.05526044171326017
372,0.005314704629197087
373,-0.05750994154357375
374,0.018395024413142058
375,0.12754582321307295
376,0.1134228561896139
377,0.0061736914664426434
378,1.3641575644175852
379,0.39181216163509797
380,0.048560335065005955
381,0.0643597962944355
382,-0.008772707454846818
383,0.251062440376308
384,0.1321902735573912
385,0.2968435673848979
386,0.30570596409620343
387,-0.03267628623538965
388,0.37745814574130926
389,0.15976676687452507
390,4.555459986427491
391,0.29032711337412975
392,0.05171192831127469
393,0.3005105636042096
394,5.977423687784793
395,1.1025096271519046
396,-0.05797794207194712
397,-0.05797794207194712
398,-0.05296026425298611
399,0.3043967441060748
400,0.3014821087296759
401,2.0175279119436444
402,2.9812124374170192
403,1.2994787114600284
404,-0.03530064453292625
405,0.09154530951452322
406,-0.06468397713169804
