storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
63,surface_latent_heat_flux_mean,1.5441915778679034,-2.536651974366569,3.5298404277258233,0.299952726466736,-0.848863543728121
64,surface_latent_heat_flux_mean,0.929040453324064,-3.2772930348640656,-0.576051483879339,-0.4755882859946346,0.15742518832485727
65,surface_latent_heat_flux_mean,4.395151724643142,1.0459448031587377,0.13488859681662352,0.39611905613940374,-0.04717207611948211
66,surface_latent_heat_flux_mean,2.9810916728020582,4.722503650499756,1.920705347307982,-2.1071075756966273,0.3344794364759639
67,surface_latent_heat_flux_mean,1.3815976602776556,0.7802099407320213,-0.015071137420007485,1.4772416475132857,-0.11362178652656424
68,surface_latent_heat_flux_mean,-5.4131324808234895,0.7244801960095795,-0.7370035728323916,0.6735997877404143,-0.4011378217215117
69,surface_latent_heat_flux_mean,-7.948922233498506,-0.1993176390389496,-0.3211973842055825,-0.5296007671799745,-0.5689710214955137
71,surface_latent_heat_flux_mean,-4.004997788935115,-2.9414259798356355,1.1514119399643243,0.14218467130810084,-0.48169527459855693
72,surface_latent_heat_flux_mean,-4.630256103785455,-2.0205245950332325,0.5003087893772351,-0.18839265514930542,-0.18403263796078492
73,surface_latent_heat_flux_mean,-4.725645184271207,3.1124382409889173,0.535243701690403,1.7907353636566996,-0.5391217946823252
76,surface_latent_heat_flux_mean,4.703383797540094,3.6824007195613886,-0.055720322430296496,-2.4583997881884763,-0.1328695718260898
77,surface_latent_heat_flux_mean,1.4618725630818694,-1.8599053063007216,-1.1884432446090816,-0.5990821937776912,1.3695265248161204
78,surface_latent_heat_flux_mean,-0.9475491313525598,3.473815448406858,-0.3930045231264491,0.18121062139987487,-1.087349482901749
79,surface_latent_heat_flux_mean,1.4786617673275853,-1.1806944290961578,1.4809876245885476,-0.0822913686214406,-0.987654907634859
80,surface_latent_heat_flux_mean,-6.071279309039436,-3.222405975940478,-0.10490245236327218,-1.5621750056205628,-1.2275902302202255
81,surface_latent_heat_flux_mean,-1.4142895366154604,-4.716873479196686,2.7160980425693366,0.31638428911096045,-0.5815164179922492
82,surface_latent_heat_flux_mean,-3.3544614760097566,1.4154145449863975,-0.36910515979814024,-0.22148418789997906,-0.3177732208055397
83,surface_latent_heat_flux_mean,0.5621482117752716,4.215724661753306,-1.0559713303943987,0.8668963765846478,-0.43746324994250785
85,surface_latent_heat_flux_mean,-7.082019229246066,0.8490134748475383,-0.15978439729808308,-1.1020821560095087,0.06099615330836301
86,surface_latent_heat_flux_mean,1.7017177778588926,2.145491386753593,4.306356618429625,-0.5343858922224451,1.8957594658855106
87,surface_latent_heat_flux_mean,-0.28701776264184575,3.6484034717946243,-2.600561956632908,0.207245813381158,0.7303663383284168
89,surface_latent_heat_flux_mean,-0.28573968593554794,2.1051980969289104,0.08894923156669605,1.331072426818343,0.24663008587228485
90,surface_latent_heat_flux_mean,8.66365518142918,-0.22976275357837755,0.7859129530933657,1.6124206050843313,-0.3863977388516474
93,surface_latent_heat_flux_mean,3.194333261896117,-3.5785958016594153,1.1100820637128608,-0.097919294943726,0.7007461865881452
95,surface_latent_heat_flux_mean,2.006341112331828,-3.5513805133223757,-2.217045754598394,0.3353843324616786,-0.530438732024015
