storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15
1,vertical_velocity_300_min,-5.494826744179248,0.473207534855022,-0.14024691609684262,-3.1379583986659823,1.783370851792029,0.7163181959097624,-1.9739600773254216,0.5744570736503811,1.6805378021393291,1.0455754075883696,0.43096078246808495,-0.25339688869776744,-0.9506570636408713,0.08527781597823074,0.42853457725042565
2,vertical_velocity_300_min,-0.7145072684901723,-2.826171880369087,-0.3875531561850938,-0.25050609004887575,-0.5028598307109086,-0.17784413139536917,-0.48248018154223876,0.17369770587568154,0.05893106859502992,0.3041631106132281,-0.24203582747626184,0.07191608391222785,-0.058641342170580514,0.6032144713445495,0.07125567495001271
3,vertical_velocity_300_min,2.9297615373159807,3.028618434518462,-0.2733385052105844,0.6254461122775217,0.331044530995487,1.6533803446067952,-0.5793725426115631,-1.9406565784008423,0.3640229965277866,-0.36414492050945435,0.48565407860001325,0.130889056345716,-0.05921926740745627,0.2770083633870221,0.15293743966390272
5,vertical_velocity_300_min,-1.272430304911379,0.0031948646735899854,0.7282866428665989,0.30179920531794946,-0.02672045712659634,-0.7259941510216796,-0.07919950885049297,-0.41245139388600677,-0.7127547849458801,0.5096541379909296,0.07171240178331079,0.1398428293477325,-0.04470545061094491,-0.5981183969727755,0.24383132230917548
6,vertical_velocity_300_min,-1.7723751161323111,-1.1312157891181402,1.3937999886355976,0.21646755113852584,-0.7269611033578866,-0.5475552903744337,-0.40426702850735763,-0.021263702551221533,0.19666132911313844,0.8313308823171522,-0.49405113260435174,0.9840666033948989,-0.1048563157588421,0.07889204488636803,-0.020189387214171572
7,vertical_velocity_300_min,0.34214909193639226,0.3753042941819721,0.15654602323036096,-0.25737814087643446,0.01076792174867831,0.634761405413047,0.28038953098060665,0.409703702961629,0.949673516658897,-0.5502891475091277,-0.2857246085599547,-0.25543696550497136,-0.015752231796554293,0.24768628640351753,-0.035391949291513014
8,vertical_velocity_300_min,-3.3076319133389847,1.31555535945047,-2.418397475647172,2.2219434525158315,-0.7072026589590378,-1.3012011711303797,-0.7455975582042976,2.41915010317847,-0.6837758805394836,-0.08927227522453171,0.43905897543724215,0.28090579993969705,0.06456539937067944,-0.7774092269861614,0.7378683324358245
11,vertical_velocity_300_min,-0.6742200358167417,0.11143013224198364,0.60517252459931,0.8185970796769871,0.7953599237843979,0.0033863896984413,0.42326330607538193,-1.334495883439531,0.13903209124314828,0.1440014140434964,0.11631577689532602,-0.12948521029565074,-0.11404186869330571,-0.4333151806290057,0.6849918295411788
12,vertical_velocity_300_min,-1.393961709591747,0.20634489706066436,-0.16414882980350912,0.36076563426829417,0.541318723142657,-0.34185109625168175,-0.6008992869911948,-0.5118202566323254,0.40874366738986906,-0.6356435677116425,0.0937160715569616,0.8187792625326884,-0.09963654089240148,0.6193893532052436,-0.2801840773833603
13,vertical_velocity_300_min,-1.433145541503924,-0.009708195366553497,-0.5489702968638367,1.397952059638438,-0.2401670097294008,0.47292729578875425,-0.11767440082283458,-0.4778081263712914,-0.7680648235899439,0.41388541729968553,-0.7154040717655241,-0.027726936832943253,-0.33603117974503877,-0.32564137220047024,-0.018214827233341245
