storm_number,variable,PCA_1,PCA_2
1,relative_humidity_400_std,4.244150175034727,-2.8778406415982087
2,relative_humidity_400_std,4.306613766703008,-0.5890780712453969
3,relative_humidity_400_std,1.086472939681324,1.4810439374271087
5,relative_humidity_400_std,-4.614279639005854,1.5276288991644693
6,relative_humidity_400_std,-4.837713137675236,1.3503604697718339
7,relative_humidity_400_std,-3.041606672325929,0.9009789146351518
8,relative_humidity_400_std,-4.907170533828833,0.8488791682248346
11,relative_humidity_400_std,-1.8028908131401211,-0.1366494667345733
12,relative_humidity_400_std,-1.4983222414993818,-0.46267887155243115
13,relative_humidity_400_std,-1.1303988333745476,-1.5028043161908806
16,relative_humidity_400_std,1.648678735636928,-1.0929918852667095
19,relative_humidity_400_std,14.351111433358847,-1.8541073622298947
21,relative_humidity_400_std,2.6384155235211186,-1.5355884531907067
26,relative_humidity_400_std,-2.095161750636247,0.07996173599952693
27,relative_humidity_400_std,-0.4157825019572412,-1.1081773673644277
29,relative_humidity_400_std,0.863254137401719,-0.6893431969913041
31,relative_humidity_400_std,-2.259513058027926,0.2630905901408966
32,relative_humidity_400_std,-2.91279219627248,1.5822350748737735
33,relative_humidity_400_std,-1.987078651233615,1.311838469728567
34,relative_humidity_400_std,-2.454167495529139,-0.427278714598131
38,relative_humidity_400_std,3.696109924506919,-0.5003678947965822
39,relative_humidity_400_std,0.16591773164531107,-0.22972169837109518
43,relative_humidity_400_std,7.035214229641777,-0.4292328428303397
44,relative_humidity_400_std,-1.8282823283967211,-0.003221435952549194
45,relative_humidity_400_std,-3.1725755760430396,0.9459983509009323
46,relative_humidity_400_std,-3.8903191645893256,0.9684439459047635
47,relative_humidity_400_std,0.6773666683560361,-0.9543090585086419
48,relative_humidity_400_std,-1.6363140935072358,0.11171264376943138
49,relative_humidity_400_std,-2.474268860057117,0.20656253600347124
50,relative_humidity_400_std,-2.5310084935698245,0.7338226938038415
51,relative_humidity_400_std,3.97913971166434,-1.0895729207176499
53,relative_humidity_400_std,-2.805790673531889,0.20269466932000849
54,relative_humidity_400_std,-0.7329984142989147,-0.018457760270272575
56,relative_humidity_400_std,1.2152302663785932,-2.306485120217785
58,relative_humidity_400_std,-0.6772964953101586,1.1909517644924779
60,relative_humidity_400_std,-3.913028389438864,0.8845825225643476
61,relative_humidity_400_std,-4.827917633131214,1.4986128769945006
62,relative_humidity_400_std,3.724440332476354,-0.7020705961192137
63,relative_humidity_400_std,-4.636509385644655,0.3027254361162531
64,relative_humidity_400_std,-3.017514453772725,-1.4270536241194143
65,relative_humidity_400_std,-0.8536682726259668,-1.6128460475927464
66,relative_humidity_400_std,2.403049237866745,-3.5383668777583868
67,relative_humidity_400_std,-1.8761890840362723,0.3685926160730621
68,relative_humidity_400_std,12.970812723498355,-3.4670189721208167
69,relative_humidity_400_std,3.3223869564052366,-0.7530395501890891
71,relative_humidity_400_std,-2.64438230328626,0.5401107421127236
72,relative_humidity_400_std,-1.2588968175940738,-0.09790152728279056
73,relative_humidity_400_std,6.63520653279748,-1.4792085226510874
76,relative_humidity_400_std,-3.1879364415035707,0.40892226805271475
77,relative_humidity_400_std,-3.139757425249159,1.414037415475411
78,relative_humidity_400_std,1.6328800864629598,-2.0102931705574587
79,relative_humidity_400_std,-3.3454181442188267,-0.1534492349831449
80,relative_humidity_400_std,-4.641842008445803,1.6918928742923698
81,relative_humidity_400_std,-5.321510362148995,1.7196187477983502
82,relative_humidity_400_std,-4.372217229167623,1.0413341721192422
83,relative_humidity_400_std,-4.9343800161070135,0.7635899620706934
85,relative_humidity_400_std,3.2916654140256374,2.9532455812939076
86,relative_humidity_400_std,32.04199761965106,6.577827011921353
87,relative_humidity_400_std,-1.937097099270606,1.5214969661874778
89,relative_humidity_400_std,3.924043673831378,-2.8159329880147204
90,relative_humidity_400_std,-1.9464564390320023,0.0877468579658635
93,relative_humidity_400_std,-2.437372834974323,-0.2090488064326285
95,relative_humidity_400_std,-3.856331857087132,0.5935970812497188
