storm_number,variable,PCA_1,PCA_2
1,mean_sea_level_pressure_std,0.6656099816010645,-4.370236150242466
2,mean_sea_level_pressure_std,-2.1823119302653233,-3.646244938959679
3,mean_sea_level_pressure_std,0.6305138062778275,1.7068745019483704
5,mean_sea_level_pressure_std,1.4762571824629198,-1.8958094787894009
6,mean_sea_level_pressure_std,-4.285206782033964,2.3180501475978725
7,mean_sea_level_pressure_std,-9.111925995519888,2.595191543157139
8,mean_sea_level_pressure_std,7.233051295064822,-5.796067305543012
11,mean_sea_level_pressure_std,-3.77077296010961,1.5316461249459945
12,mean_sea_level_pressure_std,-3.776021824842445,3.625550741105562
13,mean_sea_level_pressure_std,-5.764523638333069,4.280266715986957
16,mean_sea_level_pressure_std,4.4043307645925145,3.0516525747145367
19,mean_sea_level_pressure_std,1.793415799832199,-0.025480005649885132
21,mean_sea_level_pressure_std,8.86662827965949,4.086822010625139
26,mean_sea_level_pressure_std,-1.7157048678994993,6.363834329083404
27,mean_sea_level_pressure_std,7.945797777847204,4.038284035483304
29,mean_sea_level_pressure_std,1.016841130739794,0.14907295320520375
31,mean_sea_level_pressure_std,-5.849685803464305,-0.0014393724686270661
32,mean_sea_level_pressure_std,2.8628714242430537,-3.2260164029626095
33,mean_sea_level_pressure_std,0.6148700512626498,-2.644216221096405
34,mean_sea_level_pressure_std,5.622245214444276,-1.8047334888904412
38,mean_sea_level_pressure_std,-3.300425506538322,-1.2656806275880654
39,mean_sea_level_pressure_std,-0.6232835437608161,-4.676208774279152
43,mean_sea_level_pressure_std,-6.099932227038314,0.58131587099197
44,mean_sea_level_pressure_std,7.519078183265777,1.1664659546939955
45,mean_sea_level_pressure_std,-0.293726234473843,2.911608512514386
46,mean_sea_level_pressure_std,1.549000727094055,0.9394358896232394
47,mean_sea_level_pressure_std,-7.673441137442123,0.2193181649501662
48,mean_sea_level_pressure_std,3.626597540220192,-2.6367202910905703
49,mean_sea_level_pressure_std,-5.0345579028175536,0.2858635560673536
50,mean_sea_level_pressure_std,-4.718058165315764,-1.755521926749916
51,mean_sea_level_pressure_std,-1.5649912046712642,-1.9847374597014333
53,mean_sea_level_pressure_std,-2.903761524021526,0.821416866770876
54,mean_sea_level_pressure_std,0.315467907990262,1.1584491297155688
56,mean_sea_level_pressure_std,5.439805759719355,1.2936283677590366
58,mean_sea_level_pressure_std,2.946314488278673,-1.230507279636269
60,mean_sea_level_pressure_std,4.151962834975662,1.229259325036131
61,mean_sea_level_pressure_std,0.05501049506782873,1.8482467060422505
62,mean_sea_level_pressure_std,0.7538229369827366,-2.142303549847276
63,mean_sea_level_pressure_std,-1.5019932035861332,-3.13481879602304
64,mean_sea_level_pressure_std,-2.2556648716379537,-1.227768472035554
65,mean_sea_level_pressure_std,-6.674704952299177,2.269185383199574
66,mean_sea_level_pressure_std,-0.5259154010258102,-3.471775477806766
67,mean_sea_level_pressure_std,7.287309028835698,-4.536911171384199
68,mean_sea_level_pressure_std,-6.933799235712255,0.4390659461943018
69,mean_sea_level_pressure_std,1.2655804803833908,-4.209557126780988
71,mean_sea_level_pressure_std,-7.135922851168298,0.32388013355432943
72,mean_sea_level_pressure_std,0.5699059180611472,0.648956484145393
73,mean_sea_level_pressure_std,-6.25489513652924,-0.10341872449311687
76,mean_sea_level_pressure_std,2.9726771623739325,0.19309150550413784
77,mean_sea_level_pressure_std,-8.762276350337519,4.517152466547224
78,mean_sea_level_pressure_std,1.8838077892018001,-0.9998768514239333
79,mean_sea_level_pressure_std,-3.7719781544212974,-3.1501319530231937
80,mean_sea_level_pressure_std,-0.9149668992966754,-2.816665734985164
81,mean_sea_level_pressure_std,-1.0897404623802265,-4.907040223040753
82,mean_sea_level_pressure_std,-1.4182186071274137,-1.4262027460587963
83,mean_sea_level_pressure_std,2.2863794106758384,-1.8693300649301996
85,mean_sea_level_pressure_std,2.1715416211989473,0.21562215952313898
86,mean_sea_level_pressure_std,9.896135591963704,0.7519555841337259
87,mean_sea_level_pressure_std,10.584112067078612,6.277354998903787
89,mean_sea_level_pressure_std,7.734286402733753,0.6517543227600203
90,mean_sea_level_pressure_std,0.23781338578274472,0.20919676949541646
93,mean_sea_level_pressure_std,9.153559631738464,6.480200783247519
95,mean_sea_level_pressure_std,-9.624194697580759,1.7757500562538768
