storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15
1,vertical_velocity_950_mean,7.837995535320479,-3.4321489670160745,0.8696689895461243,-2.5741834539151585,-2.3312581875920766,-0.7279612632943907,1.4304548437163969,-0.809431691003925,-0.10111447067889759,-0.36461384635764504,-1.062683528872789,0.11036188006502066,-0.040788638369083814,0.06287985758488368,0.7089772610864052
2,vertical_velocity_950_mean,0.35763293559689796,-1.60971070084834,-0.8144074417465841,-0.18320981560790933,-0.36479782909906094,0.8286212193988445,-0.35045614294185046,0.3730246298191888,-0.15074891924908798,-0.9333828359727548,0.4631893245482747,-0.48289970333983706,0.31893795818039933,0.1091304916558638,-0.023683755055206247
3,vertical_velocity_950_mean,-1.4616385092275308,0.7643611494373707,1.0585124762991827,-0.5112231272924853,-0.26546628551099816,1.2824905678617056,0.9338137892226837,-0.867164424706628,0.25260993788112257,0.044877472296805575,0.2989034243874111,0.016217529850189635,-0.1373914204445234,0.30134018486178504,-0.5922580753918166
5,vertical_velocity_950_mean,-2.065359341915465,0.46200662980046237,-0.8660756347849512,1.3874339126776403,-0.16176029033477918,-0.6493427962580703,-0.5623745245428384,-0.22101022398474618,0.3898930789736391,-0.046951500348472786,0.08118539682714399,0.07214511893349897,-0.26174713187272847,-0.04412611333526408,0.14104864070534945
6,vertical_velocity_950_mean,-0.3245632756296495,1.7549411844873308,-0.7547512472467327,-0.9919084057705111,-0.8603004629449533,-1.5206065005765834,-0.42392328515226846,-0.5009166530407846,-0.28839340989367984,0.052134332840359586,-0.44735869991430416,-0.11494209044104571,-0.516793756618167,-0.0029343112640755962,-0.0019384990948013304
7,vertical_velocity_950_mean,3.1999787380672884,-4.086457985446254,-1.4727134394723862,-1.4721656365389095,0.32238658936462433,-0.5193507588885201,-1.1064319070271884,0.14748529904499602,-0.021427782678919302,-0.41904028178015534,0.3785548939228289,-0.09960469462575532,0.3845645876274782,0.7937893255243738,-0.52570083886647
8,vertical_velocity_950_mean,5.3671375729788835,1.8640853228459493,-0.15481147064633932,-1.9159444164306285,-0.6870487314102827,-0.8081078014468533,-0.15801530163432778,1.2156602403592607,2.4447530275123355,-0.7476100636327321,-0.7333764311163001,0.09738422622105204,-0.09180925183235056,-0.1801952125227608,-0.29771336572457663
11,vertical_velocity_950_mean,-3.0364415043293755,0.5134632835513956,-0.4660409697256313,1.0061017887820167,-0.47149383067242717,-0.0010276553855648382,-0.4472564222367039,0.03149049601958312,0.1344719546602569,-0.36351996713989293,0.2609346994072592,-0.04650045686858019,-0.41255927377190627,-0.31115848837595145,-0.21896725170261802
12,vertical_velocity_950_mean,-3.891271730022686,0.4811983604470218,-0.3619852014562527,0.2884201684710221,-0.4433454452482684,-0.2779892778131973,0.13803853309165223,0.07682005605165383,0.055669670217688656,-0.2618158922983549,0.4971325663393347,-0.22308660771456862,0.07380346677237054,0.0021924550102367475,-0.42255613909645606
13,vertical_velocity_950_mean,-5.587236538964093,1.764465417853495,0.13136804322704373,0.280455284718879,-0.7083273108904217,0.16426744262151094,0.5188928908399817,0.04110774668896955,0.14466745753430715,-0.2518442198993371,0.037503201416361036,0.2181221553234169,-0.03663794252246822,-0.1499265314115848,-0.4108268235869792
