storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,relative_humidity_20_mean,-1.6935361766939845,0.5888571614710287,0.17020865168933408,-0.07599248051482979
2,relative_humidity_20_mean,-1.0403259245305718,0.09908498322172454,-0.025680893295373,0.16766553811034307
3,relative_humidity_20_mean,-2.119709633914196,-0.00310177136568916,-0.024287705393441668,0.04353067477613299
5,relative_humidity_20_mean,-2.5718202980984923,0.11082176726713788,0.14742755723020423,0.19693766814978794
6,relative_humidity_20_mean,-2.615157038630044,0.12639294166331233,0.1686445104994307,0.21959409917659492
7,relative_humidity_20_mean,-2.549534160685324,0.11580977283613995,0.1377518757785188,0.20850604476799198
8,relative_humidity_20_mean,-2.693105558237946,0.1098083437874943,0.16991957844385872,0.23211929122840666
11,relative_humidity_20_mean,-2.5584079992691766,0.10000250279585572,0.14827818043009403,0.19937735932902695
12,relative_humidity_20_mean,-1.7036303271674884,-0.01148888329973429,-0.0886125410951443,-0.047442110803137955
13,relative_humidity_20_mean,-2.1681132442973716,-0.014372296866338516,-0.07427262496536263,-0.0034865933340629857
16,relative_humidity_20_mean,-2.2900097075578696,0.1690705193540304,0.14137242826886365,0.16633025585800595
19,relative_humidity_20_mean,1.9287360977031525,-0.07406494943166293,-0.45313991703679435,-0.2652401151379117
21,relative_humidity_20_mean,0.389821631384388,2.3758839143697186,0.41820421154475246,0.6007269690619114
26,relative_humidity_20_mean,-2.3684652267766237,0.08360682391940681,0.12443748630221241,0.16900653611970046
27,relative_humidity_20_mean,-2.360895114374286,0.054133809622129124,0.11681141534176769,0.15408263902759717
29,relative_humidity_20_mean,-2.305411522015047,0.038899325305346816,0.09910750809343595,0.10598584428180925
31,relative_humidity_20_mean,-2.4771434453469214,0.09416560690576015,0.1365576189520669,0.13250696154101282
32,relative_humidity_20_mean,-0.756987124434713,-1.0420040217780129,-0.7245516271097237,-0.9782888272380786
33,relative_humidity_20_mean,-1.3915672556006438,-0.5999159490083168,-0.4231943873040685,-0.5948142039483866
34,relative_humidity_20_mean,-2.419619591799044,0.14935961615228177,0.13235022042791322,0.20008236609385244
38,relative_humidity_20_mean,-1.6714843281867486,0.46461593429409775,0.17734991166027383,0.11912974971840107
39,relative_humidity_20_mean,0.2711740175893519,-0.9513253614451209,-0.7853160698687168,-0.6582635943160332
43,relative_humidity_20_mean,0.8917892001149529,4.148023013901111,0.899748007629043,-0.8902715408574489
44,relative_humidity_20_mean,-2.1956073460347247,0.28503827845960517,0.059097809519981684,0.22350774623008232
45,relative_humidity_20_mean,-2.6188944495664552,0.16414186382424556,0.1995330631823167,0.22342158535878112
46,relative_humidity_20_mean,-2.4437586460516165,0.15045665289870533,0.160661913419582,0.19333886597635894
47,relative_humidity_20_mean,-2.242523367359754,-0.08986932247868858,-0.1542601245685512,-0.1277013542126764
48,relative_humidity_20_mean,-0.0734651902124928,-1.1587364786910943,-1.4493761530565479,-1.3436801840314714
49,relative_humidity_20_mean,-1.849015802116449,-0.10714226713972352,-0.14364370851204358,-0.10490173491688567
50,relative_humidity_20_mean,-2.292949818882632,0.0235980551672227,0.039556031060211765,0.11008952777776672
51,relative_humidity_20_mean,17.127738624904698,-8.157800284612394,4.129731586412102,-0.8088911767344492
53,relative_humidity_20_mean,-2.1927799475867413,0.2502615765844547,0.23181765611436725,0.20586003584239027
54,relative_humidity_20_mean,-2.294957886758922,0.07717052528914166,0.05917824014219989,0.1900951540740263
56,relative_humidity_20_mean,-0.5026673240869013,-0.18505357099911263,0.07249965652336947,0.1276780661754352
58,relative_humidity_20_mean,25.597564148668468,8.880475541181907,1.2518792337944906,-0.9831445644370084
60,relative_humidity_20_mean,-2.587504331852907,0.1431967805396361,0.17641018265845657,0.23204806747335235
61,relative_humidity_20_mean,-2.5715352257833337,0.11213036512788103,0.17354519153497,0.21983811404584355
62,relative_humidity_20_mean,4.087385210233218,-2.5031054280099925,-0.8913294574908417,-1.9061914308072025
63,relative_humidity_20_mean,-2.663871520804267,0.14918372563797497,0.18874543895808918,0.21934270308600176
64,relative_humidity_20_mean,-2.6389380209093916,0.17164615393403462,0.17684126238639727,0.2261199658268319
65,relative_humidity_20_mean,-2.625005287869716,0.10760500221239068,0.1543178364113816,0.1961205982497618
66,relative_humidity_20_mean,1.0297791976724553,-0.49399296294072653,-1.025998270493874,-0.9146334438560195
67,relative_humidity_20_mean,-2.0937391997194683,0.1822798716074482,0.10929481656233493,0.04651805604938991
68,relative_humidity_20_mean,-0.5495714471284301,0.4810080540257887,-0.030428376694733944,0.07482999430659087
69,relative_humidity_20_mean,1.2805857433678152,0.037098326196812415,-0.5083776619580661,-0.258760270761755
71,relative_humidity_20_mean,-1.6082152475350708,0.19303705233411889,0.1849790775588565,0.10341225195570662
72,relative_humidity_20_mean,3.8248919616608035,2.1892493590960966,0.7002589550511824,-0.32785006648186954
73,relative_humidity_20_mean,4.251476943425412,-0.5089251972494806,0.05860709724253588,3.3518728246768332
76,relative_humidity_20_mean,-2.423198079686681,-0.008635667441676858,0.02126857863590438,0.045019650038559504
77,relative_humidity_20_mean,-1.377903790277821,-0.23960295476831622,-0.33754720227158286,-0.465582064175946
78,relative_humidity_20_mean,-1.6231807916821275,-0.16973214457921942,0.12189418233295199,0.12546376154522298
79,relative_humidity_20_mean,-2.65425659720023,0.1256718702802472,0.1741559653055644,0.2246041960117914
80,relative_humidity_20_mean,-2.665893295211631,0.10606334650094988,0.17291673945716404,0.22966489558589592
81,relative_humidity_20_mean,-2.6611959020261042,0.10210111671402633,0.16178942265137497,0.21500900438990178
