storm_number,variable,PCA_1,PCA_2
1,vertical_velocity_900_std,11.241140442952437,0.46905097696015946
2,vertical_velocity_900_std,6.049489002941039,-4.9692285164271945
3,vertical_velocity_900_std,-0.15707122457775707,1.6899440408224828
5,vertical_velocity_900_std,-4.9272349506354365,-0.17092087832274006
6,vertical_velocity_900_std,-0.8884391088081135,2.2407019597380216
7,vertical_velocity_900_std,2.7946418705802136,2.300614940627596
8,vertical_velocity_900_std,4.701889302563016,2.060796832988637
11,vertical_velocity_900_std,-4.657589609145593,0.8987445154342848
12,vertical_velocity_900_std,-4.20467394859602,0.33152395139113133
13,vertical_velocity_900_std,-6.771518074396466,0.6658436305635848
16,vertical_velocity_900_std,-0.8905431217879461,-0.4250778588486293
19,vertical_velocity_900_std,-4.081460841604427,1.0537232032216644
21,vertical_velocity_900_std,2.885487856694948,1.2954032165834006
26,vertical_velocity_900_std,-2.2545054046539246,1.251009551509965
27,vertical_velocity_900_std,-6.717647012541268,0.34774379495884444
29,vertical_velocity_900_std,3.305850522044726,-5.331529884925871
31,vertical_velocity_900_std,-2.8594156328370888,-0.114567282674323
32,vertical_velocity_900_std,-1.5493654766764098,-1.915278927826731
33,vertical_velocity_900_std,-3.8049698137152084,-1.6938550888800243
34,vertical_velocity_900_std,-0.6408566828776526,-3.9992572490335077
38,vertical_velocity_900_std,7.881436250949058,-1.5507606794025504
39,vertical_velocity_900_std,-2.4504198496970613,0.40343501441138524
43,vertical_velocity_900_std,3.0933502568012874,0.5804356077691845
44,vertical_velocity_900_std,-4.646143036565936,-0.2620745024715569
45,vertical_velocity_900_std,-7.710262362214084,0.11775901170521764
46,vertical_velocity_900_std,-5.104781875863819,-0.7550010909004876
47,vertical_velocity_900_std,1.5395039632214338,1.4176074166999606
48,vertical_velocity_900_std,-3.103304050939733,2.0225118421163626
49,vertical_velocity_900_std,-5.559173062617822,-0.7609010376196185
50,vertical_velocity_900_std,-3.2755222680444076,-0.6367691282626099
51,vertical_velocity_900_std,-3.688217881928499,1.7564762457052117
53,vertical_velocity_900_std,-0.4849152417117949,-2.3786734547841006
54,vertical_velocity_900_std,1.2832171749234746,2.1603739552088603
56,vertical_velocity_900_std,-3.527952559782192,-0.3000989268410221
58,vertical_velocity_900_std,-0.10940677790758639,-0.15742502675197598
60,vertical_velocity_900_std,-4.11889523126206,-2.529651177994176
61,vertical_velocity_900_std,-4.970136041697341,0.40006546319478214
62,vertical_velocity_900_std,-2.4731835055183473,-0.9327525895738521
63,vertical_velocity_900_std,3.9714733820276753,-6.7717748263895015
64,vertical_velocity_900_std,0.41710647104561616,-2.1401895225455503
65,vertical_velocity_900_std,-0.9211815465677974,-1.037473962150459
66,vertical_velocity_900_std,9.879986358488692,2.2923418164526037
67,vertical_velocity_900_std,-3.8253452464293654,0.9694630175203066
68,vertical_velocity_900_std,3.711235481496316,-3.3754106031098567
69,vertical_velocity_900_std,-1.0792084916243625,1.1821267706411644
71,vertical_velocity_900_std,-5.0641221589390755,0.24438974206682448
72,vertical_velocity_900_std,-1.66732540267998,3.1032353166835556
73,vertical_velocity_900_std,6.952933645105171,9.933112874934723
76,vertical_velocity_900_std,4.249895002806544,-1.0739524176890396
77,vertical_velocity_900_std,-3.3249559017138757,1.1141699912788903
78,vertical_velocity_900_std,4.359547495379233,1.478765515255565
79,vertical_velocity_900_std,12.41792462471982,1.8222057736047992
80,vertical_velocity_900_std,8.904739767545978,-4.523347134254114
81,vertical_velocity_900_std,4.534311802511085,-1.1258755954586612
82,vertical_velocity_900_std,-0.13445675055566633,0.8531294831894369
83,vertical_velocity_900_std,1.6541031164455542,1.725483054543487
85,vertical_velocity_900_std,12.90355594893949,0.8412835409471987
86,vertical_velocity_900_std,1.6519243897865183,-1.745133043426004
87,vertical_velocity_900_std,-4.730663750306568,0.06121411437429752
89,vertical_velocity_900_std,1.8504982033244577,0.7605658419987326
90,vertical_velocity_900_std,-4.19457863711369,1.6153431459893113
93,vertical_velocity_900_std,1.9846419841012255,0.4096734057704272
95,vertical_velocity_900_std,-3.650441782860643,-1.1932881702979024
