storm_number,variable,PCA_1,PCA_2
1,2m_dewpoint_temperature_min,-4.853080131586125,-3.4293412868948243
2,2m_dewpoint_temperature_min,-1.4264681042300766,-0.21883272508403992
3,2m_dewpoint_temperature_min,-2.9550191401210726,-1.0687280982131573
5,2m_dewpoint_temperature_min,-8.114959526986507,-1.9095747235724616
6,2m_dewpoint_temperature_min,-3.9218958771414374,-1.0576261413941972
7,2m_dewpoint_temperature_min,5.849865445556589,-0.6756350882723551
8,2m_dewpoint_temperature_min,0.3530091190214006,-0.48924678232015084
11,2m_dewpoint_temperature_min,3.1128034504979323,1.5601356630996928
12,2m_dewpoint_temperature_min,5.714861713934854,3.5287800227216266
13,2m_dewpoint_temperature_min,2.8797574008827733,3.7237676143767002
16,2m_dewpoint_temperature_min,1.1853950765951515,0.8995824988369833
19,2m_dewpoint_temperature_min,1.482135944290811,-0.5043763199535637
21,2m_dewpoint_temperature_min,-4.865089809821039,5.2198555886943625
26,2m_dewpoint_temperature_min,8.019647618044985,2.7673520065527892
27,2m_dewpoint_temperature_min,9.042673111130576,-0.25270933030116327
29,2m_dewpoint_temperature_min,-1.7869413730397063,-0.17751467643554297
31,2m_dewpoint_temperature_min,4.923392265823129,-0.600855493199193
32,2m_dewpoint_temperature_min,-1.7753937784667095,-1.9012836783775544
33,2m_dewpoint_temperature_min,1.3845355309528364,-1.9196718458774462
34,2m_dewpoint_temperature_min,-0.9125688564365138,-1.6007492651171509
38,2m_dewpoint_temperature_min,3.972865679644274,-1.4295318508296841
39,2m_dewpoint_temperature_min,1.8627018449486137,-0.12955128007446748
43,2m_dewpoint_temperature_min,-8.023638185429382,6.220902716598727
44,2m_dewpoint_temperature_min,3.6968989216989723,-0.8714842211139999
45,2m_dewpoint_temperature_min,2.212454411811204,-1.9593602462162025
46,2m_dewpoint_temperature_min,6.917633580251384,0.6631000151526235
47,2m_dewpoint_temperature_min,0.39573671520036163,-0.9424624866135727
48,2m_dewpoint_temperature_min,0.9188893225308795,-0.34611408288371137
49,2m_dewpoint_temperature_min,2.5181349927578123,-0.7514444681121748
50,2m_dewpoint_temperature_min,3.991011746429285,-0.0803007384783021
51,2m_dewpoint_temperature_min,3.654730724162714,-0.2967610268373746
53,2m_dewpoint_temperature_min,-6.807907464435277,-0.5724854011929822
54,2m_dewpoint_temperature_min,-2.555195688169106,-1.769128035880916
56,2m_dewpoint_temperature_min,4.312180842593213,1.1243773863685385
58,2m_dewpoint_temperature_min,-9.22385818937827,-2.394709977474883
60,2m_dewpoint_temperature_min,-2.952813886860189,-1.4851201035838562
61,2m_dewpoint_temperature_min,-7.26590976151096,1.786342531547954
62,2m_dewpoint_temperature_min,-2.912202356805499,-2.947754742554038
63,2m_dewpoint_temperature_min,-2.440043931013951,-2.841321621093681
64,2m_dewpoint_temperature_min,4.20274671837696,0.25275910821417935
65,2m_dewpoint_temperature_min,11.188692055928298,0.8964173449956465
66,2m_dewpoint_temperature_min,-7.898190802120406,-1.0563780837987482
67,2m_dewpoint_temperature_min,3.145051102851839,2.1709768084800505
68,2m_dewpoint_temperature_min,-3.929654830452662,-0.3406274723123373
69,2m_dewpoint_temperature_min,-4.278109720838885,0.48834810605057766
71,2m_dewpoint_temperature_min,8.473788733159473,-1.1026536477605557
72,2m_dewpoint_temperature_min,-1.934576803851438,4.631264643962833
73,2m_dewpoint_temperature_min,-12.836584153163331,7.123929822786941
76,2m_dewpoint_temperature_min,-3.4332337177343284,-3.251975712801768
77,2m_dewpoint_temperature_min,8.269075762327752,1.4004119766706875
78,2m_dewpoint_temperature_min,-0.9669254471049995,-1.1372889705194082
79,2m_dewpoint_temperature_min,-3.7569514780634004,-1.4645232343000065
80,2m_dewpoint_temperature_min,-3.1677356105076706,-2.6591048300452185
81,2m_dewpoint_temperature_min,-1.9725847660605338,-2.714659753712682
82,2m_dewpoint_temperature_min,-3.323953639976267,0.8192924065085085
83,2m_dewpoint_temperature_min,-4.265111037343349,-2.133504375704065
85,2m_dewpoint_temperature_min,-3.7321023749061384,-2.705579664935167
86,2m_dewpoint_temperature_min,-2.486472864589515,6.247437477572219
87,2m_dewpoint_temperature_min,1.4713537240265855,-1.1214313266423446
89,2m_dewpoint_temperature_min,-0.9894386943728687,0.616362328011746
90,2m_dewpoint_temperature_min,13.3126512697698,0.17120440299541986
93,2m_dewpoint_temperature_min,-1.8240018181988804,2.2051501767695663
95,2m_dewpoint_temperature_min,5.123938995516029,-0.2063478364834203
