storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,vertical_velocity_30_max,-6.6685137303175175,0.827362874016148,-0.6616264017126919,1.863990052463233,-2.6116782319999303
2,vertical_velocity_30_max,-1.8752005696924963,-2.829865967588012,-0.3557436865481372,-0.6927983211009421,-0.5598245589687434
3,vertical_velocity_30_max,0.40943375211853034,-0.12774582122008132,-0.9225803266693215,-1.4887397125193238,0.8430432809302484
5,vertical_velocity_30_max,-1.2437898793309563,-0.5228717315623479,0.11541556015499232,0.30882847663724394,0.2801664313607937
6,vertical_velocity_30_max,-0.7785020735832732,-1.375839035420052,1.097426857130051,0.08301508449608747,-0.8428552809465337
7,vertical_velocity_30_max,-0.6926770452591264,0.4015508603773293,-0.7371981407214039,0.8263641715171579,2.331377661250262
8,vertical_velocity_30_max,4.937498275311531,4.98105373017886,-1.2209860166027404,-0.5889848607212557,-2.125004178342845
11,vertical_velocity_30_max,0.15953804167802252,0.7579938939219428,0.8133775000666758,0.1654678165131374,0.7374607893286661
12,vertical_velocity_30_max,-1.3946950266269167,0.6285888786020724,-0.9225405769297209,0.4981035539968943,0.6915823612510412
13,vertical_velocity_30_max,0.7092573927949616,0.16751400050527882,0.4790424341660733,-1.058020645592594,-1.4963050790747399
16,vertical_velocity_30_max,-0.6800674480826624,0.4061127772054312,-0.7053382431497983,-0.7622946797240846,0.5892243200191666
19,vertical_velocity_30_max,-2.379015803129673,-2.1666713805519504,0.7562539299980613,1.1992435130781973,0.5971713860793824
21,vertical_velocity_30_max,0.7753234113611518,-4.505675659157153,-1.892856800621614,0.025322573673908163,-1.0129729797406317
26,vertical_velocity_30_max,-0.42729419069214375,-1.6533331012890904,-0.5808924868404892,-0.6598287079404517,-1.280496224341078
27,vertical_velocity_30_max,-1.1043875523871616,-1.5175339427081405,-0.2870232535703842,-1.26471693939968,0.04553961964363904
29,vertical_velocity_30_max,1.4432709386654061,2.1204623627224217,0.5829236970798853,-1.5970201307424812,-0.8488249417403247
31,vertical_velocity_30_max,-1.6138103796878953,-0.7584404417819693,0.22601614763505007,-0.5519723409080358,1.6390397912611578
32,vertical_velocity_30_max,-0.8422694760873379,-2.655611981554001,1.9888706907885048,-0.27987753040251506,-0.5673443481210483
33,vertical_velocity_30_max,-1.9837983951666043,-1.6122266923622584,-0.8977303295562101,0.5287351088074432,0.9439885207064702
34,vertical_velocity_30_max,-1.4822821818400658,-0.798211574987702,1.053515613578481,0.014371709198466361,0.8424581292198776
38,vertical_velocity_30_max,-2.2608512899401223,2.5724942453782016,-0.1649917616529002,3.6454752755715307,-1.467280479195255
39,vertical_velocity_30_max,-1.352521675445986,1.414368740176906,-1.5764449647175616,-2.0089153229086056,0.04639291351626236
43,vertical_velocity_30_max,-1.9854066678726543,-3.4223903123577273,-2.361580692548501,0.19923406929180584,0.7653965299713198
44,vertical_velocity_30_max,-2.053986410465933,-1.0010212878471163,0.8862448650888446,-0.1868825378431284,1.176361948895803
45,vertical_velocity_30_max,-0.8784627793105193,-0.7765810076124866,0.17516204219840678,-0.0386836194525246,1.2109200438835126
46,vertical_velocity_30_max,-0.5110322902916665,0.1642980462123501,1.0621547383369345,0.4464584602439016,0.047372900410772016
47,vertical_velocity_30_max,3.384898170434012,1.0501497692031871,1.8872513081340894,1.0541589990205407,2.1805802480483982
48,vertical_velocity_30_max,6.508553510281118,5.239265788507584,2.0059786896130842,-1.3544753445959066,-0.15380329226642048
49,vertical_velocity_30_max,-0.8087065968608538,-0.4285247512711375,0.2445087852875101,-0.11133007243302369,-0.6767595461571058
50,vertical_velocity_30_max,-0.38554158277617284,-1.2909573777469852,1.2795220716328122,0.6821163361145085,-0.05525243623645618
51,vertical_velocity_30_max,-3.117731749913192,-2.8885435358309723,-0.4302399121018601,-0.23948180862659152,-0.429518034940194
53,vertical_velocity_30_max,0.7150909485481204,-2.214568907892409,-0.7065490954635225,-0.369046576888513,-2.1927508260724697
54,vertical_velocity_30_max,-0.1705232998122332,0.861588121023903,-1.5054039209734302,-0.9392369389459317,-0.5348574723430413
56,vertical_velocity_30_max,-0.9715055303455619,-1.8050451792765558,-1.380483220099203,-0.5496938883572132,-0.4098352375377272
58,vertical_velocity_30_max,0.9970360549126042,0.140821947386307,-1.196090868590722,0.6719749308540095,0.16229477914398535
60,vertical_velocity_30_max,-0.867632110567665,-1.364912703638285,1.047773715729662,-0.14576600189214953,-0.8647553065291332
61,vertical_velocity_30_max,-0.21516065879370191,-0.951839321075442,-1.936447926524035,-0.6442426780700067,0.20330361089631455
62,vertical_velocity_30_max,1.3615653629813957,0.722141416261248,-0.2595034802252835,0.19877095410903392,0.23564428876284424
63,vertical_velocity_30_max,-1.3070111941294689,-1.0359519129983983,0.3938765505591189,-1.59203733720399,-1.6275782628917135
64,vertical_velocity_30_max,-3.0743953330649854,-1.615247306911272,0.47555301662915683,1.9223370867190575,1.3618286215206008
65,vertical_velocity_30_max,-2.6739041263303998,-0.047458302785578214,3.496476935932393,-0.6986512471699573,-0.703799107860969
