,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
0,-6.789001132923918,6.139024138491534,1.2449156450203944,-1.4107190458254122,0.46159188071605345,0.014526432910231183
1,-6.713482340876997,5.3155553159275595,1.0396937283633234,-1.2114504653295444,0.5693686468026528,0.06036017097949013
2,-6.7343838656662856,4.294547841419873,0.9175424446827315,-1.052376036368843,0.4365250747099924,0.17000088377313838
3,-6.722759211734541,3.674787508402216,0.365806121015938,-0.7560737323914767,0.0763185943550321,0.07673400991687994
4,-6.655838686530317,2.4318122903503445,0.15856245637816554,-0.608431581050254,-0.2521887007825648,0.13049292585169225
5,-6.433857046457679,1.207322696256859,-0.3217044953726806,-0.10069895693476666,-0.9120343591304418,0.41191513974257915
6,-6.25408681697816,0.33478247472830525,-0.5699160955074721,0.5105470295021075,-1.0568447040181785,0.43935928258573115
7,-5.902526624683816,-0.588582089578401,-1.0120076367660793,0.9655890359297326,-1.015673864867801,0.34622981155116483
8,-5.5833921880119926,-1.0542167910031721,-1.69440418067512,1.4419989201232535,-0.6264969710827186,0.4953133469198878
9,-5.282936595645807,-1.346723416935262,-2.1207513862253946,1.7255759200162264,-0.13021527822925397,0.4770583436209553
10,-4.606689962535607,-1.7911790572409318,-2.4764531162857946,1.8415747249425447,0.3378485818228602,0.2792885842573488
11,-4.007391416306296,-2.066930171956068,-2.2745318439002697,1.476127309831935,0.5351901855690046,-0.3797902188425679
12,-3.391372282699255,-2.274613112198343,-1.6107519187015134,1.0109455336721398,0.8673593263177517,-0.6756424241338378
13,-2.851038677738116,-2.386548958065619,-0.6851232136202053,0.3832541224952754,0.5324875728744815,-1.114863134443432
14,-2.458283379190608,-2.6235458820880173,-0.002627766873755902,-0.24676548907544613,0.837048402505881,-1.2194306343379646
15,-1.8777388696242048,-2.862298508588485,1.226312903663888,-0.8786889934644868,0.623863610247724,-1.4159001307527348
16,-1.1586877300396519,-2.7493324943043316,1.907299924375962,-0.7433542349202549,0.24700473374715068,-1.2545136769881422
17,-0.28599721346436713,-2.3514632193523,2.4516605396314404,-0.2098634584664255,-0.4646595968063523,-0.9065663975824214
18,0.40289094180515367,-2.2752167015654385,2.775203978142353,0.19570646731453661,-0.9149732367316225,-0.48586923775816243
19,1.0650797360260036,-2.1679645027707184,2.9014521734449077,0.36274292750368314,-1.0353745308103406,-0.005950860122612468
20,1.345248313900712,-2.538598585562672,2.5861926944047164,0.3684250029937034,-0.6277877932385146,0.6334026027103236
21,1.8175880616778808,-2.752553585444973,2.232503270761308,0.4425829039316117,-0.11408041429661323,1.2037032684270481
22,2.360755217671424,-2.4691433691859315,1.7830416528623036,-0.05236897379706407,0.4249622831762834,1.4433952691877225
23,2.858528629301984,-2.122321396943754,0.9238536054769285,-0.3469931243028006,1.1655778670543149,1.4801645325649053
24,3.4847602894029293,-1.7863665755047156,-0.2583940186838277,-0.9203832719478325,1.1551772344130504,1.172145889613769
25,4.12234200643692,-1.2955015661354974,-1.2811410374607377,-1.5270147770794424,1.1467569672806686,0.6840790463919478
26,4.543941751049544,-0.9622142304861694,-1.8453855701528628,-1.9769460539684622,0.9930047805692227,0.21309538242005696
27,5.08745711032033,-0.6935161274660554,-2.1070528687963903,-2.2818730018083584,0.22811064704264267,-0.33360664878236396
28,5.525134767604946,-0.12534869332099557,-1.9309754848058676,-1.8981881756466852,-0.42107107499666263,-0.2659458543476102
29,6.094941272426218,0.38236566427826024,-1.7672485981750687,-1.4383132491730026,-1.1859288447210874,-0.2858533891838079
30,6.703207482887108,1.1651138722864147,-1.3860030113691582,-0.7129475425446681,-1.7197701700177408,-0.10899496040896617
31,6.951016514536401,2.00074077848157,-0.7669379500192209,0.15400771490202245,-1.793292974863694,0.02756671178714779
32,7.390850116316682,2.619595464408772,-0.138729075563946,0.9593591699489894,-1.1908291630547359,-0.2943733829811731
33,7.455861575024637,3.302878378346442,0.4974382140884471,1.8907806572549521,-0.2603539869240446,-0.31476916809518535
34,7.970187802885076,4.096633488725093,0.6686094529097076,2.091849337202053,1.1296580738278368,-0.44718197745418026
35,8.529672451833667,4.31901912359461,0.5700504637328461,2.5523833865304604,1.9537212015397643,-0.2495795389968537
