,PCA_1
0,2.181444435046212
1,1.2905361663279877
2,1.18108108334903
3,1.273171950666153
4,-0.013940100041598735
5,3.092087454877701
6,1.9374216084335303
7,0.01752025046847283
8,-0.5964587507308018
9,0.3112482023866326
10,3.030546870437571
11,1.7558907110092785
12,-0.2528809717099809
13,1.8542282204122813
14,0.8940506332429852
15,1.232333114926226
16,2.32745092531534
17,2.1806916494547024
18,2.7273684882052995
19,0.09765043594184536
20,0.5013660441802341
21,1.1335999365465539
22,1.6096294273112175
23,2.5363873343873653
24,2.183975267159985
25,2.7741348220433313
26,1.8469997975029733
27,2.1961694081933394
28,1.3003962952000663
29,1.5397192120781558
30,0.3524773155699208
31,2.5171094142684085
32,1.5859924814991069
33,2.0126494407926
34,1.8281508811096359
35,2.383384315114669
36,1.311296758106772
37,-1.1668312624251382
38,1.5251783047187089
39,0.2947594731791823
40,1.612236204679121
41,2.248795121294665
42,1.5762129357592731
43,2.366988401442991
44,1.9412139433945308
45,1.1115897264832117
46,2.034086583041381
47,1.253111388615323
48,0.916371001405255
49,1.3076619660679834
50,-0.18473709235694302
51,3.1372096609240336
52,1.8304886615468807
53,-0.09907983158720302
54,-0.6652774413495438
55,0.22713506516174076
56,3.0176087847678636
57,1.9309529279329043
58,-0.4717498895394133
59,1.9649598793423393
60,0.7366653988865617
61,1.1003440315243351
62,2.1501512220687022
63,2.088261347433052
64,2.7072793742173253
65,-0.09835382974180651
66,0.34424264703012925
67,1.0331719035833018
68,1.4656601250040175
69,2.2874729957004742
70,2.260963174263624
71,2.8416255142373754
72,1.8930585650611147
73,2.1017833709441516
74,1.016203936632901
75,1.5451663999239953
76,0.2711203243749673
77,2.528017703594433
78,1.3561737363477844
79,1.833366464917118
80,1.7876395955115667
81,2.380309691791935
82,1.1800511845401607
83,-1.1545614949917744
84,1.3903737394337488
85,0.4016494327330553
86,1.3144139919346862
87,2.0886346966212934
88,1.257992755331156
89,2.5534634218713177
90,1.725427388346937
91,0.6525009551350246
92,1.8690905906985602
93,1.2261774911983492
94,0.6722049803057792
95,1.2428961722000795
96,-0.19611905397218055
97,3.0828798174828997
98,1.668504681172244
99,-0.08867950586170259
100,-0.715534416177208
101,0.13438251757132597
102,2.8908777507449432
103,2.2727801978327675
104,-0.6479547926703128
105,1.9113341237725092
106,0.6098169395871218
107,1.015775802509428
108,2.002782065235967
109,1.9883260890194978
110,2.7269299188560687
111,-0.3048423087713601
112,0.12144738854891657
113,0.8927447806862849
114,1.3049051823298043
115,1.9768348763879189
116,2.2692313514727944
117,2.8784299757521854
118,1.9907406843130193
119,1.8909176045763672
120,0.5607544502679258
121,1.566556873524247
122,0.21454363189437664
123,2.5100843333276965
124,1.171929825160062
125,1.732234344082562
126,1.7393155143617247
127,2.344913985754497
128,1.0720289160312961
129,-1.0924019277437473
130,1.2913417077830533
131,0.5678060540741068
132,1.0339713578233416
133,2.0183772202643855
134,0.8691237775801943
135,2.759924943234329
136,1.5457829478458827
137,0.35014941961040846
138,1.6791744096427381
139,1.2089582092276023
140,0.46487066825503776
141,1.165921598996021
142,-0.21730508410778326
143,3.0208545747797726
144,1.537057070040257
145,-0.05497314692758337
146,-0.7467265813852909
147,0.054947463067148206
148,2.7891934325473433
149,2.54440419657619
150,-0.5548617378660566
151,1.848423626084219
152,0.48104306518832046
153,0.9086008163586616
154,1.8450315979780023
155,1.8685781051668742
156,2.7396107472240954
157,-0.4916576045196227
158,-0.07536659268010404
159,0.7629047740558428
160,1.1094322435576802
161,1.6486936949374664
162,2.3044145847190975
163,2.8876077568066223
164,1.924196409121778
165,1.7785902257074335
166,0.7234454171876883
167,1.511580046086097
168,0.17281913535495097
169,2.479397957714772
170,0.9842109837948201
171,1.5439582326750885
172,1.6417751402597047
173,2.284810273927811
174,0.9370156462311692
175,-0.9977696481534016
176,1.167734139736764
177,0.6762077589862393
178,0.7250091067808333
179,1.879583210198545
180,0.5737235517475264
181,2.947355656421688
182,1.3574253837040176
183,0.01213781899581079
184,1.4060532458703798
185,1.2136940625175838
186,0.26702139668383956
187,1.0538429263409936
188,-0.24000970047186465
189,2.9347030901234237
190,1.3907265080378557
191,-0.08528814445046529
192,-0.733181252536664
193,-0.0023793192382975947
194,2.6871277938084916
195,2.776513473781463
196,-0.40846178161236313
197,1.7600616127714002
198,0.344264474044007
199,0.7976143639996711
200,1.6074310730847992
201,1.7208306714004
202,2.7528058003281015
203,-0.6722757095574045
204,-0.16599797772797398
205,0.5873052879393545
206,0.9054244495847836
207,1.2898213533635432
208,2.398458288589936
209,2.877699365015412
210,1.7088197265525804
211,1.6236749513145265
212,0.5017204360416818
213,1.454698789947055
214,0.11935947379510708
215,2.458200825658432
216,0.8145292852191339
217,1.3184382208014274
218,1.6175219363930888
219,2.228775140677339
220,0.7517492278528223
221,-0.8968406953670126
222,1.019740898430205
223,0.7864008443202156
224,0.4267768766243117
225,1.861886516649355
226,0.1237809369223814
227,3.119805443563459
228,1.1859954949464315
229,-0.16124171777428709
230,1.0431258045535137
231,1.203008681208452
232,0.12839464009751422
233,0.9161315709475781
234,-0.28320912921201347
235,2.94262690488257
236,1.1729456654008956
237,-0.09731972785589582
238,-0.743710395326803
239,-0.017445756161628134
240,2.5173955133746158
241,2.7434485913640976
242,-0.29558220538038504
243,1.6951646539130616
244,0.20802932626779613
245,0.5712557657893761
246,1.4743100575555133
247,1.549275849801096
248,2.703627480002988
249,-0.7890232471503927
250,-0.2807012835816467
251,0.46569273215088725
252,0.8552997122568675
253,0.9207137945250067
254,2.6313568746768725
255,2.8898962597888977
256,1.4599752459047934
257,1.4530564013596492
258,0.3584954262116935
259,1.418272605365984
260,0.05723973432539137
261,2.3783432314712565
262,0.5843360314100408
263,1.062225891033506
264,1.6940399684702214
265,1.9754194539607566
266,0.5732422269594242
267,-0.8248274922762681
268,0.9207246645518387
269,0.7700398596680899
270,0.21739117310991507
271,1.6463677990628915
272,-0.2251571856765796
273,3.2467983727661744
274,1.0238920892103387
275,-0.36078372789717494
276,0.7216578050418125
277,1.0110590804666697
278,0.06551698438362435
279,0.7672811917919269
280,-0.2931605083360006
281,3.0158937844012232
282,0.9585472852465395
283,-0.09766249603531818
284,-0.7963982849816048
285,-0.040827908544806224
286,2.376629825375218
287,2.6720333846827815
288,-0.2274172816554012
289,1.6234276944375305
290,0.12188769710244102
291,0.4759349062326726
292,1.4209582266618388
293,1.3880855263188558
294,2.6203946700177636
295,-0.8678636097332996
296,-0.36355048307330085
297,0.3017962067886574
298,0.6191679453891471
299,0.7212720785163518
300,2.66411565713866
301,2.906830602122966
302,1.1968669711149196
303,1.3214922635400272
304,0.24380852685185178
305,1.3571868228484876
306,-0.0008207892845550901
307,2.228749052612943
308,0.36305504013331236
309,0.8061564658849975
310,1.6751171358944292
311,1.7422930321114305
312,0.4157801777467239
313,-0.7264631411536758
314,0.760909037129565
315,0.6502315833999733
316,0.08335090115153615
317,1.5191748613664742
318,-0.4466405043860665
319,3.359672151650509
320,0.8637719561030899
321,-0.40749556666735776
322,0.418099261737818
323,1.025090400968252
324,0.08051666484883985
325,0.6277664264803071
326,-0.31085560761458864
327,3.099456173599981
328,0.7435210523423917
329,-0.07797841374045722
330,-0.8072063671536115
331,-0.034169162001687625
332,2.275724090966141
333,2.7247876539681015
334,-0.16011384379024274
335,1.5146419152440156
336,0.020531363847772433
337,0.31721686165300633
338,1.4450557717442258
339,1.2232930208783221
340,2.606679304962752
341,-0.8998209958435871
342,-0.4883251731471815
343,0.13149100347391185
344,0.4251121682484784
345,0.6174777286836824
346,2.599101881725305
347,2.946854475717907
348,0.9630379107312007
349,1.1647264757793119
350,0.08595991049828239
351,1.213276363619869
352,-0.07754106183423082
353,2.150173251989748
354,0.2995433574943902
355,0.6531066330300801
356,1.6519118026143778
357,1.3959620926947078
358,0.23449392839302757
359,-0.6263529477749793
360,0.5265197790430537
361,0.43065747620318484
362,-0.03831156980014161
363,1.3573123354249694
364,-0.6139739872987499
365,3.348216592706937
366,0.7411641406579235
367,-0.383541447965671
368,0.2126425656551177
369,1.0218105515389373
370,0.16084500366466759
371,0.47904245849002214
372,-0.3016155050729836
373,2.6704849131272
374,0.5867881935162917
375,0.00043601771108092713
376,-0.8056034295169195
377,-0.01770472368086351
378,2.111803796478573
379,2.6849211783616815
380,-0.144414452451194
381,1.4300464386951837
382,-0.04207738189567323
383,0.18147515512147255
384,1.5413453680921592
385,1.1163838431170106
386,2.6425921344099907
387,-0.9043466373080152
388,-0.5740379725073465
389,0.13222204901175816
390,0.25449958956167407
391,0.6668716233809195
392,2.5645291091858637
393,2.9609357983429145
394,0.7104784897134542
395,1.0128962599348972
396,-0.05865170894108007
397,1.082218044382143
398,-0.07835628485986113
399,1.9835800903711402
400,0.12847174482117285
401,0.5920059223424017
402,1.5540644589546337
403,1.0034120890575005
404,0.09230171604573034
405,-0.5708660696911539
406,0.33527270088871164
407,0.14605956418161786
408,-0.14135951112370926
409,1.3866553206552026
410,-0.697325237096332
411,3.3873646320066357
412,0.5895012942399771
413,-0.37991317794298163
414,0.20617011687852327
415,1.0556108275048812
416,0.21751685960682632
417,0.40528312327579163
418,-0.3051837725475628
419,2.616584943013832
420,0.4585909812875899
421,0.050210972068925774
422,-0.7690093247613544
423,0.02629262300219959
424,2.034407031432376
425,2.602195636295263
426,-0.0777139967144368
427,1.3277168757048616
428,-0.1133422923393318
429,0.028353869956848854
430,1.6385384810703338
431,1.028147922115438
432,2.700990556427339
433,-0.9073891433248046
434,-0.6216789521843541
435,0.1291987322156687
436,0.14089183747893325
437,0.3468343512941595
438,2.5525042507036995
439,2.9953027650410116
440,0.3996115780761478
441,0.8847450206730085
442,-0.17851100186845958
443,0.5828085752396676
444,-0.03637496581982791
445,1.8803264301664426
446,-0.005265818629999974
447,0.5615613251129494
448,1.3210136924920555
449,0.6329050504978213
450,-0.03963713333882957
451,-0.3984903436655294
452,0.19861037555138888
453,-0.07655736788608047
454,-0.21685799265751593
455,1.3972262043483745
456,-0.7304324111647568
457,3.346088096519624
458,0.4855832869820717
459,-0.3829638872066865
460,0.2575633138708386
461,1.1064886402916891
462,0.3157944824086716
463,0.44741355009721556
464,-0.2892385446816911
465,2.5490246826480663
466,0.2697387004845664
467,0.07672780829642523
468,-0.7027474383738282
469,0.018596064270678392
470,1.9531451747122528
471,2.542293092431807
472,-0.08022987167129003
473,1.2910512606661135
474,0.3687096860645753
475,-0.13023327051302702
476,1.7034403676741694
477,0.9182483275059139
478,2.7043480903150763
479,-0.9406514544161694
480,-0.6292037934786746
481,0.135918727736641
482,0.047720373547798345
483,0.31140081756334803
484,2.5501406720694413
485,2.9779527528809036
486,0.1571720940651231
487,0.7333035169880912
488,-0.30921194361070137
489,0.3703679014110479
490,-0.006950962656276705
491,1.6557597921127565
492,-0.1068507992757286
493,0.4829827417628853
494,0.9956752387598571
495,0.2792900336344131
496,-0.07889659766023582
497,-0.38285588262008785
498,0.07586409045775716
499,0.09718444513826024
500,-0.08508523728294248
501,1.3959751367269058
502,-0.7448102681217293
503,3.303821953789864
504,0.4497144883901859
505,-0.35143898323060474
506,0.32231368679401096
507,1.1414165003742953
508,0.44056412879010226
509,0.5509962387674207
510,-0.29123100610655006
511,2.490468282907432
512,-0.006791100795006888
513,0.08544739597985795
514,-0.665781578700623
515,0.22918297821681016
516,1.80804959269161
517,2.4809212108081033
518,-0.06294971755028578
519,1.2988936226908687
520,0.32057816381671217
521,-0.23795465667919413
522,1.7285072292825512
523,0.8731401800276168
524,2.628239350981576
525,-0.9735047336445465
526,-0.6241583618245296
527,0.13934785886777584
528,-0.03211550957245157
529,0.07882499880646437
530,2.4537661445785304
531,2.8984118388087547
532,-0.02043660781091372
533,0.5875060211015108
534,-0.37687304883872597
535,0.16556984199412655
536,0.301308186064027
537,1.45509127038252
538,-0.1798806252492383
539,0.3399883504221557
540,0.6326849541945356
541,0.0036275155623085586
542,-0.06470370507982914
543,-0.3946242954292415
544,-0.07500704117925361
545,-0.004902411892966807
546,-0.10474876798040722
547,1.4313734515707828
548,-0.7441148762718904
549,3.2525699222126687
550,0.43700757195776285
551,-0.3576791902606
552,0.4743608393872457
553,1.1646542988011501
554,0.4645387701024469
555,0.5416753791731413
556,-0.294397227522052
557,2.3073834064473377
558,-0.2544782569327203
559,0.07643272330137063
560,-0.6264731267916296
561,0.20967867167237425
562,1.6107303436287195
563,2.448015755450935
564,0.03075643575400966
565,1.3688377524076454
566,0.29520302824738687
567,-0.3216238909950224
568,1.6371879889367786
569,0.8098328538931283
570,2.4502633871323227
571,-0.9571595757514874
572,-0.620150829319002
573,0.12321499984542206
