,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9
0,-4.966744340997147,-1.8955701023450808,3.2925430103616216,-0.40141711724846574,-1.6713786779983104,0.030485196689926428,1.2158001170713084,-0.8352876693065595,0.6373842739939818
1,4.304167716606316,4.375987684129771,0.4993266602030572,1.6142282466109321,0.2697995986769061,-0.5194399718127323,0.0689028819188274,0.24264789443694956,0.14443251590464193
2,-0.5249193312030087,-2.4175460744736306,-0.36789974055246083,0.9450296226781508,-0.4572966741471634,-1.6486117434712368,-1.4571800932576393,0.883046556702284,-0.6153213767550482
3,2.2097151053694857,-4.333574780063515,0.6961107982215868,0.09989257398372899,-0.393025219848094,-2.3501551300745023,0.3287831167610824,0.5475879943539123,-0.3282618178915691
4,5.191019866744529,-2.34456892607174,-1.0585265840777476,-0.6357018264743594,0.8849911829422674,0.2985093976145133,0.46427405738408983,0.3073279369421192,-0.0027647864781620403
5,-5.164027333850612,5.800631095074296,-0.15189908677140018,-2.9446649639110554,-0.3531458628762154,-0.13293455211597371,0.485760294603487,1.4129638669548847,-0.1356995921343643
6,-1.0392588345655565,-0.3855124217773443,-0.30536391965963855,-1.6180055407023712,-0.2575908238738412,-0.5626786486985302,-0.7003682369920514,0.14632410380188984,0.5109110621666014
7,5.315917079835527,0.568636264374075,-0.756134749720039,-0.5829470952565075,0.5498302251565312,-0.2319707325983263,0.18541462911181036,-0.13459175607272758,0.1005805309898867
8,2.7331108483197317,-0.6877581771150397,1.6541971921090526,-0.41707038781071576,0.9604159750807151,-0.2767023653189602,0.07232591310739975,-0.24240189305948226,0.3135863697792508
9,-11.578601130849872,-3.7512967447881684,-1.568094946905521,-0.695690159271948,2.2900072216691254,0.06346835621079365,0.5250484678946095,-0.48864716141462167,0.23648992065917795
10,1.751648652997774,0.21031515615955143,-1.7458123726277401,0.33395799903248624,0.706612574284601,0.7201754311192369,-1.1383033325998992,-0.7479371849899406,0.2594097367210002
