time_step,variable,PCA_1,PCA_2,PCA_3
1,mean_surface_net_short_wave_radiation_flux_mean,-2.8225835229542136,5.269107986695576,-3.7013548858784433
2,mean_surface_net_short_wave_radiation_flux_mean,-4.534075930645197,3.834621524843663,-3.6280767138079733
3,mean_surface_net_short_wave_radiation_flux_mean,-5.563969083579187,0.7679922081661731,-1.7930352100987252
4,mean_surface_net_short_wave_radiation_flux_mean,-5.507712886732709,-1.4405663351301081,0.21916366137501955
5,mean_surface_net_short_wave_radiation_flux_mean,-5.211403824220423,-2.9522155995218657,1.5416378787569522
6,mean_surface_net_short_wave_radiation_flux_mean,-4.686784679775947,-4.08632916789216,2.0627688254351497
7,mean_surface_net_short_wave_radiation_flux_mean,-3.32898044874116,-4.992157666502415,1.8740578738920555
8,mean_surface_net_short_wave_radiation_flux_mean,-0.8925037841574951,-5.461668072294968,1.0057980984519836
9,mean_surface_net_short_wave_radiation_flux_mean,1.6825826076669064,-5.069757545085345,-0.22598016170226853
10,mean_surface_net_short_wave_radiation_flux_mean,3.8461146045883416,-4.027170376748216,-1.5607578636517725
11,mean_surface_net_short_wave_radiation_flux_mean,5.262680947321461,-2.898871636013787,-2.4165743639249198
12,mean_surface_net_short_wave_radiation_flux_mean,6.143451381667908,-1.828252744802948,-2.435170663670974
13,mean_surface_net_short_wave_radiation_flux_mean,6.5274214678915765,-0.6191226646877287,-1.654680978018516
14,mean_surface_net_short_wave_radiation_flux_mean,6.467455255298571,0.8868205604451859,0.10708958845177201
15,mean_surface_net_short_wave_radiation_flux_mean,5.56117512511093,2.715770937986691,2.79500938628469
16,mean_surface_net_short_wave_radiation_flux_mean,4.012911626022131,4.240392549679945,4.814853410423115
17,mean_surface_net_short_wave_radiation_flux_mean,2.4324167909954455,5.35229414791075,5.493185468415158
18,mean_surface_net_short_wave_radiation_flux_mean,1.6030923062532123,5.977081152364857,5.041686225478343
19,mean_surface_net_short_wave_radiation_flux_mean,0.8001497585929267,6.535608733105293,3.868092873331166
20,mean_surface_net_short_wave_radiation_flux_mean,-0.13449989269136428,6.961118047887993,1.9274670219393775
21,mean_surface_net_short_wave_radiation_flux_mean,-1.045910455810397,7.023808573921691,-0.34267671232369673
22,mean_surface_net_short_wave_radiation_flux_mean,-1.975220131477476,6.592732189124212,-2.4828600054088112
23,mean_surface_net_short_wave_radiation_flux_mean,-2.9006718087032146,5.663906191064776,-3.962937872206762
24,mean_surface_net_short_wave_radiation_flux_mean,-4.2330939214205285,4.039018435618215,-4.215285923820087
25,mean_surface_net_short_wave_radiation_flux_mean,-5.390710145546282,1.6002110210372227,-2.7063103864839717
26,mean_surface_net_short_wave_radiation_flux_mean,-5.807288688068923,-0.8847011960381492,-0.5106717029405505
27,mean_surface_net_short_wave_radiation_flux_mean,-5.60239964904591,-2.6492558185115276,1.2857384348553265
28,mean_surface_net_short_wave_radiation_flux_mean,-5.0511371576369894,-3.8098822537416823,2.1812615139515854
29,mean_surface_net_short_wave_radiation_flux_mean,-4.217022126810517,-4.67129577954751,2.414979554005181
30,mean_surface_net_short_wave_radiation_flux_mean,-2.5492343879815866,-5.453232831571789,2.0266910784905225
31,mean_surface_net_short_wave_radiation_flux_mean,-0.002671440279781117,-5.701161382051884,0.8901511757804995
32,mean_surface_net_short_wave_radiation_flux_mean,2.9804686486343774,-4.940785323284392,-0.8880281468403024
33,mean_surface_net_short_wave_radiation_flux_mean,5.07637978179594,-3.4651659622093245,-2.1342335900428058
34,mean_surface_net_short_wave_radiation_flux_mean,6.1308129048389635,-2.0228047295071927,-2.42050295401204
35,mean_surface_net_short_wave_radiation_flux_mean,6.545466951926091,-0.8115778774983375,-1.815032267734749
36,mean_surface_net_short_wave_radiation_flux_mean,6.38529380767454,0.3254907027890791,-0.6554616667505381
