storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11
27,vertical_velocity_20_max,-4.733939884385102,0.9415454238024284,0.374546026653516,-0.21382601186139383,0.29538137928061875,0.007346530126812976,0.00518002021971087,-0.1555843588668818,0.1694769978897625,-0.1302348444660211,-0.0631593737116734
29,vertical_velocity_20_max,3.9686383086250983,-1.8005371361120615,2.9339141611216455,-0.25117238808114895,-1.305493237134965,-0.3989060735830596,0.1943342747262403,0.5104673045691716,0.21767819552539985,0.3700484062680929,0.7097584327485306
31,vertical_velocity_20_max,-0.7616789140112965,-0.16544087818276368,-0.3847672077291656,-0.9302894625944629,0.3429649824632133,-0.18633599389281114,0.29772827954431363,-0.6489054780390641,0.21475811865315156,-0.4357899457338033,-0.1246629343377025
32,vertical_velocity_20_max,-4.702195097975171,0.6852832304913071,-0.2627781611225158,-0.07513820227151324,-0.13869572343006514,0.45626647085437566,-0.024063201380187832,-0.06700740734477888,-0.18750934329474384,0.11222801148369188,0.12961672490657203
33,vertical_velocity_20_max,-4.292863912683387,0.36082266711075817,-0.42394193740036445,0.014306797293085538,0.18858680356666138,-0.09126925950280985,-0.31302181790091593,-0.31935331756445573,-0.2016527849374365,-0.05044461280093347,-0.17865576145698536
34,vertical_velocity_20_max,-4.763190065788647,0.9154015850019834,0.15503143848891376,-0.4506895300041198,0.19256553595947812,0.296097065310865,-0.11130479976959298,-0.3553861109758875,0.11330117209990938,0.00896547857959734,0.11403184819422818
38,vertical_velocity_20_max,2.7180986007566843,0.2839672346928476,-0.16949615549910443,1.4764226401562064,0.45537652948685703,-0.30090115074839896,0.15862506457112865,0.6596739800617855,-0.474052642210572,-0.7991988731632557,0.18017589784066737
39,vertical_velocity_20_max,-0.16604120680617576,0.10619434065425118,-0.8250166898934146,-0.11970291321661682,0.3841654052393519,-0.8043348422888754,-0.546159956809625,-0.012769654774343341,0.5543390087851647,-0.004095281802170018,-0.04259053382515369
43,vertical_velocity_20_max,1.835953084377379,1.1448293044146172,4.721787847194513,3.056600910736575,2.67971352018499,-1.2462050952730803,-0.6478985186171831,0.3960523386697645,0.8344425183794822,0.5532255218212149,-0.1851263014221891
44,vertical_velocity_20_max,-4.347526008200321,0.7013297229879135,0.1094385925749215,-0.286059503866028,0.41413123001921437,0.10963513639369948,-0.24670755966675062,-0.07749873267125967,-0.0036207585956029497,-0.1156844959393823,-0.06325708069603272
45,vertical_velocity_20_max,-4.902092772682354,0.8312260505300982,0.5086596577719757,-0.26899524623693266,0.29178706117272496,-0.027250978454332525,-0.08993210981567358,-0.16456388633076802,-0.08744787901702754,-0.0017600594022272862,-0.018245984348362075
46,vertical_velocity_20_max,-4.163668729180283,0.8229637180042662,0.13209186943832962,-0.08105816966850636,0.01634293666399964,0.3417326064074072,-0.2871024042143499,-0.3260133941432873,0.22969163014687013,-0.02126001217871839,-0.21498080007078965
47,vertical_velocity_20_max,3.985645918746934,-2.4148632775507695,-1.8912960724766255,-0.666133739238073,0.11765281502055115,-0.798372822459837,-0.5313276049517796,-0.6476176736471874,-1.12502593503777,0.9567010957027071,-0.08240451174619172
48,vertical_velocity_20_max,1.2446334894322257,-2.69123828056469,-3.261899605914143,1.1224496792703793,-0.7726127952488786,-0.756137449271689,-1.0756186408149542,0.9069468338890638,0.23007279552657262,-0.7172164039432677,-0.6660887543453847
49,vertical_velocity_20_max,-4.757460941985667,1.0481234468459377,0.09782282522402326,-0.14079548580921256,0.3068718851997071,0.2621271075922492,-0.05419673085221474,-0.09831372673614154,0.07313469848393382,0.006586088868107171,0.0895135310539945
50,vertical_velocity_20_max,-4.328917281143382,0.6857987877280792,0.5480771009928229,-0.15855952390121145,0.045621257186251415,0.32797396051669514,-0.14933895170401967,-0.10280855761188387,-0.0014228083943528221,-0.00951573548440586,0.1541170810455289
51,vertical_velocity_20_max,-0.6423653717245528,0.6491577379100368,-1.3623985839371007,0.09841758857554783,1.6382975409665546,1.7683378239519754,0.6486243014543771,0.5513724038753296,0.05592068643247763,-0.11858305367646621,0.3621128240209329
53,vertical_velocity_20_max,-0.6766273860736058,0.9940680341777633,1.2130402105936193,-0.4508625761298754,-1.1008392973011396,0.07604202011843203,-0.045115735295655,0.3959323497309949,-0.5917469999609386,0.05976643839146816,0.5117918610389302
54,vertical_velocity_20_max,-0.08475066780435153,0.13121145357088052,-1.088380850164863,0.3617682575905135,0.3770794553130399,-1.032691511652462,0.07704391371905463,0.6143169016431594,0.3786272020638295,0.4723101456261337,-0.21870604249966463
56,vertical_velocity_20_max,-2.5829678810737393,-0.294464926171503,1.6402219144272188,-0.18439084773389716,-0.5474775141066751,-0.06517870390205988,0.1727031803870859,0.17030992236786105,-0.17207908771787273,0.2259215572883519,-0.22958733071259219
58,vertical_velocity_20_max,1.4923344768046003,-0.7631098886670243,0.5330547729328499,0.7058862465077073,-0.2581482927343784,-0.10637892402402836,0.12554098635623673,-0.3552195121109513,0.2365489865313162,0.3102083456201959,-0.6075589450132944
60,vertical_velocity_20_max,-4.916867459192237,1.3198753137078394,0.23842019215379068,-0.13746230945591326,0.31681736097643026,0.358932039765282,-0.04923473160797356,-0.30959470568395026,0.023605186284178275,-0.2377503408120055,0.05572037084006025
61,vertical_velocity_20_max,-4.085350089274497,0.9613246635845286,0.35978467202268233,0.12049685363485967,0.44061395175180207,-0.0926088366535553,-0.03233738641155694,-0.13591605309595933,-0.08153578132700486,0.0777788818450131,0.03630855781792974
62,vertical_velocity_20_max,-0.03406045977953828,-0.4836481254700335,0.8821208772715957,0.30985128441249987,0.17403092129476094,0.9359616572101105,0.09800530767487506,0.3982839391593868,-0.287954269446565,-0.5192316057550831,0.11890615795053326
63,vertical_velocity_20_max,-1.460128206943017,-0.3771098534439363,4.25456578529879,-2.2769107090599037,-2.6644880437585345,-0.25178369075992624,1.553048351046752,0.27956046204184853,0.5731006451727588,-0.006661177441696515,-0.544597321872286
64,vertical_velocity_20_max,-4.223141978326007,0.7922567956042624,0.5740102251945298,-0.11077312513623214,0.04297054606937366,0.1163288606709506,-0.33988536069752223,-0.42050618728718503,0.04956915206736005,-0.028374696448757623,-0.08288315029128668
65,vertical_velocity_20_max,-4.0981454968140305,1.1230298654791486,0.25621403443972784,-0.5460993409687297,-0.049769737380726674,0.007269966340194564,-0.3039266743474607,0.10186199452584094,0.27656414024327497,0.06604072866627347,0.15707580555668468
66,vertical_velocity_20_max,11.268877893715665,-4.612381930765946,0.23400690308470556,5.0305233107110565,0.2859817892069091,1.4925679285515374,1.431575885558769,-0.9307408242537899,0.37152709066714407,-0.35508387352778603,-0.5031686360586402
67,vertical_velocity_20_max,-3.264579186582928,0.06855488594839602,-0.6616504790756208,0.2523588000546839,-0.33445227015939616,0.23414004897187413,-0.20860084902957224,0.28009839895007477,-0.06233803297206085,0.135327102486492,-0.09132544666791641
68,vertical_velocity_20_max,2.498610827336323,0.7592003393047262,1.9066890847753077,0.7321309156844682,-0.4640050134315497,0.05248469511869906,-0.7925751816359108,-0.14331262621738078,0.6341207131856487,0.3101569418921352,0.5542978190254068
69,vertical_velocity_20_max,-1.7140399619419229,0.3311518919894823,-0.4275329942106953,0.1590853218912798,0.11064276638059138,-0.20681636499545653,0.07874778816067643,-0.6897016518689175,-0.0949347165961019,-0.1399547227481609,0.045966065585941664
71,vertical_velocity_20_max,-2.943848963977098,0.691934412371585,0.448064528386682,-0.06900320678596265,-0.45494670702861734,0.4032660017543057,-0.06960528019736956,-0.6470192459247313,0.17193807183692808,-0.46219048572370747,-0.14462148702651098
72,vertical_velocity_20_max,-0.6212375008716879,1.260114631756863,0.10261049709604565,-0.23400116744466662,0.6811357745247585,-0.11929570335467696,0.4536229958116042,0.370229313094198,0.1575788683784116,0.5312354106210392,-0.05331651400150946
73,vertical_velocity_20_max,14.869150088970168,16.48392527614578,-2.038246613170298,0.31980378663764214,-0.8645466740309642,0.33535700789651557,0.12783484965054795,-0.16546369968876048,-0.40026466817804185,0.09575022153204439,-0.3945185337499141
76,vertical_velocity_20_max,9.606693550516098,-3.1034859612843224,1.3928031178217346,-0.7869454417729893,-2.973623546311366,-0.35786423916540916,-0.443356533107511,-0.8804754624601686,-0.15827590187900903,0.9066918420459538,0.08298504592421053
77,vertical_velocity_20_max,-0.6093528454875152,-1.933076021326139,-2.0893718664435807,0.7333828173653479,-0.7468977331557084,-0.6226886005095718,-0.7581016315500573,-0.525324399222179,-0.369129962899632,-0.23799256168587948,-0.4049070761674013
78,vertical_velocity_20_max,5.2439905787809895,1.6103649481630922,-1.9899278329310053,0.0019252814090161645,-0.35956792676667704,-0.9395776253947651,-0.28088547409614195,-0.12615988947225917,1.2426315562895225,-0.6286154525075621,1.0980631002795744
79,vertical_velocity_20_max,5.989255970337003,-2.3579636171441987,-1.869672861551942,-2.4810307228879993,1.642629830963524,-0.6645615675560151,0.6217020084863829,-0.6914424207096771,0.17811800656451254,-0.5387754344961697,0.5334761272206862
80,vertical_velocity_20_max,-1.549172619340378,-2.4691612255020927,-2.9928655306772995,2.112344824089803,-1.9723466012346933,-0.2573443404890626,0.06687254806048082,0.6813941582106232,-0.5260363672660263,0.08322510479139496,-0.0064116167043449575
81,vertical_velocity_20_max,-2.877418016845907,-1.389727336432665,-2.6622657591730756,0.6785843929552597,-0.644034774475808,-0.3704072593144406,0.12868812637610755,0.3805142731642112,-0.3071847210976331,-0.06695547575899129,0.01889543269245705
82,vertical_velocity_20_max,-2.866567837860873,-0.6541488074662517,-2.490627376469636,-0.33478391562713017,0.2350579405292149,-0.7716148463388771,0.1727448989289776,-0.2964499217846923,-0.2866346039493765,0.2844377595125652,0.11092310020461232
83,vertical_velocity_20_max,-3.4962763743602094,0.6618761421253248,0.378821675284794,-0.15841423221496548,-0.1007183396463316,-0.2044487236299409,0.44872059223335925,-0.1101243074580813,0.10744205406045866,0.00672580521271283,-0.26730209184109605
85,vertical_velocity_20_max,12.69460630835338,-2.594220919690348,-1.2347150650329148,-1.5172474909698432,0.7037464541834462,-0.8461335572962524,0.4565795800535385,-0.3653198482240644,0.02030927924762439,-0.7688203664317875,0.2019401236567115
86,vertical_velocity_20_max,2.7383368117971414,-1.044513002388198,4.386116957202015,0.09056457452451858,0.9665181537789633,-0.3475459162103713,0.0411969822230593,0.09239176897587141,-0.3298999436120227,0.18925173356141695,-0.515812492444678
87,vertical_velocity_20_max,-3.0048870626762243,0.5183930604954247,-0.304562760661536,0.1660858344608327,0.8855294961135541,0.1582425996346271,0.09502759204163651,-0.08807204096419925,-0.30014473225503596,0.12135438418659605,-0.08626263031736764
89,vertical_velocity_20_max,6.648244068286961,-1.7696644139910496,0.08901527348131728,-2.621537403395947,3.248141057729062,0.7844000329139907,0.4747409772346755,1.0198169484916155,-0.7211429014629263,0.030790669430478326,-0.36420012201790514
90,vertical_velocity_20_max,-3.8610712283599016,0.4036374154273269,0.34720441811458924,0.14616409383976456,0.4756239506303326,0.4710018447050478,0.13252418116189085,-0.2082731330440138,-0.11555718478283347,0.043295146426651165,0.2244662802006797
93,vertical_velocity_20_max,4.636971668842445,-0.34801124188914934,1.2886332798489843,-1.0893425662777634,-2.5443218087184816,0.7881093465288654,-0.5758408604679686,1.3131499079325841,0.22519828062290093,-0.8376696386689632,-0.37278629266913565
95,vertical_velocity_20_max,-2.3496458298737704,0.47687207032901086,1.673214988452415,0.16792633818353997,0.0011454954067381812,0.1928422513535897,-0.16443475790849052,-0.22281872915070694,-0.40183305354909005,-0.06047024239010958,-0.31622945317738765
