time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,vertical_velocity_10_max,-0.39991306154732925,3.121750005710809,2.8610970440143766,2.5036871541451,0.9493413595140338
2,vertical_velocity_10_max,-0.2999890028978399,2.8266908801824404,2.2824933882464817,2.940056194265237,0.6597819204000048
3,vertical_velocity_10_max,-0.3931976542869441,2.990689832021147,0.2929388098864357,2.2347806988043266,0.9360153447125517
4,vertical_velocity_10_max,-0.4585996199730564,3.9405423648868925,-0.6779689063569302,1.356684207305415,0.6886289251532031
5,vertical_velocity_10_max,-0.7174207987974474,4.064579831228773,-0.33603529663796494,0.6306637898834319,-0.7165193121801388
6,vertical_velocity_10_max,-1.1433713631600115,4.378766065834451,-0.5031546370279146,0.04212788532069158,-1.136785386142801
7,vertical_velocity_10_max,-1.1331437347541127,4.631063755400083,-1.376004519760704,-0.6692359236454898,-1.2448398831948684
8,vertical_velocity_10_max,-1.5051551737321143,4.385651675150248,-1.7577004928080173,-1.0157578382898442,-0.8811036315810282
9,vertical_velocity_10_max,-1.4880784385278953,4.349237105273839,-1.6945293465165228,-1.3732754306211852,-0.931887805283753
10,vertical_velocity_10_max,-1.4374480417356337,4.3395282271847115,-1.5079042659269297,-1.9455665119391718,-0.6792704413772521
11,vertical_velocity_10_max,-1.46778823094919,2.248199461388438,-1.0156675756149132,-2.0288481095550575,2.0003315830590873
12,vertical_velocity_10_max,-1.2522844513516247,-0.061043667566423446,-0.38883500257236386,-1.1632082206711898,3.602700047755166
13,vertical_velocity_10_max,-1.7659824334632244,-1.0478324626532487,0.3582202521621387,-1.0943144492532657,3.2920134228129223
14,vertical_velocity_10_max,-2.8051038693580455,-2.1388056979555152,0.9849339201181041,-0.577685517205465,2.1005791886511656
15,vertical_velocity_10_max,-3.3415978432852333,-2.648086094101174,1.2208643934261512,-0.2972931040283236,0.6504694199790776
16,vertical_velocity_10_max,-3.2068112757032052,-2.9188178326621443,0.3501673268050368,0.3508652929023924,0.47270128263231603
17,vertical_velocity_10_max,-3.6536574989506048,-3.01136600034132,-0.48864598165274997,0.9290292668160601,-0.27231225464561465
18,vertical_velocity_10_max,-3.8858825246863047,-3.606085138530005,-1.299213622769951,1.1123667903099528,-1.179333761399704
19,vertical_velocity_10_max,-4.1239252096982355,-3.6424243803456187,-1.4966075567695105,0.97755167763513,-1.2752921314685064
20,vertical_velocity_10_max,-3.955341552134347,-3.7189260233603636,-1.2822212400351705,0.19756028068506026,-1.3792625772038232
21,vertical_velocity_10_max,-3.0507572297128913,-2.192568406007296,-0.7847348363099403,-0.7552007934672547,-1.174976621102511
22,vertical_velocity_10_max,-2.2953337864213017,-1.9996251709408994,0.7112007694637492,-0.7478650435000065,-0.873404935615095
23,vertical_velocity_10_max,-0.807675626212793,-1.0042917638200592,2.288094524377966,-0.357306798355556,-0.6206658488679512
24,vertical_velocity_10_max,1.121185257245541,0.32822972328209665,5.078978887663409,0.4496414560576923,-1.10922571273755
25,vertical_velocity_10_max,1.6271062719500982,-0.04959908698914748,4.962596287624365,-0.15716765008943914,-0.8668052911518442
26,vertical_velocity_10_max,2.8592287604016753,-0.7674795452334849,3.5692980136641888,-1.1086702287212802,-0.9022102924481061
27,vertical_velocity_10_max,3.3353827863332057,-0.6534976831536605,1.3149918071499636,-2.226753450629831,-0.31460275517812014
28,vertical_velocity_10_max,3.8006003851062333,-1.2134285651459398,0.6569640452401925,-2.0121257661735314,-0.2664920554720195
29,vertical_velocity_10_max,3.8048168881058535,-2.188334451680085,0.01959781725446353,-1.4921817806833966,-0.5727410965214444
30,vertical_velocity_10_max,4.0136918792560765,-1.5389558622331878,-1.1434850271200054,-0.45877168039410543,0.07200092940197585
31,vertical_velocity_10_max,4.224888952154939,-1.5753517529003793,-1.625173615459627,-0.2349534325998152,0.06740454433151281
32,vertical_velocity_10_max,3.938588016784889,-0.5388468278934835,-1.4140695018381706,0.02519930802534441,0.6392858973433332
33,vertical_velocity_10_max,4.1111712814180414,-0.8965134130637076,-2.1117495082280664,0.9691982402199151,0.6093519875146358
34,vertical_velocity_10_max,4.081066304458127,-1.6627058273472912,-2.100712923282449,1.8816295698086143,0.2611231305279092
35,vertical_velocity_10_max,3.755808358617722,-1.5471607842065662,-2.240283407841352,2.067574546618506,0.09449377177802495
36,vertical_velocity_10_max,3.914923279506993,-0.9831824894129261,-1.7077400225677497,1.0475653710203339,-0.6984909619947842
