storm_number,variable,PCA_1,PCA_2,PCA_3
1,geopotential_1000_max,5.342534492544864,0.28327160279719865,-0.6461743963201194
2,geopotential_1000_max,-1.4970495843618834,-0.032179218724544066,0.4198229091717003
3,geopotential_1000_max,0.7635585033339067,1.3272903387741986,1.3228290327009655
5,geopotential_1000_max,3.636041373673075,1.0219580544875286,0.06571963876055777
6,geopotential_1000_max,-1.0560818241528709,-1.1733621912415229,0.025626471560265308
7,geopotential_1000_max,-7.236453390880326,-1.2723533366102926,-0.4779254856473384
8,geopotential_1000_max,2.8521986067400844,2.629135657976822,0.07337229530776627
11,geopotential_1000_max,-4.469399808770007,2.250747253592417,-0.2457952286477778
12,geopotential_1000_max,-3.9137455290461376,1.7129551217371433,-0.14383147929115533
13,geopotential_1000_max,-7.151660560181226,0.9346633406659361,-0.563931573247482
16,geopotential_1000_max,-0.3822441247662555,-0.8982370272986478,0.16153866793086183
19,geopotential_1000_max,-2.4455875936443547,1.3389928775034228,0.09241442177968048
21,geopotential_1000_max,8.866025171496533,-1.8928313677647577,-0.6383513855482082
26,geopotential_1000_max,-7.493636072570101,-1.003626426782249,-0.4579211393145299
27,geopotential_1000_max,-9.779160854763697,-0.6456181489380196,-0.5259223162044157
29,geopotential_1000_max,-1.0046570802234878,1.4483926679445573,0.581433973017426
31,geopotential_1000_max,-4.980355002543447,-1.3963023893115487,-0.3190590033565762
32,geopotential_1000_max,1.859237051031651,-1.3110381723363222,0.6079215753230303
33,geopotential_1000_max,1.5118604175458448,1.6058868317258657,0.03319648318331049
34,geopotential_1000_max,-0.15290863831121138,0.5935150933775895,0.034352598591172324
38,geopotential_1000_max,-3.5338585095871564,-1.6892459067209298,-0.12169649112443179
39,geopotential_1000_max,-3.379460886591615,0.8272850271874713,0.150816453302541
43,geopotential_1000_max,0.9836671246903904,0.14378244513021612,-0.46264121128440644
44,geopotential_1000_max,3.1076357404377775,-1.0874028628460426,0.23735033161668906
45,geopotential_1000_max,0.5187868249076772,-1.8420557791528245,-0.32042693136965045
46,geopotential_1000_max,-5.53169101819968,-1.7055366342849423,-0.6687414383942645
47,geopotential_1000_max,-4.7397153589423615,0.6256656200712495,1.6245561675396214
48,geopotential_1000_max,-1.8050895083369718,1.966864924178939,-0.10270482627171679
49,geopotential_1000_max,-4.045827725720654,-0.3844881802907779,0.41168518495681666
50,geopotential_1000_max,-5.726564680900603,-1.5874605000993858,0.0995999417972838
51,geopotential_1000_max,-3.636611767540356,2.4502214310518573,-0.32288246986975006
53,geopotential_1000_max,2.5963296734881505,0.15834182889178416,0.8136382822106224
54,geopotential_1000_max,5.1109320466564006,-1.4446989491716289,-0.49462783773109065
56,geopotential_1000_max,1.1401831919487897,-0.4254994660626156,-0.09053310700975709
58,geopotential_1000_max,7.718740633983412,-0.9575338171947533,-0.15332269806734303
60,geopotential_1000_max,6.014469971096195,0.1577771531598768,-1.1343507523611753
61,geopotential_1000_max,4.259094257724085,-0.7299023330637279,-0.28848526475564457
62,geopotential_1000_max,1.7622707185988653,-0.20715565904757596,-0.26609663120429944
63,geopotential_1000_max,1.3629622548338203,0.07126001836645325,2.2875549327313554
64,geopotential_1000_max,-3.5807522271210144,-0.6341660663029431,-0.3411073259835659
65,geopotential_1000_max,-10.219936531098352,0.18477304914369866,0.19169090623184196
66,geopotential_1000_max,4.629819309003599,4.125819109545894,-1.3887533928587052
67,geopotential_1000_max,-1.7596935711921238,2.5357261143664855,0.5010507487857617
68,geopotential_1000_max,0.818208541227823,0.5721480052906613,-0.1049696258635633
69,geopotential_1000_max,2.7925266911867572,1.897839485466749,0.19582714550761998
71,geopotential_1000_max,-7.764000063615764,-1.1984307396764438,0.3051292903585536
72,geopotential_1000_max,-0.44603672964382424,1.1318326153356713,-0.37218544986350416
73,geopotential_1000_max,0.12457660247426353,2.5568179208467074,-1.3398320121435723
76,geopotential_1000_max,4.8343969711401895,-1.831833531521252,0.23855387680302031
77,geopotential_1000_max,-7.614523663289274,-2.9189474717911916,0.09961519018759805
78,geopotential_1000_max,2.952107095545962,0.5468592646287985,0.38138148944042577
79,geopotential_1000_max,3.0871564482376237,-0.363620776776485,0.4516399463119624
80,geopotential_1000_max,4.617570146845699,-2.0714812958004547,0.3845820545644651
81,geopotential_1000_max,2.204733937752855,-1.1435040872855011,0.5438996763375314
82,geopotential_1000_max,3.1458950474054115,1.6310921682031465,1.7912768099595127
83,geopotential_1000_max,6.774839962368184,-0.3723212352960518,0.49284214370774665
85,geopotential_1000_max,5.766167430995296,-0.6413972952342498,0.19941977078040063
86,geopotential_1000_max,5.709518807618125,0.23848076075388436,-0.4825707378616098
87,geopotential_1000_max,5.8813148840014575,-0.15183272203628742,-1.060428309521247
89,geopotential_1000_max,7.298452929428871,0.03457012462526807,0.12019276462087895
90,geopotential_1000_max,-14.118287815190126,-0.26357072455051633,-0.9862446195431707
93,geopotential_1000_max,15.449600823783573,-2.05638865973778,-0.6405229235421297
95,geopotential_1000_max,-6.028423562562342,-1.6699429338752085,0.22150488912321759
