storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
49,vertical_velocity_70_max,-5.025248057232612,0.8848851845595036,0.23061593109993375,0.2102384855928513,0.18105458066428806,-0.4876195638461741,0.256382728411569,-0.12160962438504001,-0.10072734023888325,-0.048904600602295664,-0.054313113791016394,0.08035026895432125
50,vertical_velocity_70_max,-4.371695761602016,0.7196476051427289,0.29232247678806844,-0.08288793350336802,0.17442580381168332,-0.09459893694602584,0.075033695343232,-0.2804508358770207,0.046220181208603765,0.055872182497222554,-0.3296858975092165,-0.0156306503561414
51,vertical_velocity_70_max,-1.1198974229691276,1.2700182792744072,-1.607635910563285,0.7882341209115143,-0.10478277605189261,-0.7618589845632358,1.423888009395285,0.22926300904128413,0.32146406964507307,0.23815802741797076,-0.1177333955809909,-0.16446720831957615
53,vertical_velocity_70_max,0.3063448898248515,1.071345242576659,2.2444849642724085,0.0039701524605582844,-0.4585758601321852,1.2998153764809908,-1.2851248315274033,-0.22613503233047047,-0.23167401287435585,1.7730706159328216,-1.3338709287598094,1.106535410176174
54,vertical_velocity_70_max,0.41493850290880446,-0.42000242415850647,-0.7915179039467046,-0.379996843328859,0.6990862227611043,0.14630981695856596,-0.22254070012000673,-0.2235749677058453,1.0004522267401008,-0.28195541948895575,-0.23437836615112723,0.07282943604184723
56,vertical_velocity_70_max,-2.6755508263132244,-0.7297233825331565,0.8501376069711601,0.044690681708562115,-0.03396356180958849,-0.058728733926696176,0.2744893471041904,0.34218644164767453,0.16007515186377622,-0.23429612755933385,0.27698378929259143,0.1047921616287534
58,vertical_velocity_70_max,1.34519764332152,-1.3824957375139895,-0.9341946827262214,1.1336302132829974,-0.6881674515052139,0.9562893389423714,-0.7749282274280243,-0.5458233449433791,0.31107891320095343,-0.3035027879200582,0.07323811700335263,-0.1459963425085247
60,vertical_velocity_70_max,-4.447603496168092,0.6198221085246356,0.6948069882170115,0.23879162097939083,0.31648953558452464,-0.38635130691168135,0.06339373710941512,-0.07192719543747915,0.027521931447596442,-0.07676763248109503,-0.08589355007063684,0.01514770658571221
61,vertical_velocity_70_max,-4.5289743047459625,0.8375591114212252,-0.08407002864326654,0.43153647305080917,0.0693059763392086,-0.38177068709813017,0.09167680237243794,-0.05600624969463663,0.05609970876878782,-0.06834814761861,-0.011665891913193525,-0.047777513964373665
62,vertical_velocity_70_max,-1.5180324581664846,-0.33513065041445833,0.2881477667954833,1.0354866563342169,-0.6737937561675204,-0.16034412744205426,0.0672811451932114,-0.8405019181742502,-0.20538928201130302,0.28266430677385135,0.28650766624721175,0.5099231769232094
63,vertical_velocity_70_max,0.47955511571537063,-4.418860437169659,5.8605648451151895,-1.8765764199952804,-0.40946996813316555,0.20437192206951527,0.7449491390883964,0.23475984164391284,0.3183559154092427,-0.2433573136270087,0.6030644628797289,0.38952659115496846
64,vertical_velocity_70_max,-1.9301354491616547,0.7209816366561144,0.9527988671306549,-0.38761695496393694,-0.04756461547958048,-0.44849787985633016,0.10996513994847533,-0.168653557362247,-0.30587234549530856,-0.33240383558038356,0.2113210836404601,0.37647730037759136
65,vertical_velocity_70_max,-3.8429609123108235,0.6413715987513263,0.7717614363300848,-0.2327265239814009,0.042741809560897986,-0.03783550463369461,0.21863985102981667,0.12872155274674862,0.08513673129085546,-0.275600879378934,0.11895781873699439,0.12990664026864832
66,vertical_velocity_70_max,11.948635023205297,-2.5166035947718575,-2.6959452837207523,6.628387106771251,-0.7983988451806561,-0.45973587772714597,1.2331175290617267,0.7494292867200889,-0.30809537949364957,-0.15415720286588808,-0.33714270357754494,0.5599068359589224
67,vertical_velocity_70_max,-3.6543493847776434,0.4377884871464902,-0.2504998362172955,0.2788124147446601,0.017908326247894187,0.0413652921683777,-0.11355540886797738,-0.033120350028821376,0.0837690620962261,-0.12450288878588817,0.271255684219755,0.07184584413202941
68,vertical_velocity_70_max,4.452483420855617,-0.30387599572001994,2.240999706414514,0.4916186567389785,1.1454999623941928,0.5737437212746904,-0.8173153091093844,-0.17610759754454997,0.01451474657596342,-0.052045671258073994,-0.04968817094188019,0.11420258994426212
69,vertical_velocity_70_max,-2.1770121672325358,0.7625473643515631,-0.5183898872987489,0.28282190929713225,-0.30515464604886744,0.6768826929210864,-0.28661748016780303,0.4215223804750315,0.3421826414687597,0.05366854006229217,-0.054117125578572914,-0.6655715282728498
71,vertical_velocity_70_max,-3.594233909152983,0.3793675276270165,-0.024162125094140823,-0.2104003842923727,0.07580603895570133,-0.2927036813010466,0.1270012196775572,-0.4132512871582065,0.14677738784560931,-0.12127280721345232,-0.018874488436668765,0.10437026793115287
72,vertical_velocity_70_max,-0.3957456418116108,1.1205222818733205,-0.9738792039156905,-0.5041045364725995,-0.08941491003300339,-0.7706800594413975,-1.4088107878771032,0.679625989579676,0.1265395098028818,-0.03722126175413036,-0.12395231701240422,0.02368310944481818
73,vertical_velocity_70_max,15.37672220254334,15.605140362655252,3.005971032635232,-0.5755411389563958,-0.6902495689911947,0.3592668359683987,0.5190330235017867,-0.5179724419360205,-0.061223884703281356,-0.4146720249499882,-0.06546791337429554,-0.21605834180504588
76,vertical_velocity_70_max,3.3208129781548723,-3.0586373571017775,0.3342155838490177,0.8231331899385027,-2.442879936983985,2.523149945735312,-0.422724472565625,-1.1694898592394123,0.35502976783841783,-0.18822773851075306,0.14230036657813863,-0.04948271633621477
77,vertical_velocity_70_max,-0.7199330854233144,-0.5870006370821114,-1.49942094913802,-1.1025684261937072,1.614139033506263,-0.06152782868935852,0.15198522601764355,-0.5926687662188577,-0.6284568319756884,-0.6788377129615148,-0.19443185427061965,0.5641190621569352
78,vertical_velocity_70_max,4.63484521229232,1.2140172328490952,-1.3860296082695518,0.06663698634409398,1.3365307705051868,0.8767721341956534,-1.052403857669851,1.4198825099559862,0.21337383465426624,0.15344481039261615,0.6891267417259465,0.7470850913254381
79,vertical_velocity_70_max,8.854631662624257,-2.4348219341351314,-2.535337324094046,-3.045714953515488,0.2947438130306386,-1.8749449350359462,-0.5595935755679771,-0.2264341893908045,-0.6900823526337142,-0.22246545619669494,-0.24267174222189394,-0.04212445814105849
80,vertical_velocity_70_max,1.1327072709676678,-1.8731583674748051,2.294313766953202,0.47449920943419005,-0.850049724720067,1.8192170347370402,0.051022039859613025,-0.1805538101813795,0.7036982472278019,-0.2908008145426474,0.24874577268093304,-0.004055599981199558
81,vertical_velocity_70_max,-0.8846934949629207,-0.7602693983363392,2.0007409835466157,-0.392886977320723,-0.532140233142281,1.1344494558651137,0.4529847863738327,0.20383540862770252,-0.012029833595337457,-0.11038153119872968,0.13716622039080043,0.34453997348995136
82,vertical_velocity_70_max,0.5101667380128825,-0.2734897884710236,-0.9584673620691463,-0.9824612803723102,-0.22063898116888744,-0.25605967587420847,-0.9842289545260414,0.216221810463193,-0.49501163059734277,-0.7651150037687054,-0.4898344811743144,-0.07979218096749627
83,vertical_velocity_70_max,-1.080816086081045,0.1730738696343334,0.5864510572994922,-0.005229334804631742,0.2805675653820013,0.06947498373756102,0.03384065368942601,0.28058667860242936,0.32538260798163127,0.23384992871048585,-0.12550654876129275,0.010585768466487186
85,vertical_velocity_70_max,8.184603571172296,-1.5916972484902407,-0.10108617429548158,-1.7728181200966766,-0.9329059616112845,0.8712522308991338,0.5277426360523091,0.694633399826161,0.5566623746029514,0.09103615414193529,-0.4495879313123241,0.05635625814131408
86,vertical_velocity_70_max,-0.22378668330765508,-1.7912843608293336,1.4675578997890661,-1.0650866928668803,-0.6561406807276174,-1.3424587321956756,0.9305093233141792,-0.7161106937842768,0.18309642207804022,1.362439718442311,0.16232522963910603,-1.0318618829874293
87,vertical_velocity_70_max,-3.3361851767514152,0.4425737505234748,-1.262545267487821,0.09175976949048316,-0.7623356592997502,-0.7516593981665952,-0.21553511036548884,0.31713372404251927,0.05843067616257522,0.03358961191104348,-0.20590210873046882,-0.254943037636244
89,vertical_velocity_70_max,5.0639175913845555,-1.5190224717252399,-4.71144478775883,-2.2049990176400924,3.6778661706633518,3.3114728939438764,1.502114462197315,-0.5428468705871597,0.09537110838551645,0.3372671104343989,-0.2645074129266393,0.0239139092540588
90,vertical_velocity_70_max,-4.088316539451438,0.47469614254825465,-0.20104525988353245,0.37508929173961775,0.11781654776303573,-0.12378434523115364,0.21908401242450715,-0.3772722149253754,-0.17124312999820773,-0.12174880929520147,0.11164128874671378,0.2513289119231747
93,vertical_velocity_70_max,1.453284821557221,-1.3520247891415966,-0.371712153589717,-0.15990365262425843,-1.3289298382773538,0.05270691204060629,1.0645662951388977,0.5454973483184213,-1.4400948790157986,0.7538937520453766,-0.09934863458120506,-0.19323859807084756
95,vertical_velocity_70_max,-3.259093339779027,-0.025219686689502908,1.0515387744650198,0.23639305756011642,0.09009725918431773,-0.6172702892519693,0.20810850198946468,-0.3358388291122944,0.30765262510616465,-0.36070763576243114,0.020342957759120733,0.4417175768923401
