storm_number,variable,PCA_1,PCA_2
1,mean_surface_sensible_heat_flux_mean,4.885196578054917,0.3756327937557903
2,mean_surface_sensible_heat_flux_mean,-3.64607428069857,-1.097521098223213
3,mean_surface_sensible_heat_flux_mean,-0.37236595717681925,-1.5316157205192635
5,mean_surface_sensible_heat_flux_mean,-9.688435632568751,-1.1888854159064952
6,mean_surface_sensible_heat_flux_mean,-0.2535050776307116,1.4974122731811839
7,mean_surface_sensible_heat_flux_mean,-0.8884624968833508,3.3578244305703167
8,mean_surface_sensible_heat_flux_mean,3.2806539173314864,-5.548229160952161
11,mean_surface_sensible_heat_flux_mean,0.5520066339377249,0.6345226927857699
12,mean_surface_sensible_heat_flux_mean,-2.200083101692257,-0.27599551104890213
13,mean_surface_sensible_heat_flux_mean,0.9415896945380965,2.233991896320963
16,mean_surface_sensible_heat_flux_mean,3.322333141172167,5.887096902651494
19,mean_surface_sensible_heat_flux_mean,-6.35684497870145,-3.8910114653011902
21,mean_surface_sensible_heat_flux_mean,18.366515677846454,1.0008688728101092
26,mean_surface_sensible_heat_flux_mean,-7.080380962898167,-2.14335946607047
27,mean_surface_sensible_heat_flux_mean,-3.767859476627129,0.006876447960338497
29,mean_surface_sensible_heat_flux_mean,-0.9132902978566421,5.610199217629704
31,mean_surface_sensible_heat_flux_mean,-2.908835503203232,2.7587609643616977
32,mean_surface_sensible_heat_flux_mean,10.835681485825845,-2.289409264849418
33,mean_surface_sensible_heat_flux_mean,0.3962993431321206,5.098565249495067
34,mean_surface_sensible_heat_flux_mean,-4.975972507725438,-1.4338047291482485
38,mean_surface_sensible_heat_flux_mean,-4.92255083491447,3.1950631357331116
39,mean_surface_sensible_heat_flux_mean,-0.8153631219483383,0.18000087504292908
43,mean_surface_sensible_heat_flux_mean,4.181821852948785,-3.950503423191521
44,mean_surface_sensible_heat_flux_mean,0.6845710264924098,2.3709224113899188
45,mean_surface_sensible_heat_flux_mean,2.9655011720564244,4.56020723083624
46,mean_surface_sensible_heat_flux_mean,2.214543074046605,4.415270416659253
47,mean_surface_sensible_heat_flux_mean,2.5310440852057914,2.3415511076911435
48,mean_surface_sensible_heat_flux_mean,6.729521887564245,3.447035992556497
49,mean_surface_sensible_heat_flux_mean,1.3981874072508924,-0.9438260102850011
50,mean_surface_sensible_heat_flux_mean,-3.3865577951721795,1.4405976683149473
51,mean_surface_sensible_heat_flux_mean,0.010336630350703514,0.9055764056923105
53,mean_surface_sensible_heat_flux_mean,2.175663163271042,-2.5342413231558427
54,mean_surface_sensible_heat_flux_mean,-1.6315010742779887,-1.7954823682763585
56,mean_surface_sensible_heat_flux_mean,2.8877206718630926,-5.737521019688325
58,mean_surface_sensible_heat_flux_mean,1.6287790212721711,-4.507444347443129
60,mean_surface_sensible_heat_flux_mean,1.1713599902615124,-1.798586871864209
61,mean_surface_sensible_heat_flux_mean,-2.7818028317085464,-3.0461868252792943
62,mean_surface_sensible_heat_flux_mean,-6.222447002109296,-0.12536620399992976
63,mean_surface_sensible_heat_flux_mean,1.778832801467468,3.8668418428087974
64,mean_surface_sensible_heat_flux_mean,-2.571942727499951,2.605870955624566
65,mean_surface_sensible_heat_flux_mean,-1.64198836457887,1.0540031625026
66,mean_surface_sensible_heat_flux_mean,10.16100195509823,-3.8059367371122486
67,mean_surface_sensible_heat_flux_mean,-0.5834360466240521,-2.238027172744735
68,mean_surface_sensible_heat_flux_mean,-0.7240070927098109,-1.1167910938751584
69,mean_surface_sensible_heat_flux_mean,-7.0260102020604265,-0.8094662706609806
71,mean_surface_sensible_heat_flux_mean,-4.643579913307922,0.9023800692205831
72,mean_surface_sensible_heat_flux_mean,-3.8734515515415606,0.10791748753126076
73,mean_surface_sensible_heat_flux_mean,0.35048191540441154,-5.118995982116292
76,mean_surface_sensible_heat_flux_mean,8.393219139236082,1.0075705431201964
77,mean_surface_sensible_heat_flux_mean,-2.096909333671371,1.0322062081771977
78,mean_surface_sensible_heat_flux_mean,-1.172193418091323,-2.8210654252935505
79,mean_surface_sensible_heat_flux_mean,2.8078210462704685,2.00952147218493
80,mean_surface_sensible_heat_flux_mean,-6.096256081237083,2.6422375628782016
81,mean_surface_sensible_heat_flux_mean,-3.8550837815583625,4.406625542857502
82,mean_surface_sensible_heat_flux_mean,0.095694848037896,-2.790182363817493
83,mean_surface_sensible_heat_flux_mean,3.342778437731565,-2.0704186672390814
85,mean_surface_sensible_heat_flux_mean,-6.453824434395736,-2.939892089064337
86,mean_surface_sensible_heat_flux_mean,3.1696126780663056,-2.919230863739866
87,mean_surface_sensible_heat_flux_mean,0.1283075225548893,-4.120315244198658
89,mean_surface_sensible_heat_flux_mean,1.2494141131174181,-3.293295084859444
90,mean_surface_sensible_heat_flux_mean,-1.6007681730931127,0.32476091101618676
93,mean_surface_sensible_heat_flux_mean,3.5782390228618897,4.690361452173015
95,mean_surface_sensible_heat_flux_mean,-1.0629458801061806,1.9143330243909928
