storm_number,variable,PCA_1,PCA_2
1,relative_humidity_925_std,3.827063735560361,3.1673840249803393
2,relative_humidity_925_std,0.22159480974862433,1.2444037485985704
3,relative_humidity_925_std,-3.399854822918489,-0.37392398749320166
5,relative_humidity_925_std,-3.7252554765541426,-1.5423448037020897
6,relative_humidity_925_std,-2.1041443345049204,0.5430131381588662
7,relative_humidity_925_std,-1.3098949790740528,0.9056186064257746
8,relative_humidity_925_std,-3.2528124559613563,-2.378033859826754
11,relative_humidity_925_std,-4.54492023160108,-0.39388044269194156
12,relative_humidity_925_std,-2.475181180903649,-0.48493318042421224
13,relative_humidity_925_std,-4.524222230770609,-0.8521840477878398
16,relative_humidity_925_std,-4.778216871696524,1.092044734545808
19,relative_humidity_925_std,5.3474957013167295,2.639750196122081
21,relative_humidity_925_std,-1.081865515247251,2.8607307463789753
26,relative_humidity_925_std,-0.6432189013368078,0.013411611367435865
27,relative_humidity_925_std,3.188495696641361,-0.5113699615263442
29,relative_humidity_925_std,2.5594460253502707,-1.4888876892182181
31,relative_humidity_925_std,5.055962310455799,-0.6065436303538569
32,relative_humidity_925_std,-4.070335764362402,1.4453728331181606
33,relative_humidity_925_std,12.422200360657783,-8.105236203321093
34,relative_humidity_925_std,4.1610760823475506,-1.8065164551270805
38,relative_humidity_925_std,11.080081515873529,3.234498649934033
39,relative_humidity_925_std,-1.4658622451471532,-0.5487652233962601
43,relative_humidity_925_std,-3.8515725532649254,1.6664720758894522
44,relative_humidity_925_std,-6.6337435705321735,-0.6932283306507675
45,relative_humidity_925_std,-6.948690019999494,1.0029837944550224
46,relative_humidity_925_std,-1.6486795135682444,-0.18869734645131742
47,relative_humidity_925_std,0.9650518679884332,0.01886398090906866
48,relative_humidity_925_std,-5.118766000867537,-0.34548763605352456
49,relative_humidity_925_std,-2.84397558365313,-1.1023023432249726
50,relative_humidity_925_std,-1.9979439977474798,1.3078145135525998
51,relative_humidity_925_std,2.6596033555294105,-3.0497398226117745
53,relative_humidity_925_std,-5.8465860460453785,-0.8530352424940156
54,relative_humidity_925_std,-2.659243127803607,1.243128777601528
56,relative_humidity_925_std,-0.872289219715781,-1.4199082894152184
58,relative_humidity_925_std,-7.622503594097623,0.3696828233063017
60,relative_humidity_925_std,-4.541707615652749,-0.7895408682447609
61,relative_humidity_925_std,-6.846941149657649,0.05025641584243392
62,relative_humidity_925_std,-0.06215483403553261,0.6548137379899956
63,relative_humidity_925_std,0.005218424266439411,-3.3824251190093406
64,relative_humidity_925_std,7.180722256128671,-3.9993199682141567
65,relative_humidity_925_std,8.256304948975323,-2.3778855343274983
66,relative_humidity_925_std,5.129642499313683,1.9669136907494205
67,relative_humidity_925_std,-2.145289720442292,-1.8321177898385677
68,relative_humidity_925_std,6.42567516653415,3.7186772348131143
69,relative_humidity_925_std,-1.3333145693274102,0.8585980705407258
71,relative_humidity_925_std,17.641730729169858,-2.004692704589954
72,relative_humidity_925_std,-0.5348913533944121,-0.7808671101690923
73,relative_humidity_925_std,-2.048374742545067,1.4324050700426114
76,relative_humidity_925_std,-3.882712426160462,0.6223382330130537
77,relative_humidity_925_std,-3.0842488410731224,1.2979401409783726
78,relative_humidity_925_std,2.7549976640037506,-0.6725663389122571
79,relative_humidity_925_std,-2.703603159074303,-1.1792365523577817
80,relative_humidity_925_std,3.3345329422336447,1.4427038037275324
81,relative_humidity_925_std,-2.4394990526768416,-0.45551401923414253
82,relative_humidity_925_std,-3.6819982081858997,-1.211113993063562
83,relative_humidity_925_std,-6.474105471483998,-0.8544202336108251
85,relative_humidity_925_std,1.8673226270351282,6.490960038041672
86,relative_humidity_925_std,11.91245074783497,10.056616160797503
87,relative_humidity_925_std,-7.068442483085556,-0.6324363895360416
89,relative_humidity_925_std,-1.8515285604666365,2.1043504548405676
90,relative_humidity_925_std,5.906164521489811,-0.789254200918942
93,relative_humidity_925_std,4.997601826805397,-1.2054864132195526
95,relative_humidity_925_std,5.218154609375043,-4.539851575704044
