,PCA_1
0,0.3069467613175813
1,-0.4085907064860863
2,0.4569743253143828
3,-1.8932322809446096
4,0.664854818038447
5,1.5032223745662487
6,0.7523517059142879
7,1.1087598109192622
8,0.29044986373790704
9,0.6836434489042031
10,1.1733880727662238
11,1.515814331937642
12,1.4541519555834084
13,1.2190053014960038
14,0.3346829376981194
15,0.5125373531727845
16,-0.7523699102240817
17,0.017691309322490203
18,2.071603735268725
19,-0.45079186618909034
20,0.6323410866358965
21,0.6287944726596795
22,0.5199627806343238
23,0.6191401756447867
24,-0.22175508221898088
25,2.2077365228050865
26,-0.44318851692641087
27,-0.6521561946097683
28,-0.5964722863250105
29,0.02835715975363301
30,0.8855617584279654
31,1.0834195496103574
32,-0.04858426605107488
33,-1.2822508846872698
34,0.10109732575234688
35,-1.2663673739947825
36,0.41034787802255346
37,1.0505203899339417
38,-0.27991984698010247
39,-1.392996566055124
40,-1.0874336056666887
41,0.45751151911131394
42,0.5466459082150904
43,2.262190258477077
44,0.8829062312132734
45,0.6595977016966175
46,0.2512529816239229
47,-0.4927890955884628
48,0.38952363851003147
49,-1.9480224425073607
50,0.6454071080754442
51,1.5293501023983396
52,0.7718412363670935
53,1.041552067172282
54,0.32819204301931326
55,0.6900262605220842
56,1.0774056745113523
57,1.6279285334184523
58,1.6620055827066027
59,1.0918528065434718
60,0.35078752066179075
61,0.4577587181054561
62,-0.9321758500391599
63,-0.03010552058149059
64,2.019056038612903
65,-0.49559830940879096
66,0.5458222366742305
67,0.531371942244649
68,0.4803343938199
69,0.537084946258005
70,-0.009293989769050576
71,2.1410703765673906
72,-0.4643325427991218
73,-0.634020288491218
74,-0.6643417691297202
75,-0.029842184493756724
76,0.8830537999098
77,0.8793294710182584
78,-0.18239505586209104
79,-1.2226151617795127
80,0.007647002990679289
81,-1.2122037809011632
82,0.1700916762898465
83,1.1095619367802165
84,-0.3355674024716036
85,-1.42624814094031
86,-1.2020084479241981
87,0.3332333774558067
88,0.4665873042764528
89,2.29872791898681
90,1.023749247216332
91,0.5560546022121303
92,0.14435271645978223
93,-0.556464411815131
94,0.21663655146022248
95,-1.9780267967461553
96,0.6266289692760345
97,1.4428638517301382
98,0.8504276999544367
99,0.9696155047903454
100,0.3820089545967573
101,0.6931461281716127
102,0.9985771545201325
103,1.6335177014938056
104,1.7632847602696047
105,1.1095018512284365
106,0.31569761753226566
107,0.38345183538274824
108,-1.0924925549525974
109,-0.17849939596038095
110,1.9664652505972697
111,-0.5734184088261065
112,0.571126824957558
113,0.4090344486466945
114,0.4409867806119265
115,0.4024610951929412
116,-0.03493925987990977
117,2.18326488636919
118,-0.5044080985257138
119,-0.7856046386928803
120,-0.9343714996416026
121,-0.07215624474167093
122,0.9745673167790561
123,0.7913431799688162
124,-0.09956802416385091
125,-1.404308786883432
126,-0.060789051396731214
