,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23
0,3.590026766136461,6.941666498114897,3.107692760687267,2.1052026206510064,-2.7756777374727486,-2.4925241565492557,-0.7079614958402667,-1.7739690499616065,-0.26955598372645256,-0.7895777864114216,-1.3320093047216333,-0.3376947778817871,-0.515021005774287,-1.0153001312716803,-0.6099019446584553,-0.12575046280533989,0.4773197240248939,-0.07098802179621143,-0.012583373732493597,-0.4059794364835798,-0.14963649834177575,-0.7351999934313893,-0.1457625010903142
1,3.46595299563268,4.639115045174101,-0.12369842827116533,3.7346595168081937,-1.2467832955940759,-0.9112090007108206,2.213455551306424,-0.3290578784912787,-1.7932262464028583,0.6156921736269552,0.3599178270191214,-0.05796848272193609,-0.094336966081009,1.1055557099729163,-0.09982679077575589,-0.5210536355940382,-0.7715975898076329,0.25692563158444465,0.24487071956936274,0.19518041431117805,-0.08353905709780639,1.0952617065922738,0.054507937785136004
2,2.4252224037340007,4.219243935284409,-3.012214336856614,2.232669752955418,0.8500821497623252,0.11178213231375035,-0.08773334831567887,3.154216661413342,1.9169011580148747,1.1272987921177215,-0.40865004178036685,1.850268247377046,1.4171622657670224,0.06781506812588317,-0.2294729097901486,0.38995127419376513,1.0781094882013411,0.4250031918982639,-0.06249331399694439,-0.30632012711889217,0.19453434994516816,0.17070283268433553,0.3693781665002465
3,3.8993513713181245,1.7124137796465202,-0.31971738928448956,2.7750084724154718,2.374514618054023,3.5120201838019667,-1.5074468427651895,-0.605648478284361,-1.4535301284097055,0.019409718841483285,0.9126623727271458,1.0113187816968459,-0.367509116894304,-0.42029159532611554,-0.05760720366481993,0.734487983212362,-0.1605009708634746,-0.7939442990247167,0.051404810975000055,0.8450811335493766,-0.02568299392361029,-0.47665898672670237,-0.03780286452596481
4,3.6667739937803066,0.808356063443275,-2.070938075988509,0.8285468119601542,3.4661265828698236,0.08958439561454634,-0.8265049946767288,-0.8487156716134396,0.12728432288279176,-2.164440585446515,0.025498707821273163,-1.0517888308382497,0.5703593754474656,-0.4379760103247504,0.7014161190479016,-0.22112295606904048,-0.4110176819038167,-0.03776253187486784,-0.5659470447152614,0.06273596807737745,-0.24792134173875907,0.4956361712682094,0.6326820605238119
5,4.466439235184067,-0.8557702167005747,-1.241531531837017,-0.7939156664021594,3.382407905193281,-1.310207474267886,-1.0895576424798656,0.3216931516450329,-0.5463737330114059,-1.2777179966315093,-0.03351289830165066,0.1670820420468279,0.39291809037983755,0.09547257715008035,-0.4846626867649793,-0.7924496879790702,-0.8352932841747063,0.3874164859387407,0.8639123120083455,-0.6789383424680595,-0.12128257585251415,-0.677629896786628,-0.3576491722579863
6,3.3467161248235073,-0.2206851413485921,0.8064652900111489,-1.996114000356353,2.953135012342976,-1.6144173275820453,0.33881930355184736,-0.8081004029321377,-0.3716159371599888,0.9793253818977418,-0.5069360508186948,-1.5816014601318373,0.5325879622531507,1.1984009484645066,-0.13057280088145698,-0.026235163303276396,1.5641769569364614,0.24382763936437765,-0.41172862270568705,-0.17154433367529895,1.110327636862691,-0.149982358793077,-0.3477616843467983
7,4.962964221576046,0.5004150924852946,0.3879403998995068,-0.2645695952190551,1.133528734096332,0.18285265360529387,1.0502875470222113,-0.8112931812899495,2.241267002522806,1.7590986578092176,0.168461145651688,-0.9498283464771226,-0.5954987551394171,0.1891660129294654,1.5869094604109926,0.9251242796707614,-0.9826335910194673,0.2823719491041143,-0.5853137331167588,0.42112091031610693,-0.3934688879510681,-0.46098537202974854,-0.3747474371430422
8,5.107227975955205,-1.013292604507641,1.1512320668654956,-2.4780504697060852,-0.09509382294003939,0.670295103945039,0.5861096788229115,0.20295076994105976,0.5391277597548015,-0.4843985746059792,-1.7917203517617855,0.12503671736774633,-0.8452159227922049,1.058515450541702,0.3126606115504046,-0.09071973390370341,0.7484808350723063,-0.31453780394794173,1.1370552978794193,0.3351194469608927,-0.3706442181052876,0.21105231712541647,0.20651360613306216
9,4.418014019418592,-0.2958849328167686,1.9895351573472064,-3.153375532385965,-0.8511487335791301,0.046446121442913976,-0.7302110796775386,-0.7540438310165023,0.7110771607623699,0.9100340330059175,0.9140518648503558,0.8618431205883486,-0.6696274446311323,-1.0324810994819487,0.21763384795322396,-0.19319835471405197,-0.025750873290606737,-0.9429893039359802,0.7226461599354299,-0.11874033753705718,-0.04637528563275681,0.6529289027548082,0.5468574539593178
