storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9
1,total_totals_index_std,14.510102684058145,-3.0651269171587314,-2.1957068203311625,1.6159306923531567,0.22486102839075364,-0.8759947810167781,-0.6463166504278094,0.019932393130153096,-0.42270272359316263
2,total_totals_index_std,-2.859079836606329,-1.124300893284831,0.867954294010529,1.271738162984192,-0.2401107275761709,0.5441737164041146,0.04458297819455226,0.22725812128079306,0.2481692697373581
3,total_totals_index_std,-1.8890226955143197,-1.6698180305246153,-1.4312347116714963,-0.1689008351270373,-0.23185952793924652,-0.060976700509863146,-0.15287716660265996,0.577384369281031,0.2300962534806049
5,total_totals_index_std,-2.0115862561567623,1.6188056031626867,0.553888196723782,0.008701490667923329,1.2084952847177113,0.5494411856662386,-0.657681297096419,-0.920881517872437,0.29238778779642377
6,total_totals_index_std,-3.791666254801633,-0.3427985705363959,1.0404798188995972,1.3959587218028817,-0.5612168864866977,0.1668296542659993,-0.6395091209549906,-0.11685362137096722,0.08368677030863579
7,total_totals_index_std,3.7025679925671913,2.4124182640941725,2.5451575851567485,3.9674396128488354,-0.5698834107067255,-0.4060635165807272,-0.31224214246089377,-0.3128039945232079,0.1998327792307046
8,total_totals_index_std,-1.9208637868644154,-3.1507446700506847,-0.4947962061077414,4.768962918049605,-1.7458490330575052,0.4137853930473918,-0.4696707725657989,-0.32527075587888976,1.36643210817038
11,total_totals_index_std,-0.7213002922455737,-4.519940188741651,-3.5359554527375407,-0.44102822105714456,-0.7501043030342402,-0.3251448588096183,-0.06640429665866428,1.6226783148323367,-0.1482561134957547
12,total_totals_index_std,-5.602051272265117,1.4210452263961457,-0.17733593283407825,-0.6325524387229546,-0.3722749454592742,-0.5204635906639365,-0.3051905221267477,0.4800612989847752,0.08416403152402949
13,total_totals_index_std,-5.78189241605903,0.5133064711018351,-0.2716743959753609,-0.8771960938738862,-0.8839557099681475,0.576523163799611,-1.3443972958989423,0.18794561393053102,-0.36350214059243907
16,total_totals_index_std,-5.174109959779696,1.9276351001496914,-0.9916180917083969,0.5685358478702875,0.13679838338987246,-0.22297173709168888,0.37819761996777823,0.21402542887326198,0.38930467803283353
19,total_totals_index_std,8.330786216308999,-1.303924836002757,5.295855582907074,0.9370625903443639,0.566859186442311,0.7995569392604954,0.14439052131556349,-0.4293766479197947,0.16427707166665212
21,total_totals_index_std,4.355929432227845,-5.9956010282655985,1.906886915689378,1.3367133513055516,0.6929537211202562,2.2452564890369033,-1.033790232391205,0.02963571106020639,-0.8747812439919179
26,total_totals_index_std,-1.6420510894192797,0.48233454355273375,0.48152225843276675,0.8765691446479171,-0.05877610574136679,1.2950530022938964,0.3958634308119243,0.485413650053358,0.30477733754018477
27,total_totals_index_std,2.345975555427919,4.375628953795808,0.7728329779308705,1.720880000181857,-0.2216673032572305,-0.16624581166157928,0.27134759418809057,-0.0071833615332143885,-0.14185293642211785
29,total_totals_index_std,1.3251529569697236,0.48206288038720224,1.102207865220457,-2.1546617269696333,-1.774338223911282,-1.2088003409539583,-0.01779427696800603,-0.63406601671553,-0.081504531217696
31,total_totals_index_std,-4.892008987580071,1.732475379493776,2.69855169833324,-0.37110009077840567,1.9180941525975719,-0.026064044504168722,0.25240474806075824,0.20311689612001424,-0.1944587486478244
32,total_totals_index_std,-0.13561693474725087,-1.4438963412952759,-0.6425266420761546,0.6619245769376705,0.8817134633293028,0.17122816106230554,0.6325165092818834,0.06489706773633809,0.3552342754004933
33,total_totals_index_std,-0.8021290766662059,-1.928882453511539,-1.948705442359719,-0.003051824541803383,0.14754226319216568,-0.9594574033465573,0.19981762063414113,0.34330256048350366,-0.12000785927647412
34,total_totals_index_std,1.7027886440634799,2.8538181567431926,1.1148962677290948,1.4839492787556579,-0.2443346630341154,0.3142968416462879,0.04832200616013503,1.881563642851594,1.375027566152879
38,total_totals_index_std,2.8706552994960512,1.837778110489925,1.3361827440414527,-3.4881859180450263,-2.380864783012412,-0.8346592084976023,-1.0012088127818042,0.1883559900048512,-0.40943669223592777
39,total_totals_index_std,9.594698747014808,1.6522438899759742,1.4174765065205224,-3.254045268110416,0.8122018829436018,0.9704873428237012,0.09497227434269992,0.5116214018849313,-0.9520128590887162
43,total_totals_index_std,-4.254697396841631,0.02965681152261522,0.20781917605826813,-1.3956764869676594,-0.39242390646251374,-0.5243235178275183,0.03124053532956615,-0.3642409780770705,0.06002592608782
44,total_totals_index_std,-2.9254846069856937,1.285055422304298,1.6153761106512332,-0.5245527665130555,1.3693360127040157,-1.6541347616232285,0.7245682175658578,0.8025762576207236,0.28921797926806464
45,total_totals_index_std,1.715784277561923,-1.2544751987651899,1.264706947115742,2.7049515772286368,-2.273001332502669,0.23862852778936752,-0.2172932611655966,-0.16913379686906288,-0.7732237407874357
46,total_totals_index_std,0.952377600702012,1.0803873806149926,-0.384816047040217,-0.8791863176767114,-0.47463253118478,-0.5916324091221761,0.35358785053958947,-0.02773848308580982,-0.004592554197244279
47,total_totals_index_std,12.407348484528931,1.4789474178740514,-3.018440051108038,-0.7589821633333289,0.11373265845664438,-0.584264974302109,-0.13874294177507382,0.27118166239919406,0.0628383394191778
48,total_totals_index_std,6.75385088629755,5.6750904761461225,-1.4976127456679895,1.0619013906289732,-0.25596963396813305,0.46150589742618675,0.4252354605908747,0.0981306731664684,0.23784557901937856
49,total_totals_index_std,-1.489314645549954,-1.7749918457641856,1.5280195143053787,1.1442225895607716,-0.23347049039750445,-1.7493141756245962,-0.1365043073735897,-0.8342646924200562,0.13824730001917948
50,total_totals_index_std,-1.3907395821386925,-1.5218052037260885,-0.6511179196343363,0.45927134961481514,2.0832838400287175,-0.22646259377570369,-0.20249390470781364,0.07058792714702901,-0.9822757442428791
51,total_totals_index_std,-2.045063905648194,1.7057726605252461,0.434035187303016,0.5884126710578431,-0.5202813155507678,-1.304945968787504,-1.816482767553354,0.14627358806979562,0.27502187869338457
53,total_totals_index_std,-1.039639347379837,-1.942762925451562,0.32056042919820144,0.9778169689229603,1.8307237762783601,-0.6404733800829512,-1.2073373313225706,0.2166242265549102,-0.26970225943589293
54,total_totals_index_std,-1.9288940658602334,1.0783935229212767,-2.4278380267868935,3.3605164533629277,0.2582695015678733,0.14951977181755927,0.365101713696572,0.10134408347651698,-1.2787258318008867
56,total_totals_index_std,-3.197189733781281,-0.2825409993640467,-0.9631852026373032,-1.75010661274697,-0.4778582099624224,0.09931457717600962,-0.6028056606072427,0.6587006939998463,0.27658270273009644
58,total_totals_index_std,-1.8418655242329913,0.29459472375814444,-0.6552962159230836,0.5697002791993242,-0.5596974821388482,1.6168888428871213,0.1267488266566614,-1.4066624627050361,-0.03202121733157086
60,total_totals_index_std,0.5359619628248343,-2.884996437374448,4.301025473733983,-0.29854730504353355,0.11108403675458405,0.08156572753297114,0.3045762698488479,0.14010907006471718,0.8570835162517374
61,total_totals_index_std,2.1792350937720566,2.9838357164770333,2.8488160899308226,-3.287890040409607,0.21265303106549516,-0.21368783696810262,-1.3106943547935492,-0.8372762510702901,-0.02165130874565576
62,total_totals_index_std,1.0293120791701253,-2.6266404585199803,-3.3023685940670378,-1.0402618560008836,3.5724099990049387,-0.026907661183873274,0.8948441764892698,-1.6246447027824589,0.34674815424567923
63,total_totals_index_std,-1.8445466168301468,1.7611010974164396,0.014236682254406106,-0.33525780802837857,-0.13326456381675114,-1.3016012191309856,2.1604237219035003,-0.9838099238146658,-0.23242498770833933
64,total_totals_index_std,-5.195713280125531,-0.09561080411857874,-0.3855789647349259,-1.2958479195629289,-0.8749959466208732,1.2117383179186763,-0.21503300790254412,-0.6630565966738774,-0.28502611146228246
65,total_totals_index_std,-6.524767999304743,0.635791582413663,0.585149254443674,-1.072279256602015,0.670791627620104,0.6858016313958865,0.2562376719257598,0.2976685411064193,-0.03810811271929702
66,total_totals_index_std,3.060112404215906,1.9209929973439854,-3.4348589011509443,-1.1637810612280282,0.9142354204732683,1.3577365959282577,0.03635854786486328,0.23237204885189308,0.9475967955259812
67,total_totals_index_std,-1.6649212932371007,-3.353333155234641,-1.8174813616776198,0.5008306112097262,-1.2330118569938586,-0.5145129624317503,1.3000181186469761,-0.28971980569649136,0.20100594171851743
68,total_totals_index_std,0.762811432056486,-4.197526834730135,0.4979780639122953,-0.8523910699252062,-3.167831555350089,0.3582887085355192,1.9893812341457888,0.8134589377432803,-0.8864001310994608
69,total_totals_index_std,3.6446970201960984,-1.9380583929910404,0.7556299743881921,-2.7084375466789887,-2.025576771410423,0.6493012426695659,1.3011250977701012,-1.0904211736371918,1.0369337680667572
71,total_totals_index_std,2.3721404512203756,2.631923365385806,-3.6560085597807856,-0.38867904446311796,0.6593570082827017,1.1521704497854317,-0.19641170411462266,-0.03459155995991483,0.9557334851895362
72,total_totals_index_std,-2.609089135687238,6.625710692574136,-0.8343243854100364,3.0609905557968213,-0.43851480327308345,-0.0552345056291987,0.8842068063724043,-0.8539394117085095,-1.115164876648062
73,total_totals_index_std,-1.6844700299841582,-1.9786619091164517,-0.08596180351058212,0.9472894995249561,1.3107355861740637,-1.0785852841614936,0.0031220715353720094,-0.9545259386347662,-0.579678064307867
76,total_totals_index_std,-1.3422571043588374,-1.1752907398003138,-1.529880286406831,-1.4849390095419914,0.5023468670538653,1.393252344829733,-1.2389913396605639,-1.2981210839482291,0.20353396138155086
77,total_totals_index_std,0.31394043215522444,-1.5273086086469814,-1.6764055729121736,0.8216850970466121,-0.7073250845089761,-0.5728980960984935,-0.7949271759253353,0.21766132745141253,0.008916765062584792
78,total_totals_index_std,-1.0230391670997288,0.055361549704402234,-0.42137282295300893,-2.703657694446178,-1.9001305330322418,1.1636881626128712,0.5335680538545755,-0.04776064934386089,-0.3668137610966679
79,total_totals_index_std,-2.07408629454108,1.9640117144331142,1.255728735393049,-0.09522771506454321,2.026968317778905,1.8668196412949722,0.691746333768842,1.5662700424842537,-0.8655570069919317
80,total_totals_index_std,2.927571529816572,-1.777152442432965,-0.05445782352257814,-0.9443551714780729,0.7585688980210079,-1.4427167052367658,-0.26530038634393827,0.3704609227275618,-0.05730886382061064
81,total_totals_index_std,0.7323832645787041,-3.1554950819108134,2.246711274676924,-0.8511982058739453,2.8642598382301903,-0.5909051174142329,1.0295832222825678,0.4266630518606248,0.38834736469464665
82,total_totals_index_std,7.465015516929321,3.0469063363415976,0.03839396001268404,0.4980534048341455,0.05396007727756643,-0.568176980777036,0.16017113678921446,-0.014307009043178548,0.050446313192570695
83,total_totals_index_std,0.6079005986231925,-1.2746055724825824,0.4489923322058678,0.15711652021460243,-0.7269789327490181,0.26570263505537267,-0.16070921880514205,-0.18043772926575694,-0.02957132545024161
85,total_totals_index_std,-1.617075964592436,0.3290635307112728,-1.0382890451256095,-0.7443788653932644,-0.5411220619531877,-0.6739241005694379,-0.46148101348152853,-0.021698778094654494,-0.09254569873043092
86,total_totals_index_std,-3.4411332713375695,0.050857244656473996,0.9837675495387974,0.2681502789056484,-0.08291519573426026,0.44403915345534417,0.16107336296128716,0.04327116475265115,0.17583712230443685
87,total_totals_index_std,0.3998490367862351,1.0718997361711633,-0.564725537359097,0.8001040224073586,-0.08621923745954042,0.5019351664707395,0.1669745396926994,0.10529183014584495,0.04190780457575729
89,total_totals_index_std,-2.470043663588511,-1.132570166193435,-1.21054521375715,-1.197565171273195,0.477376587683899,-0.650853471626951,-0.4913344829260611,-0.008649780226181479,-0.23078283231997765
90,total_totals_index_std,-2.689592398675219,-0.4155294545713901,1.2842234773282843,-0.05962870740138491,1.0190336565684732,-0.34623377320206405,0.0760482085017321,0.04620705710716635,0.13564623652771343
93,total_totals_index_std,-4.76609831770185,1.3991388450397262,-1.4962240283688821,-0.9954715548146325,-0.33987828984944424,-0.1968022589707618,-0.571388528662154,0.2717663909772123,-0.30444167189422366
95,total_totals_index_std,-0.3158473953813662,0.4403447568881961,1.031279861290433,-0.31635789057209923,0.0816892509555843,-0.6290955357051196,0.23665749236417566,0.5176247646559047,0.3716250863372442
