storm_number,variable,PCA_1,PCA_2,PCA_3
1,geopotential_500_mean,3.850427526978162,1.2057092459496763,-0.3053976067767887
2,geopotential_500_mean,-1.9653050911392826,0.33554187366178095,0.2422311510470663
3,geopotential_500_mean,1.1962947201726055,0.31039501050446455,0.99395485752651
5,geopotential_500_mean,1.1640462695716138,0.15916148940833838,-0.3448334443494278
6,geopotential_500_mean,-3.708774925329824,-1.3647258265700706,-0.1547194260703056
7,geopotential_500_mean,-5.621308853861276,-1.2522954462649205,-0.7065267323463768
8,geopotential_500_mean,2.5227609491529344,3.7389359441503056,-0.3475583104924047
11,geopotential_500_mean,-3.3752149836704737,1.8301543952329817,-0.21323773963235748
12,geopotential_500_mean,-2.324169222417629,0.8831461121479129,-0.15209243503289127
13,geopotential_500_mean,-5.533083134505115,-0.6460174630148283,-0.8495322314713784
16,geopotential_500_mean,1.7407386398545177,-2.0409226317128777,-0.024402908196862097
19,geopotential_500_mean,0.04764246172539846,0.9166305326394109,0.29530786931465985
21,geopotential_500_mean,11.898377943539764,-2.218889592883949,-0.3767520155544911
26,geopotential_500_mean,-3.319988726992889,-1.0478317926919987,-0.625487664772882
27,geopotential_500_mean,-6.398807204546842,-0.6460743386337423,-0.6935859556871006
29,geopotential_500_mean,-1.5565041998825497,0.43951624385819005,-0.043318129267345025
31,geopotential_500_mean,-5.039248140008524,-1.372723698994261,-0.30670315359548544
32,geopotential_500_mean,1.2440227989628405,-1.0048935752770334,1.072233613447008
33,geopotential_500_mean,-1.316883458274098,2.016908608873195,0.10134733451485287
34,geopotential_500_mean,-2.3129462656596993,0.9375013832755336,-0.0585742203437965
38,geopotential_500_mean,-6.4817307147412215,-1.8902216834568148,-0.6503475612456613
39,geopotential_500_mean,-3.414727395553658,0.8879709890227159,0.20822971554257616
43,geopotential_500_mean,1.7790330019237826,-0.05749172062659132,-0.4121205193028788
44,geopotential_500_mean,4.663469027335367,0.5876679277512097,-0.09457550587369269
45,geopotential_500_mean,1.891915720644535,-3.730654230772177,0.04456782134533834
46,geopotential_500_mean,-2.603320508045715,-1.8206609816877533,-0.7727333693654744
47,geopotential_500_mean,-6.106153961385384,-0.09730466540107831,1.0873820585540677
48,geopotential_500_mean,-0.6009117181017044,1.314516611063098,0.31460592122324993
49,geopotential_500_mean,-4.164244903515337,-0.1688540633554234,0.11934549094669471
50,geopotential_500_mean,-4.868026163050993,-1.8364692959405977,0.5884807010726286
51,geopotential_500_mean,-3.9789842640841724,2.9236691505492107,-0.34482159741135565
53,geopotential_500_mean,2.2777337572160765,1.7259200532434276,0.8968412135587943
54,geopotential_500_mean,4.032847253735632,-0.534016861321798,-0.05368088097478191
56,geopotential_500_mean,3.343979475370495,0.9468715265768957,-0.3388117525921963
58,geopotential_500_mean,5.739852110127361,-0.9395049666105028,0.20978768448750734
60,geopotential_500_mean,5.26135324619607,-0.03406836227068832,0.16030593764318846
61,geopotential_500_mean,5.0829620474828605,0.07592800540749658,0.16604660623121278
62,geopotential_500_mean,0.5495454841662223,-0.5250029864293432,-0.26287390672176497
63,geopotential_500_mean,-2.677598033010524,0.3567669313106295,1.9196649868777234
64,geopotential_500_mean,-4.593799745472484,0.0016203423578262208,0.04360293983916599
65,geopotential_500_mean,-6.865265246981624,-0.13729838739572306,-0.30306225808177656
66,geopotential_500_mean,1.6323947529205172,2.9086063628269265,-0.8919920031730085
67,geopotential_500_mean,-0.5837456949804858,2.475292561920963,0.042406482910102315
68,geopotential_500_mean,-0.2477185020683207,0.8654428678082823,-0.16595850253082545
69,geopotential_500_mean,-0.017781297735729805,1.459018834424419,0.022301534549970876
71,geopotential_500_mean,-8.728695222041253,-0.9849871858297623,0.04975663930303168
72,geopotential_500_mean,-0.2825841612934095,1.1121310926103143,-0.5709395455874059
73,geopotential_500_mean,-0.2929082606659969,1.2538395691082824,-1.2248831193341532
76,geopotential_500_mean,5.511179500395371,-3.4932478273221554,1.3626808060022415
77,geopotential_500_mean,-4.681052707804833,-3.0103053857447324,-0.7954772211629106
78,geopotential_500_mean,2.8028760734258817,1.5700623264542224,0.009442487160558894
79,geopotential_500_mean,1.8927650550261206,-0.7195101678660744,1.0854525982447913
80,geopotential_500_mean,-0.7952107712455354,-2.180072984326381,0.7496100318534776
81,geopotential_500_mean,-1.824719642161563,-1.2389727554450576,0.5476905092986746
82,geopotential_500_mean,-0.23790884272734172,3.607642224826831,2.14896619308004
83,geopotential_500_mean,5.386990505168287,0.6848240655597762,0.6313331468588291
85,geopotential_500_mean,2.83818687515658,-0.20480006188856462,1.2252548914381336
86,geopotential_500_mean,8.457972994749728,0.8298998724348868,-1.507317251708563
87,geopotential_500_mean,8.883838450039313,0.3757292897544466,-1.4274549393748481
89,geopotential_500_mean,10.26347802438534,0.7183092511125218,-0.6470518234331337
90,geopotential_500_mean,-11.033084322015887,-0.32476136221724866,-0.6746681716840093
93,geopotential_500_mean,17.97427916833157,-2.7751008489651365,-0.057751550496353096
95,geopotential_500_mean,-6.378557548783567,-1.157649544908897,0.060412229772583155
