storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,large_scale_precipitation_mean,-2.356676906452032,-0.9696460431985594,-1.4434213906910547,-0.37164540948778524,-0.46929563606287966
2,large_scale_precipitation_mean,-5.009014262928709,-0.30989859328958846,0.2814016259395874,-0.1863915493022758,0.3791923077924812
3,large_scale_precipitation_mean,-3.9786669079265433,0.30512395721006663,-2.1148336530159955,0.532945361264364,-0.4194395698383602
5,large_scale_precipitation_mean,3.452252757546794,7.979935488163587,-2.068128562493013,-1.3807960379901771,0.4055674429947657
6,large_scale_precipitation_mean,-5.732916722520124,1.5180069224342727,1.4362197046544314,-0.4687246643938159,0.313620310317052
7,large_scale_precipitation_mean,-1.431549118059663,-0.5042054396773907,-0.554999360261846,0.01995939615482848,0.05069240920711608
8,large_scale_precipitation_mean,5.548061448022337,2.159773829030401,2.2758993122248286,0.6654718027249872,0.21987235894964105
11,large_scale_precipitation_mean,3.7965969763221685,-4.7396575029612755,-1.5243941250573096,0.2489506392854996,-0.1833153376638902
12,large_scale_precipitation_mean,2.6438854041028703,-0.909896809549419,-0.7207071011347223,-0.5191212199343435,-0.14740597735576147
13,large_scale_precipitation_mean,4.096669924246161,-2.238149833891732,1.0399932896857225,0.13250385733196435,-1.2554283309607912
16,large_scale_precipitation_mean,-1.5178797547686502,2.2677976501592356,-0.9360119472616407,0.7504224515876509,0.04617322471183398
19,large_scale_precipitation_mean,-1.643088150372418,-1.2982780787188293,-0.0697064387355352,-0.005625949891482361,0.7010228384712317
21,large_scale_precipitation_mean,-5.269243215486329,3.309438299058253,1.6199151518239856,-0.03191969531126133,0.12916373250931865
26,large_scale_precipitation_mean,-2.3950012818357846,4.467077397100132,0.7033554870988665,-0.8625958334534064,-0.25447358967400224
27,large_scale_precipitation_mean,11.393119334107318,-0.688416293243223,1.4316645225642206,0.23546682554780485,-0.8778220712425056
29,large_scale_precipitation_mean,9.994466214095466,-0.46017782090743437,0.8601102962961438,-0.4220742060740207,-0.7556288135729328
31,large_scale_precipitation_mean,-4.712556958215596,-2.453164761778965,0.7406131456460137,0.7596498128448692,0.2621471486368844
32,large_scale_precipitation_mean,-3.274146701235541,-2.4092469056205794,-0.3199689941743834,-0.2679337407620075,-0.04707402110684529
33,large_scale_precipitation_mean,-0.7425014682631446,1.2784687332872924,0.18535875221431328,0.30434733743486947,0.08567819206475864
34,large_scale_precipitation_mean,6.156102898161201,3.5598735254408123,-3.4844982946268686,0.4935896362795216,-0.21063814184982166
38,large_scale_precipitation_mean,0.9279965168256126,3.700367321165859,-1.6203176895539793,0.18689107785693876,-0.6010695580412607
39,large_scale_precipitation_mean,4.137096317969758,-5.8578453230791085,-0.7597404583217807,0.49207923950814536,0.7104567306266992
43,large_scale_precipitation_mean,-8.291707716317719,-0.16668031922102866,0.2822701537101164,-0.3400234988217677,0.38942536876087025
44,large_scale_precipitation_mean,0.45666915825737536,1.7996400909724006,0.27118983999483004,1.2163441864140068,0.17171467046007577
45,large_scale_precipitation_mean,-5.241452903910099,-3.0686220013412138,-0.37405575918917333,1.372829237137111,0.44921430480770697
46,large_scale_precipitation_mean,0.5284490181771688,0.2637821481075176,1.7463624713762809,0.4739720451945072,0.3983575837903742
47,large_scale_precipitation_mean,-4.863079570023328,-4.0418844496755355,-1.5892258723087906,0.38555298637479835,-0.02838463747657484
48,large_scale_precipitation_mean,4.127168644549995,-3.3831873251985596,-1.9263604257731413,0.7523943340891396,1.217871962230033
49,large_scale_precipitation_mean,-4.9409448953136454,-2.410043349046852,-0.7754791572729657,-0.3353657552143622,-0.5027710459039043
50,large_scale_precipitation_mean,-1.7069937748004296,-4.044752922717327,-1.0309721851219413,-0.5214755660974908,-0.2975626120071398
51,large_scale_precipitation_mean,6.184909365979758,-1.415319112152201,-1.5921472835164439,-0.13958834360956276,0.09786252944887024
53,large_scale_precipitation_mean,-7.509786695833419,0.551504314611686,-0.21719806572282477,-0.5044563300504382,-0.355488194197741
54,large_scale_precipitation_mean,-1.5995085307883337,0.03823220051469899,2.4795560336621483,0.10546979098470068,-0.03949488373566221
56,large_scale_precipitation_mean,0.7984920335818307,5.347531652886624,-0.6782276948018132,0.3524490107515851,-0.008579463228487433
