storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,vertical_velocity_900_max,12.399919652050148,-3.0302666576413295,-1.0248075281522953,2.636708272510791
2,vertical_velocity_900_max,2.8699975886859597,-2.4199853216921703,0.8378381360058947,-1.5804277499658073
3,vertical_velocity_900_max,-0.36104280888444745,1.9341846040389628,-1.794366330418747,1.370718804581692
5,vertical_velocity_900_max,-3.3443191003771138,0.033252729827185835,0.8532710462384492,-1.0201318642691906
6,vertical_velocity_900_max,-0.7163119120040895,1.4330604606669997,0.6456998368263285,0.5750651102788125
7,vertical_velocity_900_max,0.973760105635427,0.7640640400659994,-0.5658593785887093,1.3936923503133893
8,vertical_velocity_900_max,5.14687014685661,0.6812158373104352,0.3564971406232147,0.9719221201958225
11,vertical_velocity_900_max,-3.6707264036323934,0.8138164575221318,-0.22716419588366907,0.21595539957733376
12,vertical_velocity_900_max,-3.1911322359315557,0.3732954006671845,-0.04507896450264821,0.09540719298794903
13,vertical_velocity_900_max,-4.813853540170759,0.9464710139834308,-0.09864147438984484,0.2273772259676016
16,vertical_velocity_900_max,-2.0541595460692497,-1.8041779387010495,0.39504862213442715,0.07401049727722828
19,vertical_velocity_900_max,-4.246934065622787,1.0394819922516316,-0.6248609349192821,-0.20791636440847774
21,vertical_velocity_900_max,2.137060150814524,2.865222515553878,-2.552602941182144,0.909047199467569
26,vertical_velocity_900_max,-0.765682795757614,1.8388969410947578,-1.3340584912222495,0.43954353645869687
27,vertical_velocity_900_max,-4.882061228341601,0.8100334538252703,0.19583034141469913,-0.1759218503725626
29,vertical_velocity_900_max,2.9176976484840527,-4.756006379458428,1.6180198798993388,-0.6855215923104065
31,vertical_velocity_900_max,-1.5004500978061572,-0.7912378866007029,-0.37046055989850935,-0.33636547661276656
32,vertical_velocity_900_max,-2.184357041652579,-1.1537723253691905,0.4244274946426356,-0.7914532781099655
33,vertical_velocity_900_max,-3.122037952244657,-1.4574605704625179,0.6772148257082139,-0.8458089602555567
34,vertical_velocity_900_max,-0.6554961203880451,-2.0233228807494132,1.5617522629132712,-1.0030855827686118
38,vertical_velocity_900_max,6.897424563357732,-2.159095238068817,0.7388213466931168,0.45088669740349396
39,vertical_velocity_900_max,-2.3149005193797714,0.5454657755966199,0.9321314497208605,0.09749496975488735
43,vertical_velocity_900_max,4.317396708263404,-0.9429127910579022,-2.382136232697067,-4.283751871924014
44,vertical_velocity_900_max,-4.095717674919904,-0.35673290658156037,0.41795813218289624,0.0017646416903849406
45,vertical_velocity_900_max,-5.587414453192681,0.37172195338067254,0.24321561701303443,0.13004962550463073
46,vertical_velocity_900_max,-3.285265192722157,-0.23234305560843718,0.41443457641444414,0.12705589902002556
47,vertical_velocity_900_max,0.5620028262820703,0.7100068537699706,-0.4651404430525996,0.10364266833801865
48,vertical_velocity_900_max,-2.785153444812495,1.0357019647379597,-0.4423904932343583,0.046087395996942115
49,vertical_velocity_900_max,-3.9092978916640364,-0.6908778402739432,0.5847010761404886,-0.057847638913692885
50,vertical_velocity_900_max,-3.311220323885519,0.1586583088410335,-0.24405543622423817,0.3054901800699553
51,vertical_velocity_900_max,-3.891044559577657,0.8754002410274981,0.4647899757030147,-0.19828044915237006
53,vertical_velocity_900_max,2.0056124515212805,-1.1959627469935086,1.3709695892797786,-0.49825942859743805
54,vertical_velocity_900_max,1.1168799080165344,0.34287512153992067,-0.6276376075708145,2.170147027079141
56,vertical_velocity_900_max,-3.2193920413026653,0.9135247393542816,-0.09442090344267952,0.82236940734376
58,vertical_velocity_900_max,-1.9861723674591059,0.2603001390331751,-0.48083101064697126,-0.1901691113693637
60,vertical_velocity_900_max,-3.3728180239145047,-1.2278091289788113,0.42203436197753,0.12032472348459479
