storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,vertical_velocity_975_min,9.019453563321603,-2.2080676782185926,0.10765550080413891,-0.9718217449050118
2,vertical_velocity_975_min,0.23994063735581048,-1.525772740131757,0.39047988710192477,0.3390176487051561
3,vertical_velocity_975_min,-0.7897993155969406,1.3258128165254455,-1.4803633926867388,0.5080891711661549
5,vertical_velocity_975_min,-2.8256683639709097,-0.33100989890047366,0.9116716045831967,1.1230716020275802
6,vertical_velocity_975_min,-1.0056156559156075,1.105997237743817,1.8220895671345574,-0.9224142591134906
7,vertical_velocity_975_min,3.1303692872639166,-3.85628808610982,1.335335310932824,-2.0607094329911386
8,vertical_velocity_975_min,5.1705842938323885,1.9017992649605364,1.4548890983638896,-1.2812034330493622
11,vertical_velocity_975_min,-3.541043499402823,-0.017211294057119464,0.30200652830376595,1.1286626283674344
12,vertical_velocity_975_min,-4.3071967785211625,0.032824488739805854,0.051815477573247726,0.4370915141030249
13,vertical_velocity_975_min,-5.767546008840518,1.4644299334830981,-0.5012527026333619,0.9423806447589789
16,vertical_velocity_975_min,-3.7710277947441853,-1.5565064567343185,1.3607899707910738,0.015511873026209986
19,vertical_velocity_975_min,-5.313083756212995,-0.014387935643435372,-0.16068409216111249,0.21232672316034118
21,vertical_velocity_975_min,-0.5238875504896856,2.9356657667630346,-2.204031795349492,-1.5342818079375167
26,vertical_velocity_975_min,-0.6762737064296678,2.583820963417591,-0.7663336537162356,-1.284570297885814
27,vertical_velocity_975_min,-5.0580770804294435,0.12615239657569902,0.567942154723629,-0.1571073472985453
29,vertical_velocity_975_min,1.2189361876933307,-4.160985070348481,1.3362009066867866,1.4956573858445548
31,vertical_velocity_975_min,0.949470905831899,-0.62834281238619,0.12534370865053712,-0.005068231474417974
32,vertical_velocity_975_min,-1.522513188709444,-1.7457495218919032,0.09546094669490257,1.1785952201581458
33,vertical_velocity_975_min,-1.3616815792666173,-1.6631628308970163,0.460999502082879,0.6426920747830431
34,vertical_velocity_975_min,3.147125218680889,-7.718806522663188,3.1912854524193506,0.4653906230882777
38,vertical_velocity_975_min,8.881748543585644,-2.0261473161958636,-0.4216367524126272,-1.6244082122209902
39,vertical_velocity_975_min,-2.1593563138398326,0.733030859951044,0.023004128232431028,0.38615965474694103
43,vertical_velocity_975_min,2.9058573865859514,1.1248656157623638,-1.8703021922765248,1.8942056829499854
44,vertical_velocity_975_min,-3.7924660097274385,-0.6931447457226159,-0.009155265008335365,0.6126402958864614
45,vertical_velocity_975_min,-5.715336983155749,1.1920698864084767,0.07181898541573137,0.06176145761810152
46,vertical_velocity_975_min,-1.8349782965346744,-0.23774365337011977,1.4162903678886214,0.26119433349764043
47,vertical_velocity_975_min,-0.3688401527183718,1.6640796004196652,-1.093627887977112,0.45222554095766393
48,vertical_velocity_975_min,-3.1794681613408073,0.46525468572171547,-0.17956934902979646,0.164362521114763
49,vertical_velocity_975_min,-4.245977776517262,0.07494672210805771,0.4237370460665156,0.3957322624967179
50,vertical_velocity_975_min,-2.358518551652189,0.8348412322532641,0.10724370974582706,-0.9049426139571357
51,vertical_velocity_975_min,-2.069540227700798,-0.45639375544996713,0.3414598826616518,1.2767574061660867
53,vertical_velocity_975_min,1.9874375747582664,-0.8270147643001956,0.32253966792300676,0.021199148743794683
54,vertical_velocity_975_min,0.47478686078127386,2.45596377476798,-2.1770098142673326,-2.209924497872938
56,vertical_velocity_975_min,-3.881678797759733,0.6974931573814007,0.23179907301555347,-0.6786813216404626
58,vertical_velocity_975_min,-2.59444728866103,-0.9257649800186907,-0.28907916775517756,0.9904162138371432
60,vertical_velocity_975_min,-3.1249608038624364,-2.0001531591165853,0.9471360285517636,-0.40357589732177945
61,vertical_velocity_975_min,-6.041189474284276,-1.066167074450046,0.9220772775130709,0.03664309823642095
62,vertical_velocity_975_min,-2.740961081124885,-0.4020588585585466,-0.026247238867612023,-0.08424113804644918
63,vertical_velocity_975_min,6.097504492656938,-5.268969901003231,-0.43074294250107037,1.3673585891279907
64,vertical_velocity_975_min,6.131400619435328,-0.9347020623781865,-1.174436165915145,-2.390913339259993
65,vertical_velocity_975_min,10.191911994482004,-1.7862669616208533,2.56343045074251,0.05275790853256247
66,vertical_velocity_975_min,11.058371360544465,2.806882643756906,-7.628336413889464,4.789825640707518
67,vertical_velocity_975_min,-2.797297651296728,1.1303839926003512,-0.6612709626040502,-0.3417024355673619
68,vertical_velocity_975_min,-1.2357365505403113,-1.1164309624015458,0.2241012182222032,-0.5464318036167366
69,vertical_velocity_975_min,-2.2689522089890644,1.3502747857447173,-1.2514600996656147,0.6504096304062259
71,vertical_velocity_975_min,-2.13073488562647,-0.12736312035318517,0.1945149499885517,-0.06175925046749898
72,vertical_velocity_975_min,-1.7420087023594564,2.705007662380501,-0.8500992415483576,-1.1208078261053391
73,vertical_velocity_975_min,9.637781621700016,12.43370664319482,8.977363659028708,2.148412917334794
76,vertical_velocity_975_min,3.2707910485991087,0.5690887983227317,-2.004636923928982,0.05885721061241463
77,vertical_velocity_975_min,-3.017622595436702,-0.2699748920860669,0.7520276475938505,-0.28330032334520083
78,vertical_velocity_975_min,-0.04345064684874438,1.8317680359440482,0.14173148618287146,-0.11648768827038501
79,vertical_velocity_975_min,10.258048430560038,1.562864432957055,-1.5956483332460827,-2.871197515378058
80,vertical_velocity_975_min,3.830043723331294,-3.346511825685903,-0.05010116449655027,2.332618936537848
81,vertical_velocity_975_min,4.677145225243674,-3.1395018747127006,1.1324844829186096,-0.9751531658546518
82,vertical_velocity_975_min,0.7479119528479249,0.2218584881995587,-0.4490723546906717,1.432715422460473
83,vertical_velocity_975_min,1.1959857421471625,0.41656912698199583,-0.07901140258868534,-1.4464500200572397
85,vertical_velocity_975_min,2.682126655099171,-0.6514592134550646,-0.4869740566030266,0.1719374747936554
86,vertical_velocity_975_min,-5.652857235847127,0.26196035660897327,0.5325687446693689,0.21902000708090957
87,vertical_velocity_975_min,-3.6241198657524945,-0.3153241001788723,-0.02168945835906994,-0.15600179011724358
89,vertical_velocity_975_min,-0.3839088312257852,3.230403667519355,-3.4533498191749965,-1.5406175135898739
90,vertical_velocity_975_min,-1.3955563676251248,2.253936498702907,-1.693482277542789,-1.6862739637715312
93,vertical_velocity_975_min,-2.4451787911642167,1.7130644298704811,-1.1883585147518065,-0.4765244322186782
95,vertical_velocity_975_min,0.4038252037835871,-2.189433896726872,1.3586690124402832,-0.12912715970017202
