storm_number,variable,PCA_1,PCA_2,PCA_3
1,surface_pressure_max,0.5656148082271043,1.3127156645278535,-0.2821978673612163
2,surface_pressure_max,-3.3328547922185954,0.4599821535773138,0.5898453276269386
3,surface_pressure_max,0.9476103986527157,1.0372453311784156,0.2789908349232448
5,surface_pressure_max,2.2683112719969025,-0.12556851862261503,0.7623794843262138
6,surface_pressure_max,-6.735189176730067,-0.31051530061770466,-0.7949964266116795
7,surface_pressure_max,-5.090722382521436,-1.5460548128389693,-1.2686272428865166
8,surface_pressure_max,0.7991660853293943,2.805371743866336,-0.33942981606630773
11,surface_pressure_max,-3.22511388665815,1.4964694471061741,-0.22987145027848196
12,surface_pressure_max,2.091203750905329,1.0331930056021112,0.2447165453310798
13,surface_pressure_max,-5.442352734259034,-2.80774121783288,-1.2048671576462413
16,surface_pressure_max,4.067898681915821,-2.5381613749294565,0.9545056948670448
19,surface_pressure_max,2.923815801152348,0.7596652342846997,0.7130434842625778
21,surface_pressure_max,6.2033163725455704,-1.491096354459792,0.027053947473697743
26,surface_pressure_max,3.396443168567295,-0.7327335043790913,0.2899471727524938
27,surface_pressure_max,0.5110641701585472,-1.316945009355051,0.1638683286674268
29,surface_pressure_max,-2.4588982305734235,0.7196444242498863,-0.6445140227197583
31,surface_pressure_max,-3.6488718862163827,-1.9910768517301556,-0.017520765129764703
32,surface_pressure_max,-6.048096287912737,0.3228286175899039,0.32224207063973914
33,surface_pressure_max,-0.39398463884817825,2.764253060780224,0.059599307510373414
34,surface_pressure_max,-1.7035934848135432,1.1543725689619422,-0.1098266797115906
38,surface_pressure_max,-3.979467428439685,-2.2351696694589176,0.07666460468869452
39,surface_pressure_max,-3.7176561225294664,-0.11442745032376894,0.2137860978593274
43,surface_pressure_max,-0.44074203649520993,-0.926071291088699,-0.4769464186812879
44,surface_pressure_max,6.3361931004460645,1.005766118234339,-0.26451615220906916
45,surface_pressure_max,0.12424033744624005,-1.8683127177848105,0.2326449817123832
46,surface_pressure_max,-0.7558567813256003,-1.3897752227490185,-0.2793160119275865
47,surface_pressure_max,-5.940831002158741,-1.1462309488165685,-0.0021040640472106344
48,surface_pressure_max,-0.33204111544909376,0.02691715725404021,-0.6436092871622349
49,surface_pressure_max,-5.923892887703175,-0.22604748137537578,-0.05777506079490235
50,surface_pressure_max,-6.396939667212691,-2.234471857913262,0.6616579643071745
51,surface_pressure_max,-3.838481949900302,2.6736440187126527,-0.25046785221145673
53,surface_pressure_max,-3.259248613024352,2.039817418819623,-0.7735028247671069
54,surface_pressure_max,6.215402174522751,0.5890681639663083,0.12872519563753493
56,surface_pressure_max,3.5145438462722782,-0.9820319133666254,-0.3433406190471591
58,surface_pressure_max,-2.1132375946492825,-0.14024252573974702,0.07636148520311238
60,surface_pressure_max,5.90925236161339,1.1439342341045886,-0.2094085169444785
61,surface_pressure_max,5.540283242568765,1.064070188479625,0.7218277006202508
62,surface_pressure_max,-1.1688207323233748,-0.5874845318323352,-0.6669530927172403
63,surface_pressure_max,-3.7659061562347027,0.9315295679436084,0.09781853706243517
64,surface_pressure_max,-3.274863101196941,-0.5467962078124972,0.34633027061226596
65,surface_pressure_max,0.9767777335274336,0.20441521500615917,-0.005271079657891471
66,surface_pressure_max,-5.480331947284134,2.5780231310646236,-0.763337278305556
67,surface_pressure_max,1.062108975664626,0.6048804006534688,0.38314576159435854
68,surface_pressure_max,-2.9268086222303147,0.6692976514099005,-0.47056953249287986
69,surface_pressure_max,-0.3230328719047242,0.6822931539263333,0.12602977976984958
71,surface_pressure_max,-3.1843671177428274,-1.52704428664733,0.29488436405418844
72,surface_pressure_max,-0.511938479876645,0.2384856835499321,-0.3122241059893534
73,surface_pressure_max,-6.764111401908384,-1.0616136024004759,-0.5122821486266738
76,surface_pressure_max,-0.5622181074103768,0.5318156462851905,1.14845180581823
77,surface_pressure_max,1.7845089449055531,-3.6199049798356273,-0.025110253203758065
78,surface_pressure_max,5.5744648067105365,2.180050308306331,0.059975566495119655
79,surface_pressure_max,0.283681067200121,0.5387710305097024,-0.2711209915071196
80,surface_pressure_max,-2.0543940793073068,-2.124594986816215,1.5038425087072758
81,surface_pressure_max,-3.204486208694077,-2.2431805511022964,0.29837553549602946
82,surface_pressure_max,-2.4543986443198396,4.735092959715243,1.6313077722416383
83,surface_pressure_max,2.3843376972159045,3.4952197575493704,0.1257320853613481
85,surface_pressure_max,-1.0299168746136882,0.8950235450089451,1.9171006223939746
86,surface_pressure_max,9.139428982616494,0.3921939496440918,-1.785647351822031
87,surface_pressure_max,7.540960360036972,0.9710764625441203,-0.9896395343434573
89,surface_pressure_max,11.087952424137185,0.3464909326949099,-1.3002867000615517
90,surface_pressure_max,-3.4721489257826175,-1.9300594093277375,-0.2688631249747983
93,surface_pressure_max,25.75051344423938,-2.862106492829402,0.5699172550739733
95,surface_pressure_max,-2.0432780381056346,-1.7781588751215338,0.5433713368163682
