storm_number,variable,PCA_1,PCA_2,PCA_3
1,2m_temperature_mean,-7.524614977225434,0.55106190264122,1.2483452009683205
2,2m_temperature_mean,-1.4807159869507325,0.908563493054275,0.38091108709409577
3,2m_temperature_mean,-3.6644267337334875,2.512091851601593,0.23379133182232517
5,2m_temperature_mean,-6.031144125654021,-2.6053472109875786,3.5642848610119913
6,2m_temperature_mean,-2.6986524959399034,0.647327823938215,-0.38047105991433733
7,2m_temperature_mean,5.101813486349587,0.38941414902905636,-0.10179044808642301
8,2m_temperature_mean,0.36516683740431954,-1.5742452411455141,-0.8838490530646107
11,2m_temperature_mean,4.854727800124173,-1.6674722494823937,-1.1672876923195472
12,2m_temperature_mean,6.660539086522075,-1.624022868210313,-0.8785486014329655
13,2m_temperature_mean,4.45315871848851,-3.7533186403610803,-0.9246795398173633
16,2m_temperature_mean,4.203883214076756,-0.6843476277605618,-0.32163132124475013
19,2m_temperature_mean,-1.151974257848437,0.325435019745031,0.6167254884584612
21,2m_temperature_mean,-8.178941767370565,-1.859591685874174,-0.23418746074526883
26,2m_temperature_mean,4.934268470362756,0.34684803256413405,0.5715378197101362
27,2m_temperature_mean,9.758382932342382,-0.4026969564810485,0.46050635162686737
29,2m_temperature_mean,1.8076943332078708,-0.5856605640791843,0.2211659285639467
31,2m_temperature_mean,7.07870123015921,0.6151547216882649,0.3063730988637333
32,2m_temperature_mean,-3.8010124066078452,2.065344939472461,-0.40193768954271525
33,2m_temperature_mean,2.4414836963489006,-1.1403417471348365,0.6198697679962912
34,2m_temperature_mean,1.3391981610449435,0.854627084080427,0.6360900339429232
38,2m_temperature_mean,6.807403450406566,1.1139390393753694,0.5030895485447829
39,2m_temperature_mean,3.302651008849011,-1.325223606755875,-0.8184277689965059
43,2m_temperature_mean,-4.684454620671511,-2.2455198874568403,-0.21208320985007217
44,2m_temperature_mean,2.851429935435971,-1.1165179204245137,-0.5065014310087036
45,2m_temperature_mean,-2.59005290813272,2.4554069660741753,1.4043082989952755
46,2m_temperature_mean,5.971246168162617,0.8854967957757465,1.0026281098306018
47,2m_temperature_mean,2.547963183195143,1.6464668293168512,-0.49834850089964894
48,2m_temperature_mean,2.914098072451671,-0.4743955180869651,-1.0422065032854846
49,2m_temperature_mean,1.6551049123257815,2.188793191506385,-0.4097195305641613
50,2m_temperature_mean,3.1294207639771123,1.478769622112144,-0.10086198003426645
51,2m_temperature_mean,2.991487698249829,-2.2342770396444673,0.3385997934620233
53,2m_temperature_mean,-9.644447684191201,0.4308241389430036,-1.6969484414468015
54,2m_temperature_mean,-3.7661962472845065,2.548984743241912,-0.8142190753466956
56,2m_temperature_mean,1.2812113268016723,-1.0855865050632578,-0.5489749383274856
58,2m_temperature_mean,-9.461180704064265,1.2935783767592346,-0.3109690123861773
60,2m_temperature_mean,-5.684170917585924,2.2671477137889933,-1.0631363780331478
61,2m_temperature_mean,-6.056871458050703,0.6327570851313445,-0.17141530580167144
62,2m_temperature_mean,-3.516782688054304,2.015400989398905,0.30773910119739417
63,2m_temperature_mean,1.0436517823828606,1.307479820197018,-0.5292375367902298
64,2m_temperature_mean,6.428296248647028,-0.22723830043959414,0.4805345481738466
65,2m_temperature_mean,11.93553824931193,1.352010318094899,0.20031314721203497
66,2m_temperature_mean,-7.87687444934612,-1.8633702468871953,0.9707724004692139
67,2m_temperature_mean,3.927390357236037,-2.90578418640155,-0.03681174172838393
68,2m_temperature_mean,-6.079474755110401,0.2270397185370874,0.12041218765927268
69,2m_temperature_mean,-2.73751712397949,-0.7286781694732964,0.6471076549811919
71,2m_temperature_mean,9.51745213896802,1.3663193557626168,0.8797289416555948
72,2m_temperature_mean,-1.445613111694726,-3.2766910048306443,-0.6075221874353113
73,2m_temperature_mean,-7.482411775213156,-3.005173510263812,0.6400751644945383
76,2m_temperature_mean,-7.902788328384103,3.9508289798324614,0.34042177425509396
77,2m_temperature_mean,8.060044083709275,0.491473140988894,-0.5736176851873891
78,2m_temperature_mean,-1.5435124815473884,0.9619983267624558,-0.2917394377570708
79,2m_temperature_mean,-3.0541426363527755,0.9180063778921552,-0.18750578324757927
80,2m_temperature_mean,-1.8837288388349431,0.23759089195564737,0.501250417010703
81,2m_temperature_mean,0.3927814592751621,-0.4353482752841024,0.08624947790277782
82,2m_temperature_mean,-3.7843468086098,-0.7593868343705032,-1.7006131015069585
83,2m_temperature_mean,-6.223588768305001,2.153940283284812,-1.0791271031362542
85,2m_temperature_mean,-5.556889595886547,0.5933608100105194,0.34037953174526087
86,2m_temperature_mean,-2.476640744962858,-2.7653164968568893,0.06406405557603306
87,2m_temperature_mean,-5.142967111055895,0.09508230503897531,-0.19591573103489682
89,2m_temperature_mean,-3.2791552126899,-3.1086155244668814,-0.5547338776979602
90,2m_temperature_mean,15.138153221627572,1.5293316285466863,0.49660782609884946
93,2m_temperature_mean,-4.35359671585163,-1.156561169272067,1.1093583773803903
95,2m_temperature_mean,7.864546409745552,1.2528325213521638,-0.04822219903313463
