storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
33,surface_latent_heat_flux_std,4.538084502723111,3.3814138763211945,-1.2790992105017145,0.2755706758892101,-1.2086122360700373,-1.0159692475470057,-1.1395026329675415
34,surface_latent_heat_flux_std,0.42544659756232744,1.4025132953486918,0.9960565310858226,0.6596155137479783,-0.21804763602221047,-1.3970740902739016,-0.5220504364381482
38,surface_latent_heat_flux_std,-4.579901660316109,1.0196870741557074,-0.02157886083726006,1.7919485137365505,-0.1810985456000411,0.9821870334474538,0.26566661827270244
39,surface_latent_heat_flux_std,-2.5378051775726247,-1.1830244203611044,0.3506046544038436,-0.5528346476535955,0.2154716729143279,0.47648565796419795,0.07479335345647783
43,surface_latent_heat_flux_std,-5.3048801972290605,-4.444150542027893,1.9834732356697022,0.9810500892928293,0.26007984543094825,-0.06785215635281305,-0.011428499071344385
44,surface_latent_heat_flux_std,5.04327572499881,4.0034611472159245,0.572762535481643,-0.1941082628551424,0.3213148447766602,-0.688904046254462,-0.13750963277331316
45,surface_latent_heat_flux_std,-4.071204137681948,0.6428522640391943,-1.274521985719688,-0.6542378217544352,-1.5158219904047676,0.5131812654921181,0.17399608309303585
46,surface_latent_heat_flux_std,4.953406305553973,1.9128776905774607,0.307972885605214,-1.5449141608099153,0.46238374945984784,1.1735187477608315,-0.052528857398297775
47,surface_latent_heat_flux_std,-0.3091511199147441,-1.4979352003175375,-3.4302402855003162,-2.6540063635815527,0.99132005112359,-0.042974086788186934,-0.17206417841949023
48,surface_latent_heat_flux_std,10.493601084078684,-1.7945323131569844,0.24872083027904207,2.915183319631607,-0.3604114291754367,0.5436523414185841,-1.3721423499495506
49,surface_latent_heat_flux_std,-4.014855230047895,1.8819696081427741,-0.17958339451615796,0.4457874961362078,-1.9845119441779708,-1.4333101019159746,0.33682178145807146
50,surface_latent_heat_flux_std,-3.4728619483761287,-0.83422689746462,-1.3516373879869403,0.32304505590574745,-0.19841360003809905,0.4449285378158838,0.05896160193355816
51,surface_latent_heat_flux_std,0.318331037598136,0.7621930043421699,-3.1196741176359377,0.26727214822998707,0.9348024168160548,-0.1972758675660373,0.11010051039033195
53,surface_latent_heat_flux_std,-6.117367483028256,-3.0414696695908265,1.3256247174081723,1.260285133272252,0.3130973410715771,-0.6048853372328851,0.15498287536288585
54,surface_latent_heat_flux_std,-2.081358766426061,-1.409842169231801,-0.44865316602643235,-1.2358367459354702,-0.9554321466662105,-0.4279706193760731,-0.07945242398582257
56,surface_latent_heat_flux_std,4.8190049275633395,-4.1717311636963155,-0.014015704393081913,1.354418514382893,0.4383457332716899,-0.6089094344197306,0.7345237868305796
58,surface_latent_heat_flux_std,-3.1640989133128348,-2.2390872630563603,-0.7759721355906989,1.9153932739918336,0.6579601028586349,0.044333146715543836,0.1611771333857608
60,surface_latent_heat_flux_std,-1.0185632910757916,-1.9867986095455983,-2.735548248032391,2.6363905553573512,1.175930441448703,0.20164954787357844,-0.05039846206851503
61,surface_latent_heat_flux_std,-4.686541900875002,0.8483752105992561,-0.3700205950864413,0.9794343684464346,0.023162019384174597,-0.05861288410229377,-0.17744244078192173
62,surface_latent_heat_flux_std,-4.30037727302018,0.41254066549224583,-2.0340480508793983,-0.18304216745633214,-0.466392726962629,0.5292751691910084,-0.25537990877898065
63,surface_latent_heat_flux_std,-2.577752401042852,0.7204381236575162,1.0615595083726923,-1.3976509238396706,1.3069974159892352,0.4448788295059973,-0.6760964142991314
64,surface_latent_heat_flux_std,-0.7687028062498791,1.0219633241236674,-0.19980361260027207,-0.08244312222499996,-0.6942634972866726,0.5834759405913148,0.4356392751046592
65,surface_latent_heat_flux_std,3.3672175834838063,-2.6687004261741456,-0.1865103774595316,-0.3442817297599119,0.4308366750658749,0.1848592618611671,0.7627523627798556
66,surface_latent_heat_flux_std,-0.5802878853676963,-0.5706715734387628,-1.3186801108078976,-0.009856603354624106,3.324783895581736,-1.5571055092259598,-0.390001808075521
67,surface_latent_heat_flux_std,2.6380574498506535,-1.8115546429615221,1.2710027862977813,1.1882893671603632,0.12346420020947849,-0.41794015899008047,0.5036690608668466
68,surface_latent_heat_flux_std,-7.213238404207244,-1.451334374114832,-0.6075403909263111,-0.0791343175991245,-0.21177902383622313,-0.3700775670914759,-0.8048479487573932
69,surface_latent_heat_flux_std,-1.618621712212072,-0.007306978850000459,-0.6810464093434659,-0.223156563649941,-0.7220420658402177,-0.039792281382030545,-0.8846608535729027
71,surface_latent_heat_flux_std,-1.2222262976374787,-0.14861751231809214,0.4613729084789456,-1.71545592925519,0.6584029443264021,0.6511073051145155,1.1301594404166988
72,surface_latent_heat_flux_std,-1.1969068011297928,3.0617289892031185,2.0983768279086514,0.301524220284839,-0.9611520929984363,-0.0020103106049241264,0.6069073845459402
73,surface_latent_heat_flux_std,-7.166936358217478,-1.8807625044054632,-0.7115122527488115,0.6192625039062856,0.1929991540153369,-0.3075149803246554,-0.5955071463745376
76,surface_latent_heat_flux_std,4.254313718946022,-4.730752378629573,0.1605953210302109,-2.582287034404886,0.9596540977793931,-1.1595854084041757,-0.289002385328215
77,surface_latent_heat_flux_std,1.0849381931817228,-1.0698967458248945,-0.1080259125645387,-1.8000056060229175,-1.7940247559328573,-0.001378568523435162,0.0044142846903933355
78,surface_latent_heat_flux_std,1.9107523685787562,-1.031249408616115,1.4670178475220261,-1.6756673359877503,1.1664630041653805,0.1047686549144929,0.7121939430281868
79,surface_latent_heat_flux_std,1.4806171849800216,3.882926721256886,4.79083710707399,1.2039781753942411,0.8271352076085565,-0.7082789946376459,-0.33696069254258026
80,surface_latent_heat_flux_std,-2.119280699143696,3.026547140320925,1.4849950705563548,-2.417373638954095,-0.284750401545271,0.665946126755688,-0.9615198128513011
81,surface_latent_heat_flux_std,-2.4485026940273937,3.2808406465921847,2.2052788553448885,1.0976548016731265,0.1002026882899487,0.17820349395024954,-0.8413991473610781
82,surface_latent_heat_flux_std,-2.578567537856601,-0.9229011274488603,-1.2603061531646007,-0.9880393192481938,1.3898132432565344,-1.3270641366641054,-0.13733195361721448
83,surface_latent_heat_flux_std,-0.8734866747346056,-2.827631544638323,-0.5528712737951776,1.4666430171662272,-1.0123628400621791,-0.3883391034394029,0.09065911910554977
85,surface_latent_heat_flux_std,-5.910668584113524,0.242607683146357,-2.139686713408614,0.4315607955186018,-0.03390111465050788,-0.15731331349007088,-0.16075780419286909
86,surface_latent_heat_flux_std,3.567116282874912,0.9675860900579337,4.116594702375082,-1.1949264416179928,-0.8946161451082256,-0.9683529130489276,0.7997498213561786
87,surface_latent_heat_flux_std,6.6788793852137704,-1.5602345827668112,-0.8637539597037889,0.4235294961203914,-0.5402877485648897,3.017426297633305,-0.8673200016720195
89,surface_latent_heat_flux_std,3.3860028043798946,-4.127029049842779,0.5663382821661475,-2.700042443737816,-0.3150456536578577,0.25473864972679866,-0.4018627884547388
90,surface_latent_heat_flux_std,12.48902048841806,-1.8612489335083309,0.3443548715868697,1.097268125695492,0.27994418846199143,-1.3010789184609066,-0.628206588679697
93,surface_latent_heat_flux_std,0.353826099599672,6.7989869052202305,-0.9924178726472748,1.3971032750771508,0.10154900633115958,0.5114571039216216,0.42381361713349536
95,surface_latent_heat_flux_std,-1.8567701614068115,0.5614604460357173,1.671601100196062,1.7571324474551586,0.3725903911691204,-0.07604248631568652,-0.3210835086985687
