time_step,variable,PCA_1,PCA_2
1,k_index_mean,5.289831625026956,-3.1176462011061203
2,k_index_mean,5.356092975672467,-2.836885334461701
3,k_index_mean,5.380995323027874,-2.808978897810423
4,k_index_mean,5.390717667403765,-2.4481045029305974
5,k_index_mean,5.332103902981311,-2.129233981649097
6,k_index_mean,5.186831163241188,-1.797698523532071
7,k_index_mean,5.026086738249357,-1.2372033264888709
8,k_index_mean,4.694329489274479,-0.7026421316970766
9,k_index_mean,4.3794537945139345,-0.214719227417222
10,k_index_mean,4.06312705719607,0.4143652373325466
11,k_index_mean,3.647453426326719,1.0808310834510688
12,k_index_mean,3.1078788566583637,1.7482746740582225
13,k_index_mean,2.7920086528873935,2.23689321510856
14,k_index_mean,2.2989437819601384,2.6416377771653847
15,k_index_mean,1.8205096727294061,2.9469269749341023
16,k_index_mean,1.2757538494238685,3.1652917885191627
17,k_index_mean,0.4836556276262984,3.23301168854616
18,k_index_mean,-0.07860720413478144,3.1700276986075915
19,k_index_mean,-0.6057706971776224,2.9341092044098804
20,k_index_mean,-1.1634952101123381,2.7076272757033766
21,k_index_mean,-1.6650319269780967,2.3931879861498633
22,k_index_mean,-2.18402852122088,2.042221196945461
23,k_index_mean,-2.6841883048930217,1.5090262411565856
24,k_index_mean,-3.085781136242793,1.0270368699128485
25,k_index_mean,-3.4569919360230497,0.662098582502634
26,k_index_mean,-3.745493045029234,0.243554873026093
27,k_index_mean,-4.087263015074061,-0.17105774324388448
28,k_index_mean,-4.354630671614872,-0.6536997910638774
29,k_index_mean,-4.63171785826908,-1.0293981276466004
30,k_index_mean,-4.771333252100313,-1.2699996683860848
31,k_index_mean,-4.820817156379441,-1.5511334788219449
32,k_index_mean,-4.852532865369298,-1.8152505125066596
33,k_index_mean,-4.791963096946523,-2.148510284409638
34,k_index_mean,-4.824786743723175,-2.4621371150588014
35,k_index_mean,-4.882620373122083,-2.6729477818113696
36,k_index_mean,-4.838720589788943,-3.0888757374874993
