storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
53,vertical_velocity_100_mean,-1.243299187843176,0.521266066489685,1.3995294874407633,-0.5410393866160763,-0.16554096587485237,0.15980299130213974,-0.5000782047094199
54,vertical_velocity_100_mean,-0.892725380605682,-1.0781582538829373,-0.3854489647403774,0.002151535996143995,0.6395416582149213,-0.43430147904035005,-0.28699511979332465
56,vertical_velocity_100_mean,-2.7956896752486444,1.6133300514553957,-0.29222206048927507,-0.3784178124609063,-0.5464874894885979,-0.37311982218937195,-0.03773123200823346
58,vertical_velocity_100_mean,2.774730957124092,0.1284355035099782,-0.9857718210094135,0.6123839377917578,-0.7038889487666311,-0.6955732362625732,-0.31650924446521767
60,vertical_velocity_100_mean,-5.204108763232428,0.38747909575646666,0.7190880564570561,0.27207152465439505,0.1551351067613494,0.3071173273430868,0.0579022360628047
61,vertical_velocity_100_mean,-4.242636838229231,-0.3267616018826799,0.3697842408584335,0.3304593671350719,0.23317315932771962,0.27468958771418517,0.05387300000905868
62,vertical_velocity_100_mean,-0.8883971477399701,0.48952364153015737,-0.005323174205626591,0.3809243316690705,-0.8423712090154639,-0.20997637324695045,0.1568352009097011
63,vertical_velocity_100_mean,-0.4026396436155712,7.151302706871475,0.14303854548313577,-1.946006757089117,-2.190905579967959,-0.5374115384353051,0.24738103322948696
64,vertical_velocity_100_mean,-3.425140524114291,0.481133797110824,0.8431555772450495,-0.4080857554697511,-0.07321698809336812,0.3879731217834181,0.27622912731257787
65,vertical_velocity_100_mean,-4.633712596768734,0.4258282493750546,0.6129369102710943,-0.32963665188034935,0.07313960303709459,-0.06130513870074071,0.06974435117302903
66,vertical_velocity_100_mean,11.245404905143559,-1.9123123198133658,-2.477683833050186,4.340942830113738,-1.775734634055753,0.1639536056370578,0.9828644373664208
67,vertical_velocity_100_mean,-3.5229373685237526,-0.5487205558436972,-0.4409047785326866,0.5202000570084419,-0.058501994990254165,-0.2764251871911631,-0.15449859276176042
68,vertical_velocity_100_mean,5.316674622545124,2.701316666478142,1.482407002639973,1.7834137218291153,0.7305109151168,-0.13672281060420394,-0.0371320544659342
69,vertical_velocity_100_mean,-1.7427042581366332,-0.8657525040205635,0.0915764423020461,0.25574983957397646,-0.22059825942629718,-0.1454222759507251,-0.5293942820919685
71,vertical_velocity_100_mean,-3.986239205272521,0.10435488247544042,0.21841977806109325,-0.15240692729960353,0.015896961628855382,0.30193306061986686,-0.01996149592945346
72,vertical_velocity_100_mean,-0.11867260487659789,-1.100658571724974,0.06536871124215893,0.023131929472678482,0.9770907811589725,0.09118711356430363,0.5512652937959729
73,vertical_velocity_100_mean,9.67581163264335,-5.7368000272382655,10.360538265788541,-0.7662669160994888,-1.9446678843993177,0.05638502188543097,-0.3251844432720434
76,vertical_velocity_100_mean,4.716536199115695,1.5614471016290254,-1.4777184953728963,-0.48495611384654846,-1.8186072940565892,-0.622943291817865,-0.8975756848681101
77,vertical_velocity_100_mean,-1.1816902692120437,-0.4635528236104381,-0.6988658103998644,-0.6182454260505437,0.5340058532535445,-0.17509349363785986,0.3331218846456717
78,vertical_velocity_100_mean,4.022885739240318,-2.101050929241758,0.9293949274641677,-0.6749994225702415,1.4513331117375738,-1.7337261447698002,-0.5015229666224571
79,vertical_velocity_100_mean,8.368383560452227,-0.08278147482900357,-1.6431823053997032,-2.4601391683785296,0.689524004773989,0.8140676286019167,0.38151286131519063
80,vertical_velocity_100_mean,1.0602516496380048,0.12253395124775501,-2.0279704664026617,1.1755809706141607,-0.7088565359826273,-1.2441293284556354,-1.120582069647512
81,vertical_velocity_100_mean,-2.3611946891961284,0.20762998674786914,-0.49255816089341015,0.05290773863132313,-0.6912772185571544,-0.9077187014743997,-0.43110409077412964
82,vertical_velocity_100_mean,-0.7831969868427977,-1.467957932920998,-1.2636709605161047,-0.29880951440439774,0.966452242872915,-0.014533994306222996,-0.01511673861462343
83,vertical_velocity_100_mean,-3.4811242080009843,0.5493224560917729,0.6497107019909528,-0.21270774118419053,0.06950351006621427,0.035060818432923545,0.08404914002643699
85,vertical_velocity_100_mean,17.00390298622702,-1.0446602233516074,-0.7676886440800063,-1.392272510925842,0.2482510209461834,-1.2188076368733238,1.6292508789518003
86,vertical_velocity_100_mean,3.277669501993476,5.033821073615561,0.673948324134043,-1.1773290005395223,-0.640364571408389,0.41766392820423326,-0.053132488367065696
87,vertical_velocity_100_mean,-2.5133878798663365,-1.4600249597960357,-0.6866675536005642,0.09786845112521413,0.12120259766188579,0.4750389632526254,0.3014495429593248
89,vertical_velocity_100_mean,8.541396597200086,-0.7095875844319892,-0.0021053022682666314,-1.1783354698261006,2.669838234770163,0.3141192242073983,-0.8387410006148702
90,vertical_velocity_100_mean,-4.435358081208878,-0.13347703846547293,0.408343268951392,-0.07310635203138324,-0.2097762442989628,0.2776833882243114,0.3119057737952539
93,vertical_velocity_100_mean,4.410410269284663,1.1977343556169937,-1.0210153162730164,-0.22579099525781027,-0.5964624132024317,1.1380399356384068,0.6989274129453651
95,vertical_velocity_100_mean,-3.7717838107843447,1.1599442896743861,0.34422335237108026,0.35247423415038626,-0.2796592106480701,0.13376528281865874,0.18323815083183256
