time_step,variable,PCA_1,PCA_2
1,large_scale_precipitation_std,-4.508307169007631,-2.192231862302253
2,large_scale_precipitation_std,-4.753377940675013,-1.9599997673590643
3,large_scale_precipitation_std,-4.789675202367448,-1.8785527465915126
4,large_scale_precipitation_std,-4.8898641502990605,-1.9316351122239244
5,large_scale_precipitation_std,-4.769945104452573,-2.096566450788821
6,large_scale_precipitation_std,-4.566377053908005,-2.1044586873091884
7,large_scale_precipitation_std,-4.355064653052913,-1.6416981661622292
8,large_scale_precipitation_std,-4.228201580212505,-1.2765183966307005
9,large_scale_precipitation_std,-3.902929593409558,-0.9077347581420284
10,large_scale_precipitation_std,-3.5416107066033926,-0.42984718331556643
11,large_scale_precipitation_std,-3.285881355814419,-0.04010534809051892
12,large_scale_precipitation_std,-3.1618282608603043,0.47839932532857193
13,large_scale_precipitation_std,-2.442860329943272,0.842553316284032
14,large_scale_precipitation_std,-2.297661270117028,1.7586720553922683
15,large_scale_precipitation_std,-2.3971565741570897,2.136419249415208
16,large_scale_precipitation_std,-2.2092938947004828,2.3156597138582113
17,large_scale_precipitation_std,-1.5799666644005688,2.7741419905564446
18,large_scale_precipitation_std,-0.8977589090774873,3.1754121030013094
19,large_scale_precipitation_std,0.282799921834941,3.543388024108876
20,large_scale_precipitation_std,1.0129730218431325,3.5925275585002603
21,large_scale_precipitation_std,1.5003735741170035,3.437396987384669
22,large_scale_precipitation_std,1.960036760480636,3.22709286645433
23,large_scale_precipitation_std,2.422919255303958,2.74856558617137
24,large_scale_precipitation_std,2.758825051144392,2.310284481336634
25,large_scale_precipitation_std,3.2710189454687146,1.6695467071914227
26,large_scale_precipitation_std,3.561055056348029,1.1322553480746709
27,large_scale_precipitation_std,3.84920057063486,0.2747580573019637
28,large_scale_precipitation_std,4.235888383499976,-0.8594846278012769
29,large_scale_precipitation_std,4.416566853956526,-1.4061295552650503
30,large_scale_precipitation_std,4.54347211318176,-1.7402306570914443
31,large_scale_precipitation_std,4.72196837296249,-1.9109862944507214
32,large_scale_precipitation_std,4.6866292633441775,-2.069633573025037
33,large_scale_precipitation_std,4.719469687698974,-2.33152198046706
34,large_scale_precipitation_std,4.899236745255241,-2.625490565170016
35,large_scale_precipitation_std,4.880263394945732,-2.9908697101625092
36,large_scale_precipitation_std,4.855063441038212,-3.0233779280113358
