,PCA_1,PCA_2,PCA_3,PCA_4
0,-2.5712391371315317,-0.4001492975361629,1.0482843391376393,0.4622438122558578
1,-1.8834478871391378,3.76010013511697,-0.24006925139069704,0.1724086396325962
2,-2.071098733577914,2.9983827844165876,1.0059681898478898,-0.7386157072295706
3,-0.13212081238760973,-5.837024531349203,-0.4538579773821382,-0.10669962346122534
4,-4.175542808598598,1.3912718967790965,0.6994778354873321,0.25208800324919806
5,1.7500955370635334,-3.0354581496580746,-1.4295315251107916,1.3013157106327327
6,3.7023164282657723,1.5645361889169163,0.03935587810607585,-0.3737030247146934
7,5.415291525234804,3.52004170251722,0.22606597375674037,0.5969350179083246
8,7.836181337732445,-1.4561355933725517,0.4960081708186468,-0.4508134850034944
9,15.131805596915283,0.10738311444032256,-0.2448675717754924,0.399010396849195
10,4.084967294927335,-4.040663515199484,-2.0731319864092184,0.03824418315775178
11,3.578218067390038,0.7966591443866867,-2.87284400969487,-0.38078902356140776
12,-0.982063735284937,-2.048508963573466,1.0185759045738842,0.47800006877830964
13,9.949537306443403,-1.1699038016688412,-0.8577907501081474,-0.6806096123871503
14,-6.026636526924658,2.053874709221029,-1.143897451648885,-0.5849288266796342
15,-2.541524418987739,2.3839696017291203,-0.6428801118129807,-0.6778948196020255
16,1.523978202081654,0.14342065894448777,2.9403242955413385,-0.8174804635239127
17,1.2666260560224587,3.1452161559909433,-0.9326711821703024,-0.023734075174865463
18,5.55705148154018,-0.2978152896056487,0.8863449798183701,1.454008051307676
19,-7.590968570879898,0.3321767594381625,-0.5886496346153856,-0.3809348304543709
20,-4.239102102037744,1.0356241016230112,-0.08952770634542383,0.10298988936491743
21,-1.5563486068264638,2.149243274796747,-0.41992674411635855,-0.051995827811905294
22,1.6779860377143694,-0.4704175289274709,1.0198501125177102,-0.16394549574781989
23,-7.270826251787077,-1.666971969463459,-0.7622909733157788,-0.6465526567807038
24,-8.617829022344864,-1.973355581058424,0.14023689839036974,-1.537270337739822
25,-5.294351710281871,-3.3660935496060502,2.8234213458875215,-0.8259809737118435
26,-2.0661664864390086,-5.1050958273330895,-1.8404372683503358,0.14247144528735006
27,-0.08887826163461351,-0.700443110747668,-3.432062749025055,-0.02402080456942084
28,-3.735533646653791,0.018313931272043775,1.437074989011479,0.554632345593102
29,-3.784043835747583,0.6162125601916395,0.052842117400707524,0.5052223655197241
30,3.9568607203642308,4.323150741132077,-0.4662673453708366,0.536887953890875
31,9.585470780226833,-1.0286453130553657,0.061519063984658374,-0.9301256147731294
32,-5.4987775319847145,1.1067612662327453,0.9497496516928929,-0.19781508271716505
33,2.168718900625245,0.36683505552103535,-1.3593822262698734,-0.4190933719461862
34,3.5485880242079983,-3.0646360099180168,2.509077221279787,-0.0954755169275459
35,-5.554730075180404,-2.511572951204176,1.0282796670079237,0.9389684625861766
36,-4.556435653792322,3.427690109327622,0.6924082325313762,0.4322060253822595
37,6.509524513554422,2.5823543587721427,0.05397910958903818,-1.4394367733298432
38,-3.8125627119616086,3.3590077074849747,-0.7028005524062364,0.5798018560005382
39,-3.8917284441912026,-4.22457026140855,-2.7898015623811467,0.14794559705508362
40,-2.188374414654501,-1.3800874293126784,0.03475200720009968,0.23971041602388218
41,1.716944028772894,0.1975703295625123,-0.9341811348156304,0.6963802545324627
42,-4.676222401191626,0.06437572276460238,-1.152609011306366,0.5861981359047109
43,2.110992103021497,-2.9231521644775373,4.533703478845301,0.515424999784057
44,7.02513640919557,1.2751518869661076,1.2068981984861913,-0.08548621205458336
45,-3.2897365636785434,3.9813769409311153,0.5252810649089771,0.5003085292055363
