,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17
0,6.8571042495175245,-1.1092171917090847,1.4109524762952927,0.4234473469691709,-1.2582309639924267,3.178600042176836,-1.1947704574000868,-0.6952829819598151,-1.4227518761699924,0.48061892857553423,-0.8322596847231545,0.5382930851342467,-0.543683992056152,-0.06464327015831256,0.13722352295814325,0.6321855722711214,0.021714607534730167
1,1.5550195500492712,2.899164055924791,1.4497698889153097,-0.10266845400681243,1.0269397747258313,0.07970650986199967,0.8538033948777195,1.0182810797817714,-0.26296180320013,-1.0123079867603482,0.8333758181402733,0.31503322581145204,0.27992005824439337,0.06759196057818362,0.0033802835930431766,-0.062286973650184256,0.018424789842157605
2,-0.8371738851227832,0.16437195404768937,-0.12254573993328892,1.8307457974031187,0.6508598758727532,-0.75942261455787,0.9789956624620775,-0.22718980514823706,0.046599996032030244,0.3388991870609414,0.6056564125459208,-0.5629492529082669,0.5588780680919724,0.7508555922398862,0.7722260296374981,0.3963262177945879,-0.362051684514223
3,0.9520642013071512,0.6736804214655658,0.09413748110371414,-0.9061138566811632,0.33246652939937255,-0.3801758272008677,-0.13901650437797872,1.171318287331556,0.34649568896081284,-0.7047751192734643,0.9538233867538621,-0.08415372185195837,-0.8379857688316619,0.08033506636624346,-0.47239719507137845,0.008848498679191236,0.5127106454324895
4,0.3799062704908136,-0.25127492660102385,-2.0405399991581437,0.47492390759841435,1.092317488079918,0.0050247869847318445,-1.083127793414929,1.6766741327954346,-0.26895476585865496,0.3202543303313983,0.1324898158349188,-1.076406236214496,-0.012355292153930466,0.4739414607568026,0.18215545863020963,0.028054997766959498,-0.0023544141738897494
5,-5.361096326539054,-5.094305422426557,2.8388031985664237,-0.9871324716618007,1.9007031719740421,1.0181455035290168,-2.6853807076663547,-1.1581135059366245,-1.104085748696609,-0.28858943139517407,-0.023694476187707158,-0.5716819469612783,0.725586056179554,-0.46925293058624884,-0.1213239782125555,-0.8487476343348062,-0.03632253577896758
6,-0.3946729706670954,-0.6203211043957669,-1.212509908998613,-0.5843461377072291,0.08474407154126258,0.7443715110962928,1.2190827379527425,0.6396233618204227,-0.13322220397457296,0.17542722817005696,1.4710066471517007,-0.18791495474702136,0.640726641250355,-0.7930967893534824,-0.025775905863016913,-0.060237955529493625,0.7969309368231875
7,1.1230015660916157,-0.5791309012058964,-0.9496345985148994,1.1585521953734017,-0.79149220839899,-0.6186620234286607,-0.2109007390727708,0.7156097186085509,0.12488698689601699,0.11875322021478203,-1.143086841987969,-0.29733339402639997,0.4210281012034049,-0.5852250976293666,0.4362615450978671,0.052274821112297296,0.048393291366628115
8,-0.9585616419000806,-0.15819282892837228,1.270832252698161,0.12211011662161303,-0.39660676833963576,0.23594459033691312,1.27565465716375,-1.1593911504188068,-1.6737510184626072,-0.23289608411699583,0.2977603573003855,-0.22812745387176434,0.42300788430503955,0.6821636645932899,0.21779160238262343,-0.18580302191725157,0.30556593400821286
9,0.3875201797781889,-0.20842997523180262,0.5529134272598746,0.4177733949895568,1.048265402034955,-1.693525748334325,-0.1454185288811567,0.5385678117568748,-0.48098366232249895,0.07131971517398816,0.6935715633046142,-0.7848251132495815,-0.33350706577366235,0.2309180978589348,-0.1488290360923579,0.37441753956413804,-0.026447665092120067
