storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
62,mean_total_precipitation_rate_std,-0.02934032758155257,1.0543960131661279,2.1981594850544335,-0.7940419652724979,-0.9950108981439847,0.33036412963979056
63,mean_total_precipitation_rate_std,-1.3138770553732577,1.7736102132513132,-0.21045711696212657,2.338390840131835,-0.5779456773165158,-0.5240999829620911
64,mean_total_precipitation_rate_std,3.230878794737581,-0.7101917054827995,-3.68575256850322,-0.3810530030838073,0.40917626006575974,0.04187963370681427
65,mean_total_precipitation_rate_std,13.801725105917994,0.06738150007212611,0.546249616695875,2.3426028021702976,-1.5850415625544765,0.016978023962457643
66,mean_total_precipitation_rate_std,-1.5956819969468328,-2.0328799206368338,-1.0889989487586607,0.7008071022166543,0.775091165392473,-0.42924800342725267
67,mean_total_precipitation_rate_std,10.426863387179752,-4.80593433725986,-2.7624872123021786,-1.051789185191461,0.30916148577121083,-0.05693416825194984
68,mean_total_precipitation_rate_std,-5.85756738868195,1.2259783419878352,-0.8349552996527532,0.39806162972729914,0.1519691669865939,-0.40590657412567444
69,mean_total_precipitation_rate_std,-0.8489124169434914,1.4643425083027723,-2.45997510059593,-0.8013037484901905,-0.10216180496504533,0.2889193756690636
71,mean_total_precipitation_rate_std,-3.0631346449636982,-1.07206798776024,0.1667391245217407,0.09252696083161487,-0.079271624058432,0.27841438984953704
72,mean_total_precipitation_rate_std,-3.642521018121799,-0.00011950391472953159,-1.0901316550068036,0.5940539419756258,0.37036870353522405,0.6340120832386301
73,mean_total_precipitation_rate_std,-5.225981707202846,-0.5731244257158983,0.6075822344184824,0.10396573522061947,-0.11829346220206195,-0.20351044698962176
76,mean_total_precipitation_rate_std,-4.020575579474608,3.990919808099664,-0.9672216732054302,0.7492014678270198,0.1812942469409404,0.15323083717033373
77,mean_total_precipitation_rate_std,7.335630346728077,-4.9511642625807255,1.8169583912933638,0.06621462589568806,-1.4060298582035813,0.09236212354049439
78,mean_total_precipitation_rate_std,-3.7539250925238785,0.7058437434434222,-0.8057602384533825,0.5586656502797541,0.8563928381683518,-0.9657144700708878
79,mean_total_precipitation_rate_std,-1.7678069655273603,3.7401588677141846,0.22440089771083072,-0.4535146211384226,0.2099390719984924,-0.08582748794986438
80,mean_total_precipitation_rate_std,0.38420559334479293,0.058509641225621495,6.541925275493549,1.4668788970808375,1.7428070682449914,1.03566041018855
81,mean_total_precipitation_rate_std,1.4991308926640736,1.2631349263668574,1.9658815102688878,0.28163148912948766,0.24230265394985773,-0.8494914379085705
82,mean_total_precipitation_rate_std,-0.37895432555910175,0.4781859702285602,2.5592169797083963,-0.8953943370495235,-0.5120460384579966,-0.8575002681119406
83,mean_total_precipitation_rate_std,-1.593205857401897,1.9390820118387975,1.014431011899628,-0.7341313826540918,0.18132826988766373,-0.918181590429882
85,mean_total_precipitation_rate_std,-0.5963758372737108,-1.0480761279700717,1.5869974881324518,-0.5783484030492123,-1.4115184897463586,-1.2128001876804395
86,mean_total_precipitation_rate_std,-1.6464943150774156,-2.3034201750652454,1.6444669325846504,-1.5768755944253887,1.3268983189002077,-0.08058307526432947
87,mean_total_precipitation_rate_std,-0.991345899199642,-5.791648796236707,0.07744039276585567,0.8606610174878288,-0.20317387399593473,0.007639013957162265
89,mean_total_precipitation_rate_std,-4.045820220952327,-1.7113819998636057,0.7117165258466895,-1.0888995215160917,-0.36014119669175115,0.3393333536316013
90,mean_total_precipitation_rate_std,14.088471498374883,4.7345156007440234,0.6248124769815956,-0.6549863752502944,0.7142957230098449,-0.8461792923830496
93,mean_total_precipitation_rate_std,-5.617075429175006,-2.4610735270251762,0.1469049379136496,-0.364911821049131,-0.39440706131388137,-0.23606496445640537
95,mean_total_precipitation_rate_std,7.805860301218912,7.711954261163466,0.2748541503984643,0.19772126460112727,-0.8499705884181767,0.13497515936075877
