storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
1,mean_top_net_long_wave_radiation_flux_std,-2.287247030047321,-1.6634275101143903,1.643516321577146,-1.9237787669868425,0.5264910681686038,0.0946310944144031,0.06706825574449836
2,mean_top_net_long_wave_radiation_flux_std,-4.076068684973134,-1.9359056735555755,-0.3034220615253849,-0.2686367043222449,-0.42236655720460003,-0.0403455370362662,-0.49497761677481067
3,mean_top_net_long_wave_radiation_flux_std,-1.6699721471927096,-0.028179173064548712,1.4174933467738793,-1.1055542801374312,-1.0768730320923376,0.1474272067061316,0.16730251785119052
5,mean_top_net_long_wave_radiation_flux_std,-3.659396225605479,2.2236008133775695,-1.6213350103375401,0.1964439916918041,-0.3610818082986258,-0.36509796739088424,-0.6281580274927181
6,mean_top_net_long_wave_radiation_flux_std,-7.226056747071835,4.116223113798696,-0.21481952126877973,1.1253730020347374,-1.8568379998838076,-0.48967325712749743,0.5300443787977857
7,mean_top_net_long_wave_radiation_flux_std,4.242031832454896,-4.288469351404181,1.2939431290541967,0.10492532583136245,-0.566243491111655,1.2587089578821085,0.0839661725220291
8,mean_top_net_long_wave_radiation_flux_std,6.8432853586017215,-3.6559292606302565,-0.8898403483920261,-0.779101144552449,-1.4919767218918905,0.024885072816908157,-1.010383469773923
11,mean_top_net_long_wave_radiation_flux_std,1.9126009151094858,-0.24288323053958405,-0.1406914572425752,0.035625952801822035,1.4245547012341948,-0.5562655466336499,-0.22350339087047943
12,mean_top_net_long_wave_radiation_flux_std,6.505617809850401,3.9819892925421785,0.2103141143707615,1.7577749073627074,-0.638498799366579,0.29569415632039237,0.30393427987634547
13,mean_top_net_long_wave_radiation_flux_std,2.024488628219106,6.152617165414273,3.1471339602950894,1.0813754300901004,-1.667102683022966,-0.4504742056066609,0.5053108366155673
16,mean_top_net_long_wave_radiation_flux_std,6.705605471962017,2.20231448098042,-0.054621098187018366,1.2757045052531475,-0.802934855996026,0.3844544822113499,0.35712950672955557
19,mean_top_net_long_wave_radiation_flux_std,4.520268120266662,-1.3851172849692281,0.8847584581929405,0.6862237895122948,-0.5090421620334257,-0.032592985529787455,0.2729689739819019
21,mean_top_net_long_wave_radiation_flux_std,1.700381336408342,1.6887723336141207,0.31574663162709243,-0.037659526520723824,-0.5769378466040365,0.05279031040788593,-0.19269553541261386
26,mean_top_net_long_wave_radiation_flux_std,3.1247230428696597,6.538683900058866,-1.5372196417716328,-1.1256101404721093,0.9423451036855028,0.6477379930603248,0.06673910203099187
