storm_number,variable,PCA_1,PCA_2,PCA_3
1,relative_humidity_70_std,1.044764205698377,-0.9982589364681249,-1.198043297290589
2,relative_humidity_70_std,1.7020562705083175,-1.2805241554089668,-0.2884013542887357
3,relative_humidity_70_std,-2.139211287074268,0.3684634835277898,0.3948883574771375
5,relative_humidity_70_std,-3.4122284517968096,-0.11403119970578196,0.21044990703803204
6,relative_humidity_70_std,-3.332520357537933,-0.14907024448542264,0.22463672319773859
7,relative_humidity_70_std,-3.0474739551885786,0.19621549486512455,0.2106094569550069
8,relative_humidity_70_std,-3.5882827243467563,-0.051979029626969875,0.2762847151253098
11,relative_humidity_70_std,-3.2107196915055343,-0.10761103849404981,0.22990687852312897
12,relative_humidity_70_std,-2.594136849476818,0.16118655854232,0.04231277460618551
13,relative_humidity_70_std,-3.0095694554199546,0.15548338035755277,0.20590869971458692
16,relative_humidity_70_std,-2.3466297388310013,0.22030279065305988,-0.04266018713079677
19,relative_humidity_70_std,4.780818980998068,2.2227141497502547,1.4380571965398627
21,relative_humidity_70_std,3.746398252519349,-4.6770899458921145,-2.3124879024387015
26,relative_humidity_70_std,-3.068131646145214,0.0011160633989469686,0.22897039522904555
27,relative_humidity_70_std,-3.2308181037225747,-0.10568602866366944,0.2197137649845907
29,relative_humidity_70_std,-0.8233465661101304,0.7654250166404669,-0.7150833410266265
31,relative_humidity_70_std,-3.176269407920141,0.12762099830794305,0.19958056678335603
32,relative_humidity_70_std,-2.544378965204168,0.6696047475535564,-0.0053327789759828785
33,relative_humidity_70_std,-1.265588364849945,1.7711011485760306,-0.5235749129530402
34,relative_humidity_70_std,-2.9944595378518097,-0.16845609767919356,0.18606497915654505
38,relative_humidity_70_std,-0.6304390191915639,-0.32692364439949884,-0.03088980508701563
39,relative_humidity_70_std,-1.5450443035951553,-0.117509980001275,0.12390279308575548
43,relative_humidity_70_std,9.64024198637119,-4.3192898884591555,-1.5777399223932471
44,relative_humidity_70_std,-3.265834135047716,-0.10585762708176434,0.22803857093539998
45,relative_humidity_70_std,-3.3580354376606087,-0.11758142880974193,0.20849027487411054
46,relative_humidity_70_std,-3.4981450051450067,-0.04816605049862959,0.25463451680023474
47,relative_humidity_70_std,-1.9559880368896299,0.5434076316469825,-0.2908945114791744
48,relative_humidity_70_std,0.0742762035712304,1.976872543368164,0.048102705303922765
49,relative_humidity_70_std,-3.014604394380628,0.11304633482442844,0.16316404578848084
50,relative_humidity_70_std,-3.32296316916476,-0.08022944918985843,0.26026785073252373
51,relative_humidity_70_std,6.7294798877098785,6.027402818601235,-1.376904498614635
53,relative_humidity_70_std,-3.0870746532922393,-0.23620540008367732,0.21461159260789148
54,relative_humidity_70_std,-2.7254755406405806,0.171887066040179,0.17112830145470978
56,relative_humidity_70_std,-2.0024509031440263,-0.24461131001800876,0.24769567959002906
58,relative_humidity_70_std,15.840738377718658,0.7091267793079397,0.7882661350598326
60,relative_humidity_70_std,-3.2665296768301424,-0.1631112318985883,0.21876543510952035
61,relative_humidity_70_std,-3.361832094887738,-0.1485665329907041,0.1702911243766122
62,relative_humidity_70_std,3.8461350163096966,0.8611740969326097,-0.5456858010860824
63,relative_humidity_70_std,-3.5059688694099096,-0.14607368402145898,0.2298048964021213
64,relative_humidity_70_std,-3.4082283498829935,-0.1409855690314866,0.2012861757858729
65,relative_humidity_70_std,-2.463751740096118,0.1949362271248305,0.0346168705782933
66,relative_humidity_70_std,4.657305920197163,-4.304681562104861,-0.7138024937328079
67,relative_humidity_70_std,-2.960071171151341,-0.13723752866439362,0.24976840217589055
68,relative_humidity_70_std,4.391852921709928,-0.33973131192366235,-1.2642443305396798
69,relative_humidity_70_std,0.9012726235414782,0.18460649535429646,-0.2727939819528495
71,relative_humidity_70_std,-2.3877778367244873,-0.21263103375413034,0.2481847738486263
72,relative_humidity_70_std,1.6016469675423333,-0.005474810602561244,0.34357845719750446
73,relative_humidity_70_std,4.973840460764628,-3.733404424274599,0.18394841053384836
76,relative_humidity_70_std,-2.7707958956952075,0.16167339597513575,0.044654792190062194
77,relative_humidity_70_std,-1.9262265567243073,0.8393814134050224,-0.04851699071919713
78,relative_humidity_70_std,0.2963930535328844,0.3591093778257297,0.18543500966533277
79,relative_humidity_70_std,-3.291913827460648,-0.15508401479617673,0.22158130845333188
80,relative_humidity_70_std,-3.5701227778734514,-0.08239494435511976,0.2596852671046271
81,relative_humidity_70_std,-3.5504428472653755,-0.09184194367456175,0.20771058688309046
82,relative_humidity_70_std,-3.5155530709552796,-0.12026317798231281,0.19069568915040608
83,relative_humidity_70_std,-3.504204515503713,-0.13909928243618278,0.21921925896429276
85,relative_humidity_70_std,10.122351261394428,7.96906771902872,-1.1863370821288488
86,relative_humidity_70_std,22.149531780119545,0.15678342727682223,-0.11776884259333004
87,relative_humidity_70_std,9.340493680554653,4.815962877689255,1.1729430636370572
89,relative_humidity_70_std,16.04726139589174,-5.5518367617139806,3.2108067663026634
90,relative_humidity_70_std,-3.4107654939151835,-0.05134720495577206,0.2105671580753101
93,relative_humidity_70_std,0.6709294831444172,-2.8979081629765187,-2.2877163874453683
95,relative_humidity_70_std,-3.473784304288504,-0.07291739945142028,0.2196480938788275
