time_step,variable,PCA_1,PCA_2
1,large_scale_snowfall_std,5.610799348491786,-1.8448772669249873
2,large_scale_snowfall_std,5.90468326821713,-1.7826142366234015
3,large_scale_snowfall_std,6.2360449555732576,-1.6413528999969214
4,large_scale_snowfall_std,6.237701774573495,-1.809892647932815
5,large_scale_snowfall_std,6.360137486279509,-2.050023692154454
6,large_scale_snowfall_std,6.34271503751635,-1.9584055652793289
7,large_scale_snowfall_std,6.194370255214191,-1.6142039992081234
8,large_scale_snowfall_std,5.8864285835589,-1.0343347704489108
9,large_scale_snowfall_std,5.6099520503054805,-0.08028890793754659
10,large_scale_snowfall_std,4.990623855951357,0.8972361423541082
11,large_scale_snowfall_std,4.105482848517005,1.8825143921989234
12,large_scale_snowfall_std,3.340530718914734,2.9376849394601976
13,large_scale_snowfall_std,2.4484709536703604,3.665752643340333
14,large_scale_snowfall_std,1.0085020750783178,4.353445777146385
15,large_scale_snowfall_std,0.2945575343507724,4.527889929176332
16,large_scale_snowfall_std,-0.6090214129308107,4.401278659721241
17,large_scale_snowfall_std,-1.4411346978531137,4.133314321090303
18,large_scale_snowfall_std,-2.262573045787917,3.5849030296014712
19,large_scale_snowfall_std,-2.8844204834284084,2.802756347478262
20,large_scale_snowfall_std,-3.339191629473231,2.0849729383954148
21,large_scale_snowfall_std,-3.538794046811857,1.3996891498963662
22,large_scale_snowfall_std,-3.637197473250575,0.7880173106502332
23,large_scale_snowfall_std,-3.780779686059348,0.18981182599797775
24,large_scale_snowfall_std,-3.8182770555734256,-0.033387036320004955
25,large_scale_snowfall_std,-3.90964629953127,-0.36297316572438226
26,large_scale_snowfall_std,-3.855078339380178,-0.7062928161396225
27,large_scale_snowfall_std,-3.934412381576308,-1.116699173104097
28,large_scale_snowfall_std,-4.042645331134417,-1.5086925037506176
29,large_scale_snowfall_std,-3.8570690947770983,-1.7877768596406123
30,large_scale_snowfall_std,-3.9056757642264404,-1.9114185040576877
31,large_scale_snowfall_std,-3.855087656325216,-2.114731997311182
32,large_scale_snowfall_std,-3.7885487954879182,-2.2155715243516982
33,large_scale_snowfall_std,-3.7781295619205277,-2.537666633112695
34,large_scale_snowfall_std,-3.651786398300521,-2.9313634626486844
35,large_scale_snowfall_std,-3.4261947649507616,-3.1818693923281973
36,large_scale_snowfall_std,-3.2553368274332937,-3.424830351511572
