storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
1,mean_top_net_short_wave_radiation_flux_min,3.6237563346009063,-0.23759942715686166,1.3971219093175808,0.9117031807376149,-1.5220723157800662,-0.9943357327667827,0.27887308275771755,-0.3656455209830111
2,mean_top_net_short_wave_radiation_flux_min,-1.9238711377067084,5.02655239451452,-2.521148425109683,-0.6303196782241064,0.8251472532744065,-0.22091299582344415,-1.0009959165438123,-0.0705130443188615
3,mean_top_net_short_wave_radiation_flux_min,-4.430216132430219,-1.5124543914227948,2.1594056480674686,2.9147084362032043,0.454984131031595,1.4279469371490319,0.28564807552935206,-0.16293431125274097
5,mean_top_net_short_wave_radiation_flux_min,7.214362308880018,1.132368762266001,2.8806927060017022,1.011065426729209,0.34198112212768156,-0.5242622594438582,0.17865264249155766,-0.5552395008571434
6,mean_top_net_short_wave_radiation_flux_min,-4.827128942212568,2.5973402286526266,-1.643028504613057,4.407238524598629,2.727184547741252,-1.2615485179458708,0.7226656520351015,0.00046060395960572845
7,mean_top_net_short_wave_radiation_flux_min,6.782377841753137,4.311041908102592,4.277609822092524,-0.06565207851433784,0.36644382879361226,-0.1643473212464804,0.688431885980556,0.10271622966996115
8,mean_top_net_short_wave_radiation_flux_min,-2.482919099120258,0.6918987780809476,-1.7979592645193998,0.9766346102493628,-1.171056804442043,-0.6535951768286629,0.5284417252802113,0.38453749551804833
11,mean_top_net_short_wave_radiation_flux_min,0.8516676827603641,9.383700447995329,0.006084496258544698,-1.6921875197355492,2.5830580560917182,0.4092485878738992,-0.39996865680312965,-0.41332650543222216
12,mean_top_net_short_wave_radiation_flux_min,-1.2078964646963988,-2.5073210217005935,-1.3381897299530183,-2.422776886362013,-0.20589525482408394,0.008663192011377455,1.5289257113230812,-0.5193631561860443
13,mean_top_net_short_wave_radiation_flux_min,-2.1645051035647067,1.8334458237797635,-2.262805825611443,-0.005511470420399684,-0.9649300096304307,-0.5081194166510555,-0.3655570833000469,0.3009237007557076
16,mean_top_net_short_wave_radiation_flux_min,3.6821986752146008,-0.584105242858475,0.9709777013257376,1.0425486694818644,-1.2610562577542104,-0.7045596886182021,-0.15761940293989013,0.6498322266870888
19,mean_top_net_short_wave_radiation_flux_min,-2.746721318941129,-1.4143610022722237,0.8698412070100509,-0.07808104836386932,-1.6307158473262677,0.919055917021505,-0.7126265527944129,0.16081226064274246
21,mean_top_net_short_wave_radiation_flux_min,-2.0823478263212296,0.4493510304126102,-1.7823176523191298,0.24630830550776645,-1.767597868073363,-0.45166004229842655,0.21151055239305888,0.37988817436461086
26,mean_top_net_short_wave_radiation_flux_min,-4.021331779143188,-2.690365468754657,2.557085560840268,-1.1882191227550125,0.7726872514932406,-0.15245941093715307,-0.6385946513690514,-0.03674247743923084
27,mean_top_net_short_wave_radiation_flux_min,3.882907407715478,4.938803949621343,2.6088379865862414,-0.8700074576564452,0.13782142275637219,0.24073608121325865,0.532565937372169,0.47148362411721156
